,CART Obj,CART Runtime,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,PBS Memory Usage,PBS Walltime,PBS CPUtime
2123,794,0.013332367,0.9991261,0.3,0.66,0.999126066,2.641218185,4.759987087,0.987959818,7.794870138,13.53333221,FlowRegOCT,21/07/2025 16:28,biodeg,Quantile Thresholds,5,41,9,32,127,2,2,0.752206635,0.752206635,0,31.05781698,253,-314668652,0.206893928,TRUE,TRUE,Baseline,FALSE,1,0.0002,3057,3600,1,0,0,0.05,-1,-1,0,0.221748,35,34
2124,699,0.012392759,0.9988,0.43,0.96,0.9988,2.866170883,6.185016235,0.983223948,25.65430379,47.03813646,FlowRegOCT,21/07/2025 16:28,biodeg,Quantile Buckets,5,41,9,32,143,2,2,0.716335545,0.716335545,0,42.16222382,231,-2050137660,0.134471672,TRUE,TRUE,Baseline,FALSE,1,0.0006,3052,3600,1,0,0,0.05,-1,-1,0,0.211472,47,45
2125,699,0.012999773,0.9992,0.44,0.96,0.9992,3.022289038,6.184723207,0.983623948,26.18820691,47.11792877,FlowRegOCT,21/07/2025 16:28,biodeg,Quantile Buckets,5,41,9,32,143,2,2,0.716735545,0.716735545,0,45.54576111,217,452359035,0.147795064,TRUE,TRUE,Baseline,FALSE,1,0.0004,3054,3600,1,0,0,0.05,-1,-1,0,0.228992,50,48
2126,172,0.016530037,0.999634,1.5,2.81,0.999634006,4.20766592,7.309763744,0.999628193,7.347920895,13.82732548,FlowRegOCT,21/07/2025 15:41,wine,Quantile Thresholds,5,13,0,13,52,3,2,0.987964045,0.987964045,0,2831.223856,60615,-552582776,0.140642744,TRUE,TRUE,Baseline,FALSE,3,0.0001,1115,3600,1,0,0,0.05,-1,-1,0,0.257272,2835,2797
2127,699,0.054706335,0.5995261,1.49,2.87,0.599052133,4.210340023,7.235157725,0.591469194,10.90734816,18.51774232,FlowRegOCT,21/07/2025 16:28,biodeg,Quantile Thresholds,5,41,9,32,127,2,2,0.462559242,0.462559242,0,15.14685297,105,1925057355,0.179742832,TRUE,TRUE,Baseline,FALSE,2,0.2,3063,3600,1,0,0,0.05,-1,-1,0,0.25134,21,20
2128,88,0.008780241,0.9823376,0.07,0.1,0.982,0.337578058,0.446446585,0.976,2.373317957,3.737717705,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Thresholds,5,9,6,3,25,2,2,0.882,0.882,0,681.065958,156885,-151596678,0.091932864,TRUE,TRUE,Baseline,FALSE,3,0.008,2825,3600,1,0,0,0.05,-1,-1,0,0.204956,685,679
2129,699,0.056112289,0.4,3.07,7.07,0.4,7.407212019,15.14657822,0.379495204,46.29854417,83.01518181,FlowRegOCT,21/07/2025 16:28,biodeg,Quantile Buckets,5,41,9,32,143,2,2,0.362559243,0.362559243,0,49.61425018,3,880257866,0.25875432,TRUE,TRUE,Baseline,FALSE,2,0.3,3060,3600,1,0,0,0.05,-1,-1,0,0.294404,55,53
2130,699,0.013612747,0.9998,0.65,1.5,0.9998,2.672297001,5.204615628,0.97951349,38.7358501,71.31742235,FlowRegOCT,21/07/2025 16:28,biodeg,Quantile Buckets,5,41,9,32,143,2,2,0.717335545,0.717335545,0,54.1725111,231,689813901,0.175986568,TRUE,TRUE,Baseline,FALSE,1,0.0001,3058,3600,1,0,0,0.05,-1,-1,0,0.215624,59,57
2131,91,0.009082794,0.9985522,0.06,0.1,0.998552225,0.474805832,0.646738618,0.998196795,1.693035841,2.651927478,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Buckets,5,9,6,3,27,2,2,0.9364,0.9364,0,691.354054,83474,-2130235113,0.090818528,TRUE,TRUE,Baseline,FALSE,3,0.0006,2836,3600,1,0,0,0.05,-1,-1,0,0.195324,695,685
2132,91,0.008953094,0.997587,0.06,0.1,0.997,0.472977877,0.639241071,0.997,1.583638906,2.428674786,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Buckets,5,9,6,3,27,2,2,0.934,0.934,0,694.0202911,104948,796050807,0.092934136,TRUE,TRUE,Baseline,FALSE,3,0.001,2832,3600,1,0,0,0.05,-1,-1,0,0.197784,698,688
2133,78,0.060826063,0.9991286,0.13,0.12,0.999128628,0.402752161,0.429652798,0.9988,2.749644041,4.493862198,FlowRegOCT,21/07/2025 16:14,hepatitis,Quantile Buckets,5,19,13,6,43,2,2,0.9722,0.972200009,9.58E-09,921.821898,84716,-1455631988,0.092187096,TRUE,TRUE,Baseline,FALSE,3,0.0004,2694,3600,1,0,0,0.05,-1,-1,0,0.19276,1119,910
2134,699,0.015053034,0.9996,0.61,1.25,0.9996,2.819711924,5.366053397,0.98257487,59.57219911,97.62959916,FlowRegOCT,21/07/2025 16:28,biodeg,Quantile Buckets,5,41,9,32,143,2,2,0.717135545,0.717135545,0,74.72154093,296,-199638551,0.172262136,TRUE,TRUE,Baseline,FALSE,1,0.0002,3056,3600,1,0,0,0.05,-1,-1,0,0.222892,81,79
2135,89,0.00882268,0.9995584,0.06,0.11,0.9994,0.459511995,0.629220993,0.9994,1.996088982,3.077873925,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Thresholds,5,9,6,3,25,2,2,0.9288,0.9288,0,711.2935929,103029,1456774744,0.090072488,TRUE,TRUE,Baseline,FALSE,3,0.0002,2841,3600,1,0,0,0.05,-1,-1,0,0.188284,715,705
2136,311,0.026852608,0.9813333,0.59,1.19,0.981333333,2.956432104,4.829667714,0.976903055,10.55113196,21.49941542,FlowRegOCT,21/07/2025 16:19,ionosphere,Quantile Buckets,5,33,1,32,157,2,2,0.862039886,0.862039886,0,647.4263852,16367,-1554647847,0.250791,TRUE,TRUE,Baseline,FALSE,2,0.008,2932,3600,1,0,0,0.05,-1,-1,0,0.32568,652,642
2137,577,0.071635485,0.9976,0.18,0.17,0.9976,2.693129063,2.938906092,0.997134786,5.991979122,7.118285175,FlowRegOCT,21/07/2025 15:51,transfusion,Quantile Buckets,5,4,0,4,18,2,2,0.788791536,0.788791536,0,2310.727654,227496,509734118,0.314375304,TRUE,TRUE,Baseline,FALSE,4,0.0008,2150,3600,1,0,0,0.05,-1,-1,0,0.524196,2317,2291
2138,589,0.059344769,0.9856417,0.16,0.19,0.985641711,2.25932312,2.819725727,0.984641711,7.662249088,10.22415783,FlowRegOCT,21/07/2025 15:51,transfusion,Quantile Thresholds,5,4,0,4,16,2,2,0.788791444,0.788791444,0,2332.149943,239235,-1233404433,0.380515952,TRUE,TRUE,Baseline,FALSE,4,0.001,2149,3600,1,0,0,0.05,-1,-1,0,0.580448,2338,2311
2139,91,0.008949518,0.9990348,0.06,0.1,0.9988,0.478385925,0.650451659,0.9988,1.925513983,3.209640268,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Buckets,5,9,6,3,27,2,2,0.9376,0.9376,0,753.8132989,131116,-421170215,0.087003072,TRUE,TRUE,Baseline,FALSE,3,0.0004,2838,3600,1,0,0,0.05,-1,-1,0,0.192912,758,746
2140,91,0.009334087,0.9995174,0.06,0.1,0.9994,0.503480196,0.654859116,0.9994,1.783554077,2.738305021,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Buckets,5,9,6,3,27,2,2,0.9388,0.9388,0,761.6075702,90652,-1004879003,0.086673672,TRUE,TRUE,Baseline,FALSE,3,0.0002,2840,3600,1,0,0,0.05,-1,-1,0,0.191076,766,754
2141,91,0.00890708,0.9980696,0.06,0.1,0.998,0.489694118,0.653673817,0.9976,1.622457981,2.476522689,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Buckets,5,9,6,3,27,2,2,0.9352,0.9352,0,766.596952,89416,634691851,0.095815632,TRUE,TRUE,Baseline,FALSE,3,0.0008,2834,3600,1,0,0,0.05,-1,-1,0,0.200864,771,759
2142,91,0.011437416,0.9951741,0.06,0.1,0.994,0.548811913,0.652627323,0.992,2.236590862,3.1131059,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Buckets,5,9,6,3,27,2,2,0.928,0.928,0,804.8132679,86202,-952396401,0.0875138,TRUE,TRUE,Baseline,FALSE,3,0.002,2830,3600,1,0,0,0.05,-1,-1,0,0.186048,810,802
2143,311,0.025804996,0.9906667,0.48,0.98,0.990666667,2.837364912,4.575031129,0.988761193,8.623198986,17.53839532,FlowRegOCT,21/07/2025 16:19,ionosphere,Quantile Buckets,5,33,1,32,157,2,2,0.874039886,0.874039886,0,738.6483178,27418,-3474737,0.283133192,TRUE,TRUE,Baseline,FALSE,2,0.004,2936,3600,1,0,0,0.05,-1,-1,0,0.370472,743,732
2144,89,0.010017157,0.9955844,0.06,0.1,0.994,0.479804993,0.612927493,0.994,3.239400864,4.43390779,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Thresholds,5,9,6,3,25,2,2,0.918,0.918,0,811.234952,124146,-109157555,0.100076664,TRUE,TRUE,Baseline,FALSE,3,0.002,2831,3600,1,0,0,0.05,-1,-1,0,0.214624,818,808
2145,292,0.039027691,0.8143524,4.75,9.18,0.814352363,9.594345808,16.89258783,0.806574236,26.54165292,49.9313289,FlowRegOCT,21/07/2025 16:20,ionosphere,Quantile Thresholds,5,33,1,32,129,2,2,0.671908832,0.671908832,0,682.0236359,5162,-887258926,0.34618092,TRUE,TRUE,Baseline,FALSE,3,0.08,2959,3600,1,0,0,0.05,-1,-1,0,0.38346,687,678
2146,172,0.016828537,0.999268,2.34,4.06,0.999268012,5.638351917,9.506707462,0.999261458,8.607450008,15.17596168,FlowRegOCT,21/07/2025 15:41,wine,Quantile Thresholds,5,13,0,13,52,3,2,0.987164045,0.987164045,0,2991.948276,50744,232727009,0.151006736,TRUE,TRUE,Baseline,FALSE,3,0.0002,1113,3600,1,0,0,0.05,-1,-1,0,0.261448,2995,2956
2147,154,0.016278505,0.9890362,0.27,0.51,0.989036249,1.428032875,2.29279116,0.988817928,2.380550861,4.207739003,FlowRegOCT,21/07/2025 15:42,wpbc,Quantile Thresholds,5,32,0,32,127,2,2,0.777814433,0.777814433,0,2950.255995,832742,-1429255949,0.25065508,TRUE,TRUE,Baseline,FALSE,2,0.004,1353,3600,1,0,0,0.05,-1,-1,0,0.382184,2954,2928
2148,89,0.008588314,0.9982338,0.06,0.1,0.998,0.448822975,0.61837701,0.9976,2.005022049,3.344874311,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Thresholds,5,9,6,3,25,2,2,0.9252,0.9252,0,855.800323,169623,-629694649,0.099972528,TRUE,TRUE,Baseline,FALSE,3,0.0008,2835,3600,1,0,0,0.05,-1,-1,0,0.209876,859,847
2149,89,0.00857234,0.9977922,0.06,0.11,0.997,0.457541943,0.619248871,0.997,2.097780943,3.297670846,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Thresholds,5,9,6,3,25,2,2,0.924,0.924,0,872.4322181,146117,-1912971142,0.09430516,TRUE,TRUE,Baseline,FALSE,3,0.001,2833,3600,1,0,0,0.05,-1,-1,0,0.209636,877,863
2150,154,0.016181231,0.9945181,0.25,0.48,0.994518125,1.448623896,2.272905928,0.994421556,2.391104937,4.011417862,FlowRegOCT,21/07/2025 15:42,wpbc,Quantile Thresholds,5,32,0,32,127,2,2,0.785814433,0.785814433,0,2986.628587,934636,1629153292,0.264654952,TRUE,TRUE,Baseline,FALSE,2,0.002,1355,3600,1,0,0,0.05,-1,-1,0,0.388564,2992,2920
2151,89,0.00871706,0.9986753,0.05,0.1,0.99867532,0.453830004,0.624011875,0.9982,1.782536983,2.866509093,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Thresholds,5,9,6,3,25,2,2,0.9264,0.9264,0,893.5847578,137621,-315577926,0.097958416,TRUE,TRUE,Baseline,FALSE,3,0.0006,2837,3600,1,0,0,0.05,-1,-1,0,0.204892,897,884
2152,699,0.058439016,0.6,2.39,5.38,0.6,7.781145096,13.91675405,0.585781991,81.94334221,138.5911024,FlowRegOCT,21/07/2025 16:28,biodeg,Quantile Buckets,5,41,9,32,143,2,2,0.462559242,0.462559242,0,257.8751841,149,-1417421275,0.398875704,TRUE,TRUE,Baseline,FALSE,2,0.2,3062,3600,1,0,0,0.05,-1,-1,0,0.398432,264,259
2153,89,0.008857012,0.9991169,0.06,0.11,0.9988,0.459402084,0.622305731,0.9988,3.424746037,5.170637514,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Thresholds,5,9,6,3,25,2,2,0.9276,0.9276,0,908.3505671,139116,235313071,0.100728624,TRUE,TRUE,Baseline,FALSE,3,0.0004,2839,3600,1,0,0,0.05,-1,-1,0,0.211812,912,896
2154,699,0.078728199,0.3995261,5.89,11.91,0.399526066,13.48180199,24.69718945,0.391953344,23.53857493,42.81814995,FlowRegOCT,21/07/2025 16:32,biodeg,Quantile Thresholds,5,41,9,32,127,2,2,0.362559242,0.362559242,0,40.28247404,47,191181904,0.328179176,TRUE,TRUE,Baseline,FALSE,3,0.3,3097,3600,1,0,0,0.05,-1,-1,0,0.365872,48,46
2155,577,0.057121038,0.994,0.13,0.15,0.994,2.194506168,2.920940939,0.992169142,5.797099113,8.150829962,FlowRegOCT,21/07/2025 15:51,transfusion,Quantile Buckets,5,4,0,4,18,2,2,0.778780749,0.778780749,0,2513.758908,251007,-1600695578,0.34289764,TRUE,TRUE,Baseline,FALSE,4,0.002,2146,3600,1,0,0,0.05,-1,-1,0,0.548752,2519,2497
2156,699,0.089966297,0.4,8.67,17.89,0.4,24.65861917,51.7945049,0.378547511,77.53313518,145.8870774,FlowRegOCT,21/07/2025 16:32,biodeg,Quantile Buckets,5,41,9,32,143,2,2,0.362559242,0.362559242,0,84.84598708,41,1001209133,0.393500192,TRUE,TRUE,Baseline,FALSE,3,0.3,3096,3600,1,0,0,0.05,-1,-1,0,0.400976,93,90
2157,699,0.096291542,0.6,14.53,23.79,0.6,36.41990495,65.26986607,0.587677725,60.01238799,103.7889671,FlowRegOCT,21/07/2025 16:32,biodeg,Quantile Buckets,5,41,9,32,143,2,2,0.462559242,0.462559242,0,66.71645498,63,2053396187,0.393505168,TRUE,TRUE,Baseline,FALSE,3,0.2,3098,3600,1,0,0,0.05,-1,-1,0,0.385792,76,73
2158,89,0.008708954,0.9997792,0.13,0.25,0.9997,0.539254904,0.770945488,0.9997,1.96904397,3.316226194,FlowRegOCT,21/07/2025 16:18,fertility,Quantile Thresholds,5,9,6,3,25,2,2,0.9294,0.9294,0,974.64974,128192,680823403,0.089559984,TRUE,TRUE,Baseline,FALSE,3,0.0001,2843,3600,1,0,0,0.05,-1,-1,0,0.202876,979,965
2159,2788,0.424688339,0.6,199.99,389.21,0.6,336.1885319,591.4862222,0.593978758,1605.043723,2535.429099,FlowRegOCT,21/07/2025 16:05,spambase,Quantile Buckets,5,57,0,57,92,2,2,0.405955227,0.405955227,0,1762.557528,39,195421945,3.118682056,TRUE,TRUE,Baseline,FALSE,4,0.2,2558,3600,1,0,0,0.05,-1,-1,0,2.025396,1790,1770
2160,312,0.026560068,0.9990667,2.7,6.35,0.999066667,5.28373313,10.30093076,0.998804143,9.143928051,18.17493969,FlowRegOCT,21/07/2025 16:19,ionosphere,Quantile Buckets,5,33,1,32,157,2,2,0.887288889,0.887288889,0,918.0184841,30649,117331257,0.267721232,TRUE,TRUE,Baseline,FALSE,2,0.0004,2946,3600,1,0,0,0.05,-1,-1,0,0.336052,923,915
2161,134,0.008737564,0.9128571,0.36,0.67,0.912857143,0.856925964,1.478783047,0.888730901,3.121876955,5.449585448,FlowRegOCT,21/07/2025 15:42,plrx,Quantile Buckets,5,12,0,12,60,2,2,0.706263736,0.706263736,0,3147.754625,625895,113711298,0.17527816,TRUE,TRUE,Baseline,FALSE,2,0.01,1202,3600,1,0,0,0.05,-1,-1,0,0.29236,3153,3112
2162,91,0.009326696,0.9997587,0.08,0.13,0.9997,0.510171175,0.679093659,0.999699428,1.834177971,2.8760707,FlowRegOCT,21/07/2025 16:17,fertility,Quantile Buckets,5,9,6,3,27,2,2,0.9394,0.9394,0,1005.735608,111358,1081591240,0.08704936,TRUE,TRUE,Baseline,FALSE,3,0.0001,2842,3600,1,0,0,0.05,-1,-1,0,0.192476,1011,995
2163,75,0.02427578,0.9564314,0.25,0.36,0.955,0.925565004,1.271329814,0.9525,1.892675161,2.736658556,FlowRegOCT,21/07/2025 16:12,hepatitis,Quantile Buckets,5,19,13,6,43,2,2,0.8575,0.8575,0,1329.157293,136454,-1789642070,0.128011848,TRUE,TRUE,Baseline,FALSE,4,0.02,2712,3600,1,0,0,0.05,-1,-1,0,0.242896,1334,1316
2164,218,0.01514554,0.935904,0.61,0.96,0.935904046,1.986917973,2.593452159,0.928312557,9.211148024,14.08635883,FlowRegOCT,21/07/2025 15:41,spect,,,22,22,0,22,2,2,0.819624719,0.819624719,0,3244.450621,255914,2110680188,0.222776032,TRUE,TRUE,Baseline,FALSE,3,0.0001,773,3600,1,0,0,0.05,-1,-1,0,0.36196,3249,3221
2165,1285,0.106387377,0.993,0.78,1.06,0.993,2.340063095,3.911857978,0.992737805,11.46709895,17.73873408,FlowRegOCT,21/07/2025 15:50,banknote,Quantile Buckets,5,4,0,4,20,2,2,0.941201166,0.941201166,0,2805.507513,50582,880102247,0.349917384,TRUE,TRUE,Baseline,FALSE,4,0.002,2002,3600,1,0,0,0.05,-1,-1,0,0.534188,2813,2786
2166,1791,0.564850092,0.96,947.87,2049.66,0.96,1786.463985,4237.241343,0.949718615,2509.124279,6076.986483,FlowRegOCT,21/07/2025 15:55,ozone-one,Quantile Buckets,5,72,0,72,357,2,2,0.949155844,0.949155844,0,2509.623158,1,1412833147,3.083457536,TRUE,TRUE,Baseline,FALSE,4,0.02,2280,3600,1,0,0,0.05,-1,-1,0,2.373488,2541,2522
2167,154,0.01657486,0.9972591,0.26,0.48,0.997259062,1.478696108,2.252368413,0.997210246,2.524966002,4.150497794,FlowRegOCT,21/07/2025 15:42,wpbc,Quantile Thresholds,5,32,0,32,127,2,2,0.789814433,0.789814433,0,3247.027482,483022,1313984286,0.230524088,TRUE,TRUE,Baseline,FALSE,2,0.001,1357,3600,1,0,0,0.05,-1,-1,0,0.35688,3252,3216
2168,312,0.025659323,0.9953333,0.55,1.12,0.995333333,2.924231052,4.776154641,0.994128093,10.57343507,22.206666,FlowRegOCT,21/07/2025 16:19,ionosphere,Quantile Buckets,5,33,1,32,157,2,2,0.880888889,0.880888889,0,1087.157655,28521,-1611040226,0.245692296,TRUE,TRUE,Baseline,FALSE,2,0.002,2938,3600,1,0,0,0.05,-1,-1,0,0.323164,1092,1077
2169,454,0.187484503,0.96832,3.67,4.81,0.968,9.534883976,11.67348915,0.9608,47.80564308,83.3730915,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7088,0.772,0.089164786,3600.002219,27162,1931830448,0.487185416,TRUE,TRUE,Baseline,FALSE,3,0.004,46,3600,1,0,0,0.05,-1,-1,0,0.531284,3605,3555
2170,464,0.20503521,0.9826667,19.5,28.08,0.9824,38.14492893,61.23748614,0.9816,142.2606759,243.7021534,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7144,0.9728,0.361702128,3600.003371,6612,175416763,0.683548888,TRUE,TRUE,Baseline,FALSE,4,0.004,64,3600,1,0,0,0.05,-1,-1,0,0.697612,3606,3554
2171,458,0.153177977,0.98032,3.42,4.52,0.9802,10.18303204,13.15571777,0.9738,62.6624651,120.3304989,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7258,0.8544,0.177183797,3600.003953,19114,686344552,0.471383576,TRUE,TRUE,Baseline,FALSE,3,0.001,48,3600,1,0,0,0.05,-1,-1,0,0.539316,3605,3555
2172,477,0.188896418,0.9974,27.75,40.37,0.9974,46.63235021,74.39473218,0.9972,193.836889,358.8136907,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7548,0.9962,0.31981982,3600.003693,785,-1715924144,0.578798152,TRUE,TRUE,Baseline,FALSE,4,0.0006,68,3600,1,0,0,0.05,-1,-1,0,0.605508,3606,3554
2173,458,0.148830414,0.98112,3.39,4.38,0.9808,8.667732,9.060690113,0.9712,62.91723299,110.9277854,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7272,0.8552,0.176017602,3600.003689,19736,1550939573,0.460028744,TRUE,TRUE,Baseline,FALSE,3,0.0008,49,3600,1,0,0,0.05,-1,-1,0,0.539948,3605,3555
2174,477,0.195188522,0.9956667,20.4,28.89,0.9956,38.73757505,58.18698358,0.9952,127.8263261,215.0231739,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7642,0.9938,0.30044491,3600.007908,3552,-1256702034,0.58490384,TRUE,TRUE,Baseline,FALSE,4,0.001,66,3600,1,0,0,0.05,-1,-1,0,0.526968,3606,3554
2175,458,0.156612873,0.97632,2.99,3.96,0.976,9.288165092,11.61291345,0.9716,24.39277697,36.91229978,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7232,0.7524,0.040376106,3600.006691,141281,-644711167,0.683467784,TRUE,TRUE,Baseline,FALSE,3,0.002,47,3600,1,0,0,0.05,-1,-1,0,0.70554,3605,3554
2176,477,0.171173334,0.9965333,18.81,26.73,0.996,39.00551105,63.06664974,0.996,230.6605499,441.098802,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.752,0.9952,0.323404255,3600.006711,2531,1300632328,0.591121248,TRUE,TRUE,Baseline,FALSE,4,0.0008,67,3600,1,0,0,0.05,-1,-1,0,0.540216,3606,3554
2177,454,0.205189228,0.974,19.01,27.01,0.974,37.24951196,59.49618299,0.972,162.393322,287.8674102,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7136,0.9564,0.340246637,3600.02565,10202,766189638,0.861519408,TRUE,TRUE,Baseline,FALSE,4,0.006,63,3600,1,0,0,0.05,-1,-1,0,0.847548,3606,3557
2178,476,0.204981804,0.9913333,20.1,28.72,0.9912,36.68549013,54.24900386,0.9908,152.327224,271.9743285,FlowRegOCT,21/07/2025 15:37,balance-scale,,,4,4,0,20,3,9,0.7516,0.9864,0.312400213,3600.008549,1945,-1080246994,0.58170512,TRUE,TRUE,Baseline,FALSE,4,0.002,65,3600,1,0,0,0.05,-1,-1,0,0.523708,3606,3554
2179,292,0.052816868,0.8133333,4.74,7.97,0.813333333,18.17547417,28.75020109,0.799501834,35.04705119,54.280963,FlowRegOCT,21/07/2025 16:20,ionosphere,Quantile Buckets,5,33,1,32,157,2,2,0.671908832,0.671908832,0,1030.799588,2509,-342271619,0.414878184,TRUE,TRUE,Baseline,FALSE,3,0.08,2958,3600,1,0,0,0.05,-1,-1,0,0.337792,1037,1027
2180,699,0.096325636,0.5995261,9.05,14.96,0.599052133,20.07017207,28.37792819,0.587677725,36.73385501,49.8094927,FlowRegOCT,21/07/2025 16:33,biodeg,Quantile Thresholds,5,41,9,32,127,2,2,0.462559242,0.462559242,0,267.146225,357,-21907536,0.357603176,TRUE,TRUE,Baseline,FALSE,3,0.2,3099,3600,1,0,0,0.05,-1,-1,0,0.386032,277,271
2181,519,0.052936077,0.8906555,18.4,39.12,0.890648996,27.30699801,51.61147497,0.890644081,46.11321902,78.51677679,FlowRegOCT,21/07/2025 15:46,wdbc,Quantile Thresholds,5,30,0,30,120,2,2,0.832126538,0.832126538,0,3047.192494,7825,2115960909,0.439157208,TRUE,TRUE,Baseline,FALSE,3,0.04,1811,3600,1,0,0,0.05,-1,-1,0,0.451096,3054,3019
2182,130,0.016076565,0.9145055,0.2,0.25,0.914505495,0.940776825,1.188192011,0.899099885,6.566133022,9.95922498,FlowRegOCT,21/07/2025 15:42,plrx,Quantile Thresholds,5,12,0,12,48,2,2,0.674285714,0.674285714,0,3329.588258,260670,1752871269,0.256784152,TRUE,TRUE,Baseline,FALSE,3,0.04,1235,3600,1,0,0,0.05,-1,-1,0,0.37682,3334,3304
2183,223,0.018867731,0.9995,1.09,2.05,0.9995,3.160916805,4.680325145,0.999454416,7.895947933,13.51048686,FlowRegOCT,21/07/2025 15:37,breast-cancer,,,9,9,0,38,2,9,0.803454152,0.957493767,0.191721725,3600.004221,186935,605716552,0.569026032,TRUE,TRUE,Baseline,FALSE,3,0.0002,124,3600,1,0,0,0.05,-1,-1,0,0.648864,3604,3579
2184,223,0.017274618,0.99975,3.88,7.57,0.99975,5.989803076,10.32567434,0.999687594,17.89595008,33.26144379,FlowRegOCT,21/07/2025 15:37,breast-cancer,,,9,9,0,38,2,9,0.804254152,0.968714079,0.204487509,3600.004205,172450,277881559,0.556178984,TRUE,TRUE,Baseline,FALSE,3,0.0001,125,3600,1,0,0,0.05,-1,-1,0,0.637744,3604,3580
2185,223,0.018465519,0.999,0.47,0.56,0.999,2.745182037,3.209407286,0.998747066,10.99911094,17.28744808,FlowRegOCT,21/07/2025 15:37,breast-cancer,,,9,9,0,38,2,9,0.801854152,0.961882491,0.199572876,3600.005334,172262,-37770188,0.518885128,TRUE,TRUE,Baseline,FALSE,3,0.0004,123,3600,1,0,0,0.05,-1,-1,0,0.648228,3605,3574
2186,215,0.033596992,0.9518339,3.59,5.4,0.951833935,6.971916199,10.28783621,0.946304199,20.05660605,34.47747647,FlowRegOCT,21/07/2025 15:37,breast-cancer,,,9,9,0,38,2,9,0.716173285,0.866656359,0.210121038,3600.007165,83988,-722556741,0.596058048,TRUE,TRUE,Baseline,FALSE,4,0.02,132,3600,1,0,0,0.05,-1,-1,0,0.635016,3604,3576
2187,196,0.033128262,0.9109747,1.61,2.26,0.910974729,4.386823893,6.073843214,0.89338742,21.91189599,34.2153762,FlowRegOCT,21/07/2025 15:37,breast-cancer,,,9,9,0,38,2,9,0.667581227,0.729226677,0.092341496,3600.009915,87609,1129533832,0.498004616,TRUE,TRUE,Baseline,FALSE,4,0.04,131,3600,1,0,0,0.05,-1,-1,0,0.570048,3605,3574
2188,221,0.033100367,0.985,3.53,5.42,0.985,7.519433022,11.35770594,0.983415374,21.21572399,34.27658648,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.761833935,0.966215551,0.26827581,3600.009785,45067,-1748668396,0.480656424,TRUE,TRUE,Baseline,FALSE,4,0.006,135,3600,1,0,0,0.05,-1,-1,0,0.559032,3604,3576
2189,228,0.033625126,0.99,2.21,3.39,0.99,5.047853947,7.07759663,0.987859922,32.33724689,55.70836411,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.779104693,0.977565296,0.254729056,3600.007724,39520,-1299818520,0.453358504,TRUE,TRUE,Baseline,FALSE,4,0.004,136,3600,1,0,0,0.05,-1,-1,0,0.559296,3604,3577
2190,458,0.034759045,0.98392,11.93,21.8,0.9839,19.16946507,33.57032944,0.973,115.829591,230.594768,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.7321,0.8687,0.186586532,3600.004737,10242,1969550580,0.464507944,TRUE,TRUE,Baseline,FALSE,3,0.0001,53,3600,1,0,0,0.05,-1,-1,0,0.553928,3660,3572
