CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,Solution Polishing - Solutions Found,Solution Polishing - Time,Solution Polishing-Enabled,Memory,Walltime,CPUtime
88.0,0.013741732,50,0.149157047,320,0.233252287,0,0,0.98,0.0,0.0,0.955897436,0.028287888,0.01123833,0.943124127,0.43063283,0.189272814,BendRegOCT,11/08/2025 15:32,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.86,0.86,0.0,55.69215798,33382.0,-1099918500,0.04107288,True,True,cbCutset,False,4,0.02,7106,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.140344,60,59
91.0,0.006624699,73,0.109655142,300,0.055350304,0,0,0.998,0.0,0.0,0.995583333,0.027078867,0.011151688,0.99440093,0.122792006,0.053626932,BendRegOCT,11/08/2025 15:24,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.928,0.928,0.0,561.920331,623708.0,-1171382162,0.111984344,True,True,cbCutset,False,3,0.002,7026,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.238796,567,553
3992.0,0.073146105,16,2.619511843,6176,18.85559797,0,0,0.992,0.0,0.0,0.9770026,1.801940918,1.1328003,0.967505235,16.25862813,4.083472603,BendRegOCT,11/08/2025 14:36,spambase,Quantile Thresholds,5.0,57,0,57,89,2,2,0.83563747,0.83563747,0.0,3401.883953,8205.0,1029433787,0.558577088,True,True,cbCutset,False,2,0.008,6164,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.525144,3407,3376
75.0,0.020474434,85,0.235718966,353,4.40975523,0,0,0.98,0.0,0.0,0.96,0.030396938,0.013785257,0.944224138,4.427212954,0.20697624,BendRegOCT,11/08/2025 15:06,hepatitis,Quantile Buckets,5.0,19,13,6,43,2,2,0.857500003,0.857500003,0.0,1654.015597,686734.0,104337944,0.18314644,True,True,cbCutset,False,4,0.02,6745,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.312668,1658,1635
78.0,0.008797169,46,0.08481288,496,1.51300168,0,0,0.994,0.0,0.0,0.987073761,0.030802011,0.015287906,0.983284989,1.560856104,0.16725835,BendRegOCT,11/08/2025 15:02,hepatitis,Quantile Buckets,5.0,19,13,6,43,2,2,0.933,0.933,0.0,1877.021758,1689974.0,-644875359,0.2240794,True,True,cbCutset,False,3,0.006,6649,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.3676,1885,1857
3992.0,0.071879625,18,2.548540115,5942,17.90800095,0,0,0.99,0.0,0.0,0.971402337,1.762484074,1.243964218,0.961340728,15.62755013,4.490633082,BendRegOCT,11/08/2025 14:36,spambase,Quantile Thresholds,5.0,57,0,57,89,2,2,0.82763747,0.82763747,0.0,3450.002492,8067.0,2099800347,0.54447948,True,True,cbCutset,False,2,0.01,6156,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.565852,3455,3422
91.0,0.006710768,61,0.104658604,187,1.003211021,0,0,0.992,0.0,0.0,0.982333333,0.026222944,0.011116837,0.977157152,1.028059959,0.110422896,BendRegOCT,11/08/2025 15:22,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.892,0.892,0.0,727.5430691,895132.0,-1949242112,0.160913432,True,True,cbCutset,False,3,0.008,7001,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.290384,734,723
88.0,0.012694597,56,0.131594419,127,0.198774576,0,0,0.98,0.0,0.0,0.96,0.026802063,0.009183377,0.93926946,0.397905111,0.192436726,BendRegOCT,11/08/2025 15:32,fertility,Quantile Thresholds,5.0,9,6,3,25,2,2,0.86,0.86,0.0,101.0573361,83794.0,298718869,0.049468152,True,True,cbCutset,False,4,0.02,7111,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.158092,106,103
88.0,0.012233019,56,0.121872663,127,3.066019297,0,0,0.98,0.0,0.0,0.96,0.025438786,0.009183377,0.93926946,3.057533979,0.192436726,BendRegOCT,11/08/2025 15:32,fertility,Quantile Thresholds,5.0,9,6,3,25,2,2,0.86,0.86,0.0,103.689816,83794.0,298718869,0.049468216,True,True,cbCutset,False,4,0.02,7109,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.155584,108,101
2097.0,0.054620266,21,3.878713369,6930,41.3792522,0,0,0.9999,0.0,0.0,0.999706961,0.643074036,0.463446377,0.999706906,28.60883713,0.964724533,BendRegOCT,11/08/2025 14:34,segmentation,Quantile Thresholds,5.0,18,0,18,66,7,9,0.906192208,0.9995972,0.103074151,3600.0077,2081.0,445430645,0.740226848,True,True,cbCutset,False,4,0.0001,6117,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.795444,3622,3579
2097.0,0.049423218,23,3.781461477,6930,2.812785864,0,0,0.9999,0.0,0.0,0.999706961,0.581101894,0.463446377,0.999706906,2.714355946,0.963130525,BendRegOCT,11/08/2025 14:34,segmentation,Quantile Thresholds,5.0,18,0,18,66,7,9,0.906192208,0.999546622,0.103018337,3600.005046,3666.0,445430645,0.821736576,True,True,cbCutset,False,4,0.0001,6118,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.901572,3604,3560
91.0,0.006064892,69,0.096765757,214,0.7325809,0,0,0.998,0.0,0.0,0.995583333,0.024029016,0.011151688,0.994347079,0.679725885,0.056668763,BendRegOCT,11/08/2025 15:24,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.928,0.928,0.0,640.2943559,888749.0,-1171382162,0.131370568,True,True,cbCutset,False,3,0.002,7025,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.271096,645,638
2097.0,0.055532455,21,3.97348094,6930,3.132371187,0,0,0.9999,0.0,0.0,0.999706961,0.644901991,0.463446377,0.999706906,3.032052994,0.964724533,BendRegOCT,11/08/2025 14:34,segmentation,Quantile Thresholds,5.0,18,0,18,66,7,9,0.906192208,0.9995972,0.103074151,3600.004914,2084.0,445430645,0.740226192,True,True,cbCutset,False,4,0.0001,6119,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.786852,3610,3567
3627.0,0.07221961,16,3.043015003,0,15.05712938,0,0,0.92,0.0,0.0,0.84,0.995303154,0.441720256,0.84,11.68072104,0.92560983,BendRegOCT,11/08/2025 14:34,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.62830689,0.725659639,0.154944584,3600.001377,4893.0,627281607,0.683214176,True,True,cbCutset,False,2,0.08,6120,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.64226,3612,3568
3627.0,0.080631495,16,3.182680368,0,15.94092488,0,0,0.92,0.0,0.0,0.84,1.047218084,0.441720256,0.84,12.29744101,0.92560983,BendRegOCT,11/08/2025 14:34,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.62830689,0.728050424,0.158749706,3600.001075,4357.0,627281607,0.68321504,True,True,cbCutset,False,2,0.08,6121,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.636844,3606,3570
3627.0,0.080700636,16,3.340220213,0,1.113699913,0,0,0.92,0.0,0.0,0.84,1.130781174,0.441720256,0.84,2.508902073,0.92560983,BendRegOCT,11/08/2025 14:34,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.62830689,0.732891009,0.16645388,3600.001685,3367.0,627281607,0.683214784,True,True,cbCutset,False,2,0.08,6123,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.662024,3607,3561
3627.0,0.078573465,16,3.394617558,0,1.109630585,0,0,0.92,0.0,0.0,0.84,1.158752203,0.441720256,0.84,2.559633017,0.92560983,BendRegOCT,11/08/2025 14:34,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.62830689,0.734336328,0.168754219,3600.003207,2983.0,627281607,0.683214288,True,True,cbCutset,False,2,0.08,6122,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.64968,3607,3572
88.0,0.0119977,59,0.131800413,134,2.533917665,0,0,0.98,0.0,0.0,0.96,0.030090094,0.009183377,0.94,2.519500971,0.178262306,BendRegOCT,11/08/2025 15:32,fertility,Quantile Thresholds,5.0,9,6,3,25,2,2,0.86,0.86,0.0,145.6296351,101556.0,298718869,0.051597,True,True,cbCutset,False,4,0.02,7108,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.157416,151,147
91.0,0.00593996,66,0.096625566,300,0.775183916,0,0,0.996,0.0,0.0,0.991166667,0.024166107,0.011116522,0.98880186,0.721174955,0.053612753,BendRegOCT,11/08/2025 15:23,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.916000001,0.916000001,0.0,683.2807109,731548.0,-213008513,0.103272712,True,True,cbCutset,False,3,0.004,7016,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.22052,725,679
91.0,0.006195068,69,0.097294331,214,0.047461987,0,0,0.998,0.0,0.0,0.995583333,0.024818182,0.011151688,0.994347079,0.114886045,0.056668763,BendRegOCT,11/08/2025 15:24,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.928,0.928,0.0,651.429832,888749.0,-1171382162,0.131371944,True,True,cbCutset,False,3,0.002,7027,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.265856,661,647
88.0,0.013391733,59,0.134306908,134,0.164699078,0,0,0.98,0.0,0.0,0.96,0.029322147,0.009183377,0.94,0.360366106,0.178262306,BendRegOCT,11/08/2025 15:32,fertility,Quantile Thresholds,5.0,9,6,3,25,2,2,0.86,0.86,0.0,144.6129282,101556.0,298718869,0.051596984,True,True,cbCutset,False,4,0.02,7110,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.151808,152,146
3627.0,0.073714256,19,3.331745863,0,15.1166327,0,0,0.94,0.0,0.0,0.88,0.99099493,0.370150086,0.88,11.69360304,0.84606701,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.66830689,0.774993896,0.159637747,3600.001455,5237.0,-1550222411,0.667144096,True,True,cbCutset,False,2,0.06,6128,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.606104,3612,3561
3627.0,0.074325323,19,3.356605768,0,15.36908841,0,0,0.94,0.0,0.0,0.88,0.992231131,0.370150086,0.88,11.81860209,0.84606701,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.66830689,0.772265026,0.155554489,3600.001127,5374.0,-1550222411,0.667144032,True,True,cbCutset,False,2,0.06,6129,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.602848,3612,3573
3627.0,0.076528788,19,3.371373415,0,1.049990416,0,0,0.94,0.0,0.0,0.88,0.998569965,0.370150086,0.88,2.310651064,0.84606701,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.66830689,0.776906242,0.162499225,3600.001472,5085.0,-1550222411,0.667143584,True,True,cbCutset,False,2,0.06,6130,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.59394,3611,3568
3870.0,0.070910454,20,2.79061985,3176,1.138130665,0,0,0.96,0.0,0.0,0.890880174,2.139143944,2.036145942,0.88282982,3.841882944,3.851879324,BendRegOCT,11/08/2025 14:35,spambase,Quantile Thresholds,5.0,57,0,57,89,2,2,0.721121495,0.721121495,0.0,3578.396982,9491.0,-1515358348,0.481784968,True,True,cbCutset,False,2,0.04,6142,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.447256,3583,3551
3627.0,0.073774099,19,3.323624372,0,1.062271595,0,0,0.94,0.0,0.0,0.88,0.97613883,0.370150086,0.88,2.26125288,0.84606701,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.66830689,0.769825245,0.151903799,3600.005399,5499.0,-1550222411,0.667143032,True,True,cbCutset,False,2,0.06,6131,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.672552,3613,3569
3992.0,0.075519562,18,2.684870481,7692,1.517832041,0,0,0.9996,0.0,0.0,0.9988,1.368711948,0.280017941,0.994270463,2.912595034,1.009317851,BendRegOCT,11/08/2025 14:41,spambase,Quantile Thresholds,5.0,57,0,57,89,2,2,0.86603747,0.86603747,0.0,3225.326557,7368.0,-1401952222,0.527711072,True,True,cbCutset,False,2,0.0004,6222,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.480204,3232,3195
3627.0,0.075239897,23,4.048890829,0,15.29619575,0,0,0.96,0.0,0.0,0.92,1.00531888,0.379516085,0.92,11.79954386,0.786056137,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.70830689,0.852397305,0.203429357,3600.001542,5868.0,1689416875,0.568846648,True,True,cbCutset,False,2,0.04,6136,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.570156,3606,3565
3627.0,0.076351166,23,4.0227108,0,15.7232945,0,0,0.96,0.0,0.0,0.92,1.009508848,0.379516085,0.92,12.11925387,0.786056137,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.70830689,0.854385613,0.206236485,3600.001885,5364.0,1689416875,0.568846872,True,True,cbCutset,False,2,0.04,6137,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.559784,3606,3570
3627.0,0.07919693,23,4.013131142,0,1.068913937,0,0,0.96,0.0,0.0,0.92,1.011851788,0.379516085,0.92,2.307360888,0.786056137,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.70830689,0.852560793,0.203660172,3600.002048,5828.0,1689416875,0.568846904,True,True,cbCutset,False,2,0.04,6138,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.542324,3605,3570
3627.0,0.069649696,23,3.815374136,0,0.995757103,0,0,0.96,0.0,0.0,0.92,0.934992075,0.379516085,0.92,2.155521154,0.786056137,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.70830689,0.851309434,0.201893482,3600.001332,5991.0,1689416875,0.56884732,True,True,cbCutset,False,2,0.04,6139,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.57572,3609,3560
3870.0,0.073764563,20,2.956364155,3176,17.28349376,0,0,0.96,0.0,0.0,0.890880174,2.219848871,2.036145942,0.88282982,15.2585659,3.851879324,BendRegOCT,11/08/2025 14:35,spambase,Quantile Thresholds,5.0,57,0,57,89,2,9,0.721121495,0.74310309,0.030482512,3600.002089,8321.0,-1515358348,0.48178992,True,True,cbCutset,False,2,0.04,6140,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.437816,3609,3565
3795.0,0.067522049,22,3.495011568,0,0.969331026,0,0,0.98,0.0,0.0,0.96,0.922314167,0.312655853,0.96,2.079727173,0.707186158,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.764820691,0.936635771,0.22464753,3600.001369,10167.0,-731567490,0.665392264,True,True,cbCutset,False,2,0.02,6147,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.688896,3605,3577
3795.0,0.071448565,22,3.832603693,0,14.67860246,0,0,0.98,0.0,0.0,0.96,0.989686966,0.312655853,0.96,11.33189702,0.707186158,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.764820691,0.936839057,0.224913327,3600.001127,7937.0,-731567490,0.655456552,True,True,cbCutset,False,2,0.02,6145,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.675084,3606,3567
3795.0,0.07029295,22,3.660206795,0,0.984272718,0,0,0.98,0.0,0.0,0.96,1.00178194,0.312655853,0.96,2.195958138,0.707186158,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.764820691,0.936685503,0.224712555,3600.001325,9270.0,-731567490,0.665392104,True,True,cbCutset,False,2,0.02,6146,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.683004,3606,3567
3795.0,0.074868202,22,3.951299667,0,15.56606412,0,0,0.98,0.0,0.0,0.96,1.051584959,0.312655853,0.96,12.01719904,0.707186158,BendRegOCT,11/08/2025 14:35,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.764820691,0.936847936,0.224924936,3600.003046,7829.0,-731567490,0.655453568,True,True,cbCutset,False,2,0.02,6144,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.699308,3605,3565
75.0,0.017860889,80,0.181255102,219,0.128104448,0,0,0.98,0.0,0.0,0.96,0.028017044,0.010883694,0.94,0.371740103,0.237940191,BendRegOCT,11/08/2025 15:06,hepatitis,Quantile Thresholds,5.0,19,13,6,37,2,2,0.857500002,0.857500002,0.0,1765.746688,774871.0,-1995868633,0.198056216,True,True,cbCutset,False,4,0.02,6750,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.334312,1770,1753
91.0,0.006215334,59,0.09046483,300,0.775053501,0,0,0.998,0.0,0.0,0.995583333,0.025672197,0.011151688,0.99440093,0.724646091,0.053626932,BendRegOCT,11/08/2025 15:23,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.928000003,0.928000003,0.0,726.8538482,856899.0,-1171382162,0.150704328,True,True,cbCutset,False,3,0.002,7024,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.293044,731,719
91.0,0.008018494,61,0.120542765,187,0.073354721,0,0,0.992,0.0,0.0,0.982333333,0.03094101,0.011116837,0.977157152,0.229275942,0.110422896,BendRegOCT,11/08/2025 15:22,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.892,0.892,0.0,828.5813439,895132.0,-1949242112,0.160911384,True,True,cbCutset,False,3,0.008,7003,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.290832,833,824
78.0,0.009801865,47,0.097333193,181,0.052787542,0,0,0.999,0.0,0.0,0.997845627,0.034348011,0.015097307,0.997546269,0.136517048,0.068563009,BendRegOCT,11/08/2025 15:03,hepatitis,Quantile Buckets,5.0,19,13,6,43,2,2,0.968000001,0.968000001,0.0,1983.611613,1798039.0,1698759148,0.256364288,True,True,cbCutset,False,3,0.001,6675,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.41962,1988,1968
91.0,0.007061481,69,0.116094828,296,0.099847555,0,0,0.996,0.0,0.0,0.991166667,0.027993917,0.011116522,0.987904779,0.327153921,0.194836128,BendRegOCT,11/08/2025 15:23,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.916000003,0.916000003,0.0,753.7936668,766457.0,-213008513,0.140513792,True,True,cbCutset,False,3,0.004,7019,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.276832,758,750
3858.0,0.070923805,24,3.771852493,0,0.973255873,0,0,0.99,0.0,0.0,0.98,0.946925879,0.314141897,0.98,2.120376825,0.743162281,BendRegOCT,11/08/2025 14:36,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.798513367,0.96,0.202234102,3600.001344,7218.0,1141390864,0.5644964,True,True,cbCutset,False,2,0.01,6155,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.66842,3604,3574
3858.0,0.075772762,24,4.195827484,0,1.087723255,0,0,0.99,0.0,0.0,0.98,1.046808004,0.314141897,0.98,2.356430054,0.743162281,BendRegOCT,11/08/2025 14:36,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.798513367,0.96,0.202234102,3600.001497,6171.0,1141390864,0.564498424,True,True,cbCutset,False,2,0.01,6154,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.611808,3605,3571
3858.0,0.075791597,24,4.186963558,0,15.80946684,0,0,0.99,0.0,0.0,0.98,1.044937134,0.314141897,0.98,12.14523602,0.743162281,BendRegOCT,11/08/2025 14:36,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.798513367,0.96,0.202234102,3600.001592,6224.0,1141390864,0.564496176,True,True,cbCutset,False,2,0.01,6153,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.675924,3605,3573
3858.0,0.078503847,24,4.272754431,0,15.74135733,0,0,0.99,0.0,0.0,0.98,1.086982965,0.314141897,0.98,12.15840793,0.743162281,BendRegOCT,11/08/2025 14:36,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.798513367,0.96,0.202234102,3600.001386,5710.0,1141390864,0.564497672,True,True,cbCutset,False,2,0.01,6152,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.620692,3606,3571
3992.0,0.126161098,20,3.725491762,5951,21.21848059,0,0,0.99,0.0,0.0,0.971402337,3.029067039,1.243964218,0.960839182,21.90545201,6.168819122,BendRegOCT,11/08/2025 14:36,spambase,Quantile Thresholds,5.0,57,0,57,89,2,9,0.82763747,0.913844286,0.104160117,3600.002127,4665.0,2099800347,0.657460968,True,True,cbCutset,False,2,0.01,6157,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.601676,3608,3563
78.0,0.008048773,43,0.072630882,151,0.048139334,0,0,0.998,0.0,0.0,0.996,0.019883871,0.005360361,0.994,0.154614925,0.092912,BendRegOCT,11/08/2025 15:02,hepatitis,Quantile Thresholds,5.0,19,13,6,37,2,2,0.961,0.961,0.0,2021.719639,2693775.0,-1316189543,0.425439608,True,True,cbCutset,False,3,0.002,6671,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.624096,2026,2002
3858.0,0.067828894,22,3.635366917,0,14.26887155,0,0,0.992,0.0,0.0,0.984,0.921414852,0.311956163,0.984,10.92861485,0.739123048,BendRegOCT,11/08/2025 14:36,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.806513367,0.973695159,0.207289549,3600.0016,6540.0,245859388,0.65636704,True,True,cbCutset,False,2,0.008,6160,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.718776,3609,3570
3992.0,0.067362309,20,2.731400728,5951,1.225881577,0,0,0.99,0.0,0.0,0.971402337,1.688281059,1.243964218,0.960839182,5.187988997,6.168819122,BendRegOCT,11/08/2025 14:36,spambase,Quantile Thresholds,5.0,57,0,57,89,2,9,0.82763747,0.855022821,0.033088583,3600.001433,9281.0,2099800347,0.657458344,True,True,cbCutset,False,2,0.01,6159,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.643364,3609,3565
3858.0,0.068332672,22,3.649422407,0,14.46699715,0,0,0.992,0.0,0.0,0.984,0.924062967,0.311956163,0.984,11.12133193,0.739123048,BendRegOCT,11/08/2025 14:36,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.806513367,0.973711137,0.207309361,3600.002218,6489.0,245859388,0.65636416,True,True,cbCutset,False,2,0.008,6161,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,User,False,LP,,,,0.735356,3605,3573
3858.0,0.072064161,22,3.974215031,0,1.042112827,0,0,0.992,0.0,0.0,0.984,1.018141985,0.311956163,0.984,2.274260044,0.739123048,BendRegOCT,11/08/2025 14:36,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.806513367,0.973763187,0.207373898,3600.001846,6148.0,245859388,0.656367176,True,True,cbCutset,False,2,0.008,6163,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,User,False,LP,,,,0.716076,3606,3577
3858.0,0.068745613,22,3.615423679,0,0.9692626,0,0,0.992,0.0,0.0,0.984,0.921229839,0.311956163,0.984,2.085828781,0.739123048,BendRegOCT,11/08/2025 14:36,spambase,Quantile Buckets,5.0,57,0,57,92,2,9,0.806513367,0.973689849,0.207282965,3600.001465,6612.0,245859388,0.65636732,True,True,cbCutset,False,2,0.008,6162,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,Dual Inspection,Lazy,False,LP,,,,0.700372,3610,3572
91.0,0.008114338,64,0.108529806,275,0.887080193,0,0,0.9994,0.0,0.0,0.998675,0.030419111,0.011101017,0.998320763,0.828425169,0.053222364,BendRegOCT,11/08/2025 15:25,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.936400002,0.936400002,0.0,675.7370272,733816.0,19531417,0.117824816,True,True,cbCutset,False,3,0.0006,7048,9551130[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,LP,Lazy,False,LP,,,,0.2474,684,669
