Accuracy,Worst Class Accuracy,Average Leaf Depth,Max Leaf Depth,Leaves Used,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Solution Polishing-Enabled,Solution Polishing-Check Validity,Solution Polishing-Use Cache,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
68.95306859205776,67.90123456790124,1.6666666666666667,2,3,0,0,0,0,0,0,0,0.8410976,0.03,0.01,0.839863611088766,4.368854999542236,0.024294812835433,0.8279771843009825,5.255603075027466,0.0796218657166941,BendWorstOCT,2026-07-10 14:10:31,breast-cancer,,,9,9,0,38,2,2,0.4390123456790131,0.4390123456790131,0.0,474.64249300956726,19352.0,-156153317,0.10552232,False,False,ModifiedCuts,False,4,0.08,15,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.204836,550,486
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9981091,0.0,0.01,0.998,0.0515058040618896,0.0134936327668508,0.998,0.071030855178833,0.0247993591671156,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7941698113207546,0.7941698113207546,0.0,407.3096778392792,144229.0,679490176,0.053092408,False,False,ModifiedCuts,False,3,0.0006,71,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.16882,484,409
79.7752808988764,79.71698113207547,2.6,3,5,0,0,0,0,0,0,0,0.9998,0.0,0.0,0.9993458333333334,0.0592279434204101,0.0159753162877235,0.9394322245002592,0.1882519721984863,0.0855566887211192,BendWorstOCT,2026-07-10 14:11:49,spect,,,22,22,0,22,2,2,0.7961698113207575,0.7961698113207575,0.0,423.70994091033936,172968.0,-719057259,0.054227808,False,False,ModifiedCuts,False,3,0.0002,73,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.166668,501,425
34.56,30.55555555555556,1.6666666666666667,2,3,0,0,0,0,0,0,0,0.8292308,0.02,0.03,0.8249153443170578,0.227550983428955,0.1080829658585563,0.7599999999999978,0.459691047668457,0.3242284139107045,BendWorstOCT,2026-07-10 14:10:30,balance-scale,,,4,4,0,20,3,2,0.1255555558932216,0.1255555558932216,0.0,688.0773539543152,57036.0,368200548,0.093528504,False,False,ModifiedCuts,False,3,0.06,31,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.2003,761,688
50.4,48.61111111111112,2.857142857142857,3,7,0,0,0,0,0,0,0,0.9997286,0.0,0.0,0.9997199999999968,0.1330771446228027,0.0447555225202194,0.9971761827351338,0.2877240180969238,0.2237536291169041,BendWorstOCT,2026-07-10 14:10:30,balance-scale,,,4,4,0,20,3,2,0.4854111112596511,0.4854111112596511,0.0,806.6616411209106,46066.0,-1707781589,0.105459504,False,False,ModifiedCuts,False,3,0.0001,44,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.217844,880,805
50.4,48.61111111111112,2.857142857142857,3,7,0,0,0,0,0,0,0,0.9988615,0.01,0.03,0.998799999999997,0.2028388977050781,0.1298876179326639,0.9983999999999972,0.3657670021057129,0.3387780877982592,BendWorstOCT,2026-07-10 14:10:30,balance-scale,,,4,4,0,20,3,2,0.4833111111111097,0.4833111111111097,0.0,833.5987730026245,49121.0,1555560480,0.103328096,False,False,ModifiedCuts,False,3,0.0004,42,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.215168,907,831
50.4,48.61111111111112,2.857142857142857,3,7,0,0,0,0,0,0,0,0.9943077,0.01,0.03,0.993999999999997,0.2073369026184082,0.1268720441854366,0.991999999999997,0.3448359966278076,0.2824508943329138,BendWorstOCT,2026-07-10 14:10:30,balance-scale,,,4,4,0,20,3,2,0.4721111111111098,0.4721111111111098,0.0,848.6404769420624,37890.0,326134569,0.1025296,False,False,ModifiedCuts,False,3,0.002,38,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.206772,922,846
50.4,48.61111111111112,2.857142857142857,3,7,0,0,0,0,0,0,0,0.9971538,0.01,0.03,0.996999999999997,0.2033309936523437,0.1246432446858177,0.995999999999997,0.3601500988006592,0.3289840744323741,BendWorstOCT,2026-07-10 14:10:30,balance-scale,,,4,4,0,20,3,2,0.4791114583333321,0.4791114583333321,0.0,867.9363040924072,44781.0,221570801,0.099946448,False,False,ModifiedCuts,False,3,0.001,39,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.202504,941,865
50.4,48.61111111111112,2.857142857142857,3,7,0,0,0,0,0,0,0,0.9886154,0.02,0.03,0.9879999999999972,0.2299809455871582,0.1177574012929112,0.983999999999997,0.368067979812622,0.2996477015110003,BendWorstOCT,2026-07-10 14:10:30,balance-scale,,,4,4,0,20,3,2,0.4581111111111099,0.4581111111111099,0.0,933.0720980167388,48553.0,-673613679,0.103546568,False,False,ModifiedCuts,False,3,0.004,37,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.21612,1007,931
50.4,48.61111111111112,2.857142857142857,3,7,0,0,0,0,0,0,0,0.9772308,0.02,0.03,0.975999999999997,0.1909999847412109,0.0773051992355919,0.967999999999997,0.3978199958801269,0.3203262880894326,BendWorstOCT,2026-07-10 14:10:30,balance-scale,,,4,4,0,20,3,2,0.4301111111111098,0.4301111111111098,0.0,980.2594139575958,52116.0,225976592,0.102689016,False,False,ModifiedCuts,False,3,0.008,35,23589610[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,True,False,1,False,False,True,False,False,Lazy,False,0,Chain,False,False,False,False,False,0.210936,1053,977
