CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,NodeLimit,Memory,Walltime,CPUtime
148.0,0.005121946,2,0.011118889,0,0,503,0.099874973,0.8009622,0.0,0.0,0.800962199,0.048841953,0.078234055,0.77128866,0.156838894,0.274702014,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.702886598,0.702886598,0.0,0.861886024,236.0,-1429023207,0.023421264,True,True,icCutset,False,1,0.06,2609,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.121128,15,4
148.0,0.004692793,4,0.014757395,0,0,457,0.08953166,0.8809622,0.0,0.01,0.880962199,0.055897951,0.081630378,0.841443299,0.138845921,0.23546171,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.742886598,0.742886598,0.0,1.203799963,315.0,595131626,0.023329336,True,True,icCutset,False,1,0.02,2617,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.118064,11,4
148.0,0.004930496,2,0.006532669,0,0,457,0.09010458,0.8409622,0.0,0.01,0.840962199,0.057222843,0.082704681,0.806597938,0.119468927,0.198363368,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.722886598,0.722886598,0.0,1.081541061,299.0,-763337235,0.022661504,True,True,icCutset,False,1,0.04,2613,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.117588,12,4
148.0,0.004098415,1,0.000257015,0,0,518,0.112305403,0.819019,0.02,0.03,0.819019032,0.091133118,0.129669717,0.78459162,0.578499079,0.817148727,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.702886598,0.702886598,0.0,0.854792118,227.0,-667635332,0.014329848,True,True,icCutset,False,1,0.06,2611,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.11824,14,4
148.0,0.004068136,1,0.000248194,0,0,505,0.87959671,0.859019,0.02,0.03,0.859019032,0.084254026,0.124692492,0.793944906,1.215806007,1.871155645,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.722886598,0.722886598,0.0,1.862468004,205.0,-480783417,0.018115024,True,True,icCutset,False,1,0.04,2614,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.117756,17,6
148.0,0.004938126,5,0.018964767,0,0,429,0.979443789,0.8809622,0.0,0.01,0.880962199,0.042191029,0.056330513,0.841443299,0.107858896,0.172720615,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.742886598,0.742886598,0.0,1.121021032,313.0,-22667631,0.020844808,True,True,icCutset,False,1,0.02,2616,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.12112,17,5
148.0,0.004086494,1,0.000252008,0,0,505,0.889630318,0.819019,0.02,0.03,0.819019032,0.088552952,0.131145546,0.76648614,0.842838049,1.25187415,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.702886598,0.702886598,0.0,1.133140087,210.0,-759820516,0.017177864,True,True,icCutset,False,1,0.06,2610,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.117644,26,5
148.0,0.004013777,1,0.000271797,0,0,518,0.108393192,0.859019,0.02,0.03,0.859019032,0.091914892,0.132577857,0.817512224,0.647843838,0.944463239,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.722886598,0.722886598,0.0,0.987892866,237.0,-897238306,0.014665288,True,True,icCutset,False,1,0.04,2615,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.117668,18,4
148.0,0.004125595,1,0.000246763,0,0,517,0.112464905,0.779019,0.02,0.03,0.779019032,0.091542959,0.132659783,0.748178385,0.543948889,0.78206245,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.682886598,0.682886598,0.0,0.760990858,173.0,1750701521,0.014114536,True,True,icCutset,False,1,0.08,2607,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.119332,36,4
148.0,0.004864693,2,0.006348848,0,0,429,0.991528273,0.8009622,0.0,0.01,0.800962199,0.037288904,0.056161876,0.771752577,0.0976758,0.161026865,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.702886598,0.702886598,0.0,0.679466009,266.0,1475705156,0.01947444,True,True,icCutset,False,1,0.06,2608,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.117352,28,5
124.0,0.004118681,51,0.207504511,0,0,676,0.087559462,0.9985,0.0,0.01,0.9985,0.037438869,0.06410802,0.99783231,0.304333925,0.492502918,BendRegOCT,8/08/2025 11:53,monk2,,,6,6,0,15,2,2,0.75319645,0.75319645,0.0,2822.11601,1650450.0,1344022511,0.23461396,True,True,icCutset,False,3,0.0006,1109,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.376888,2862,2593
148.0,0.003983736,2,0.004461765,0,0,518,0.1076231,0.899019,0.02,0.03,0.899019032,0.099074125,0.139699458,0.854770944,0.698276043,1.006455118,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.742886598,0.742886598,0.0,1.067651987,249.0,-2143045250,0.015022928,True,True,icCutset,False,1,0.02,2619,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.119816,19,4
148.0,0.004897594,6,0.023429155,0,0,457,0.090911388,0.9009622,0.0,0.0,0.900962199,0.064139128,0.082080719,0.857945017,0.171489,0.30580636,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.752886598,0.752886598,0.0,1.331403017,317.0,-1253712095,0.022911456,True,True,icCutset,False,1,0.01,2621,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.121228,18,4
148.0,0.004765749,5,0.018492699,0,0,429,0.996397257,0.9009622,0.0,0.01,0.900962199,0.041873932,0.056943399,0.864306987,0.141849041,0.251078414,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.752886598,0.752886598,0.0,1.115410089,317.0,-376551864,0.018409672,True,True,icCutset,False,1,0.01,2620,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.119028,19,5
148.0,0.003999472,1,0.000246525,0,0,505,0.896945238,0.919019,0.02,0.03,0.919019032,0.089987993,0.133489454,0.847862205,0.990235806,1.485015165,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.752886598,0.752886598,0.0,1.480680943,241.0,-817506544,0.01949756,True,True,icCutset,False,1,0.01,2622,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.11582,15,5
148.0,0.004890442,6,0.022598028,0,0,503,0.099839211,0.9089622,0.0,0.0,0.908962199,0.056962013,0.082433786,0.88662543,0.135969162,0.228505381,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.756886598,0.756886598,0.0,1.175503969,315.0,1754077749,0.021212352,True,True,icCutset,False,1,0.006,2629,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.117688,7,4
148.0,0.00405097,4,0.010915041,0,0,519,0.11011982,0.923019,0.02,0.03,0.923019032,0.096078873,0.134308352,0.878257626,0.670983791,0.95948986,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.754886598,0.754886598,0.0,1.102281809,251.0,398153307,0.017672816,True,True,icCutset,False,1,0.008,2627,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.121388,7,4
148.0,0.004864216,5,0.01870513,0,0,429,0.983488083,0.9089622,0.0,0.01,0.908962199,0.045012951,0.056943539,0.872306987,0.144535065,0.251148598,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.756886598,0.756886598,0.0,1.128620863,315.0,627813430,0.018409624,True,True,icCutset,False,1,0.006,2628,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.120396,7,5
148.0,0.003962994,4,0.010906219,0,0,520,0.108118057,0.927019,0.02,0.03,0.927019032,0.129180193,0.173599138,0.876929716,0.902253151,1.339100345,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.756886598,0.756886598,0.0,1.331086159,243.0,606028004,0.015376424,True,True,icCutset,False,1,0.006,2631,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.0,8,4
148.0,0.003979445,1,0.000252008,0,0,505,0.890566826,0.927019,0.02,0.04,0.927019032,0.089436054,0.135691288,0.858994319,0.858145952,1.308691494,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.756886598,0.756886598,0.0,1.258275032,239.0,1585461807,0.019756952,True,True,icCutset,False,1,0.006,2630,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.105228,9,5
148.0,0.004137993,1,0.000313997,0,0,505,0.886010408,0.923019,0.02,0.03,0.923019032,0.091567039,0.133489395,0.849110186,1.14644289,1.736762813,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.754886598,0.754886598,0.0,1.611283064,251.0,-503970812,0.01842536,True,True,icCutset,False,1,0.008,2626,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.116132,10,5
148.0,0.004933834,3,0.0157516,0,0,457,0.092324257,0.9049622,0.0,0.01,0.904962199,0.056112051,0.07803901,0.85722268,0.198445082,0.328923815,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.754886598,0.754886598,0.0,1.348295212,317.0,-741377407,0.024362184,True,True,icCutset,False,1,0.008,2625,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.0,10,4
148.0,0.004071712,5,0.013920784,0,0,517,0.11128974,0.919019,0.02,0.03,0.919019032,0.09781909,0.134205512,0.87341739,0.694274902,0.98953904,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.752886598,0.752886598,0.0,1.128064871,255.0,-1455952911,0.014985464,True,True,icCutset,False,1,0.01,2623,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.120348,20,4
148.0,0.004668236,6,0.02278924,0,0,429,0.981022358,0.9129622,0.0,0.01,0.912962199,0.041924,0.056999338,0.876306987,0.141752005,0.252029985,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.758886598,0.758886598,0.0,1.225250006,313.0,-702131788,0.018409848,True,True,icCutset,False,1,0.004,2632,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.115612,19,5
426.0,0.006017447,75,0.534799576,0,0,13272,21.46096826,0.94432,0.6,1.55,0.94432,1.421499968,3.346704602,0.929796825,13.87326694,19.63103849,BendRegOCT,8/08/2025 11:45,balance-scale,,,4,4,0,20,3,2,0.6764,0.6764,0.0,3346.01888,74799.0,685155911,0.263818824,True,True,icCutset,False,3,0.01,86,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.363752,3479,3253
148.0,0.004055023,8,0.022966146,0,0,518,0.108658552,0.931019,0.02,0.03,0.931019032,0.096132994,0.133507859,0.883916865,0.699405909,0.996479906,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.758886598,0.758886598,0.0,1.139415026,249.0,159067400,0.015221152,True,True,icCutset,False,1,0.004,2635,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.118136,23,4
148.0,0.134655237,5,0.018724203,0,0,429,1.013733625,0.9049622,0.0,0.01,0.904962199,0.041640043,0.056943469,0.868306987,0.141109943,0.251095938,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.754886598,0.754886598,0.0,1.183729887,317.0,301853835,0.018409832,True,True,icCutset,False,1,0.008,2624,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.11658,44,5
148.0,0.005100727,6,0.023512602,0,0,429,0.986075163,0.9169622,0.0,0.01,0.916962199,0.043835163,0.056999408,0.880306987,0.146183014,0.252065972,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.760886598,0.760886598,0.0,1.243159056,313.0,1574509776,0.018409672,True,True,icCutset,False,1,0.002,2636,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.120672,32,5
148.0,0.004002333,2,0.004663944,0,0,505,0.893203974,0.931019,0.02,0.04,0.931019032,0.091531038,0.135789732,0.86281657,0.967913866,1.455979124,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.758886598,0.758886598,0.0,1.365285873,251.0,-1000025216,0.015935848,True,True,icCutset,False,1,0.004,2634,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.119796,48,5
148.0,0.005115032,6,0.02451539,0,0,503,0.107759953,0.9129622,0.0,0.0,0.912962199,0.061588049,0.082467565,0.89062543,0.147499084,0.228666707,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.758886598,0.758886598,0.0,1.16862011,313.0,418294133,0.021212192,True,True,icCutset,False,1,0.004,2633,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.117772,65,4
148.0,0.004115582,6,0.017039776,0,0,518,0.109894276,0.937019,0.02,0.04,0.937019032,0.100016832,0.139933584,0.891813566,0.680556059,0.972212127,BendRegOCT,8/08/2025 12:41,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.761886598,0.761886598,0.0,1.105654955,246.0,1730991611,0.015256328,True,True,icCutset,False,1,0.001,2643,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.118268,65,4
148.0,0.004740477,6,0.022111654,0,0,503,0.101946354,0.9197622,0.0,0.01,0.919762199,0.056971073,0.082756014,0.900861856,0.131489038,0.225634182,BendRegOCT,8/08/2025 12:41,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.762286598,0.762286598,0.0,1.058032036,315.0,-1664599434,0.020728136,True,True,icCutset,False,1,0.0006,2649,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.117036,55,4
148.0,0.135416985,1,0.000280857,0,0,506,0.896192312,0.899019,0.01,0.03,0.899019032,0.090900898,0.133019345,0.82643139,1.215013027,1.87384397,BendRegOCT,8/08/2025 12:40,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.742886598,0.742886598,0.0,1.862939835,255.0,1523083735,0.0168272,True,True,icCutset,False,1,0.02,2618,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.122232,130,6
148.0,0.004947662,6,0.023339272,0,0,503,0.102224112,0.9169622,0.0,0.0,0.916962199,0.058518887,0.082464412,0.89462543,0.139463902,0.22874956,BendRegOCT,8/08/2025 12:41,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.760886598,0.760886598,0.0,1.128280878,315.0,-539895225,0.02121232,True,True,icCutset,False,1,0.002,2637,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.117908,109,4
148.0,0.003909349,2,0.004483223,0,0,505,0.884675741,0.938219,0.02,0.04,0.938219032,0.090499878,0.136369824,0.865281883,1.067335844,1.631868754,BendRegOCT,8/08/2025 12:41,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.762486598,0.762486598,0.0,1.624180794,255.0,534987736,0.018294784,True,True,icCutset,False,1,0.0004,2654,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.120944,88,5
148.0,0.004043341,2,0.004683971,0,0,505,0.898505211,0.935019,0.02,0.04,0.935019032,0.085230827,0.12676019,0.856578251,1.233372927,1.886399929,BendRegOCT,8/08/2025 12:41,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.760886598,0.760886598,0.0,1.893771887,255.0,2099975368,0.017804048,True,True,icCutset,False,1,0.002,2638,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.116496,127,6
148.0,0.004345179,2,0.00503087,0,0,505,0.946527719,0.938619,0.02,0.03,0.938619032,0.095099211,0.132464844,0.867893781,1.159764051,1.650272594,BendRegOCT,8/08/2025 12:42,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.762686598,0.762686598,0.0,1.66519022,235.0,-1733768739,0.01725376,True,True,icCutset,False,1,0.0002,2658,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.117284,56,5
105.0,0.003982306,43,0.080048084,0,0,2770,3.637987137,0.95,0.04,0.09,0.95,0.169439077,0.34841648,0.94086785,1.323810101,2.529623921,BendRegOCT,8/08/2025 11:53,monk2,,,6,6,0,15,2,2,0.62556213,0.62556213,0.0,2945.786678,1683964.0,-1409899330,0.334383216,True,True,icCutset,False,3,0.02,1092,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.471388,3005,2775
169.0,0.024848938,96,0.675531864,0,0,3029,27.13692117,0.9965333,0.75,1.96,0.996533333,1.2705369,2.845095911,0.996533333,7.161196947,15.61071384,BendRegOCT,8/08/2025 12:15,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.978364045,0.978364045,0.0,1590.49499,35722.0,-775780593,0.208348016,True,True,icCutset,False,4,0.0008,2284,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.266588,1674,1560
148.0,0.004764318,6,0.022785664,0,0,429,0.98641324,0.9205622,0.0,0.01,0.920562199,0.040990114,0.056999478,0.883906987,0.140978098,0.25207993,BendRegOCT,8/08/2025 12:42,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.762686598,0.762686598,0.0,1.234642982,313.0,-1597979828,0.018409752,True,True,icCutset,False,1,0.0002,2656,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.115608,91,5
169.0,0.026901007,87,0.625098944,0,0,3164,28.40069079,0.9995667,0.94,2.64,0.999566667,1.96312499,5.133144512,0.999566667,10.85235,26.03498091,BendRegOCT,8/08/2025 12:17,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.987464045,0.987464045,0.0,1537.621562,33864.0,1944767669,0.207881992,True,True,icCutset,False,4,0.0001,2300,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.263752,1613,1502
148.0,0.004123926,2,0.00463748,0,0,505,0.901093006,0.938819,0.02,0.03,0.938819032,0.089971066,0.130301008,0.862731314,1.180177927,1.787878036,BendRegOCT,8/08/2025 12:42,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.762786598,0.762786598,0.0,1.70521903,255.0,-503385302,0.01781764,True,True,icCutset,False,1,0.0001,2662,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.11928,46,5
1210.0,0.013190746,27,1.666239738,0,0,27001,83.58390856,0.793534,3.17,8.8,0.793533951,7.234842062,17.91115942,0.790135074,27.96896505,80.20474706,BendRegOCT,8/08/2025 11:47,car_evaluation,,,6,6,0,19,4,2,0.640231481,0.640231481,0.0,3332.70023,3887.0,-770096086,1.009623968,True,True,icCutset,False,4,0.06,404,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.752976,3446,2902
148.0,0.018917084,1,0.000361443,0,0,194,0.098849058,,,,,,,,,,BendRegOCT,8/08/2025 12:43,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.462886598,0.462886598,0.0,0.012577057,1.0,2027325975,0.003747576,True,True,icCutset,False,2,0.3,2665,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.112232,35,3
148.0,0.017922401,1,0.000315666,0,0,194,1.085947037,,,,,,,,,,BendRegOCT,8/08/2025 12:43,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.462886598,0.462886598,0.0,0.009132147,1.0,235534353,0.002118104,True,True,icCutset,False,2,0.3,2664,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.109056,54,4
168.0,0.025978565,57,12.07749391,0,0,1874,1.804051161,0.9566667,0.21,0.5,0.956666667,0.771077871,1.72971566,0.953778506,6.484642029,12.52842653,BendRegOCT,8/08/2025 12:16,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.886292135,0.886292135,0.0,1597.672673,89648.0,-578371960,0.157211672,True,True,icCutset,False,4,0.01,2261,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.226612,1793,1295
124.0,0.004202604,59,0.099194527,0,0,676,0.088877439,0.995,0.0,0.01,0.995,0.038710833,0.064117782,0.992861492,0.398033857,0.650398582,BendRegOCT,8/08/2025 11:53,monk2,,,6,6,0,15,2,2,0.743396484,0.743396484,0.0,3020.246036,1882644.0,-35709774,0.241398432,True,True,icCutset,False,3,0.002,1103,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.381456,3094,2925
148.0,0.0137887,1,0.000332594,0,0,995,3.002253294,,,,,,,,,,BendRegOCT,8/08/2025 12:43,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.562886598,0.562886598,0.0,0.105401039,1.0,-357981726,0.025962704,True,True,icCutset,False,2,0.2,2670,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.120856,84,6
172.0,0.010817289,40,0.177899361,0,0,2364,1.874652863,0.9926801,0.29,0.76,0.99268012,0.782944918,1.638375487,0.992,4.237916946,9.120523973,BendRegOCT,8/08/2025 12:12,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.972764046,0.972764046,0.0,1885.890475,324705.0,-914901353,0.165091536,True,True,icCutset,False,3,0.002,2207,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.279148,1938,1815
148.0,0.012951374,1,0.000326395,0,0,1370,4.31425643,0.7966056,0.07,0.18,0.796605564,0.392908096,0.688163419,0.772420169,3.404383898,6.200244321,BendRegOCT,8/08/2025 12:43,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.682886598,0.682886598,0.0,22.04296803,2218.0,1144899536,0.07875524,True,True,icCutset,False,2,0.08,2678,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.163132,88,29
215.0,0.008641243,59,0.790092707,0,0,1026,2.134489059,0.975,0.01,0.01,0.975,0.633656979,0.14190322,0.966478775,1.37214303,1.281065794,BendRegOCT,8/08/2025 11:44,breast-cancer,,,9,9,0,38,2,9,0.746173285,0.827742988,0.109317372,3608.727558,1151414.0,-1589161667,0.616254416,True,True,icCutset,False,3,0.01,231,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.776288,3675,2897
215.0,0.018587828,65,0.769990206,0,0,967,2.32507658,0.9518339,0.01,0.03,0.951833935,0.55415082,0.176639661,0.938303098,1.143153906,1.107151604,BendRegOCT,8/08/2025 11:44,breast-cancer,,,9,9,0,38,2,9,0.716173285,0.829533093,0.158285445,3600.000669,557104.0,-1232940889,0.659900288,True,True,icCutset,False,4,0.02,265,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.820764,3665,3435
223.0,0.009206772,43,0.271799088,0,0,3889,8.433401346,0.9995,0.14,0.39,0.9995,0.457834005,1.019878648,0.999458648,1.200875998,2.59022653,BendRegOCT,8/08/2025 11:44,breast-cancer,,,9,9,0,38,2,9,0.803454152,0.920982671,0.146279062,3600.000758,715469.0,1962108182,0.848019888,True,True,icCutset,False,3,0.0002,248,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.9795,3686,2934
477.0,0.013270378,134,1.345402241,0,0,6203,2.017272472,0.9965333,0.1,0.23,0.996533333,1.12644887,1.560026988,0.996363262,4.696951866,9.357110367,BendRegOCT,8/08/2025 11:44,balance-scale,,,4,4,0,20,3,9,0.752,0.917924402,0.220644151,3600.835635,151897.0,1277660876,0.445206272,True,True,icCutset,False,4,0.0008,135,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.538028,3758,3353
148.0,0.012814522,2,0.010213137,0,0,1285,4.164164305,0.8439191,0.06,0.14,0.843919102,0.370737791,0.683918411,0.825051028,3.138820887,5.817896596,BendRegOCT,8/08/2025 12:43,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.702886598,0.702886598,0.0,70.17060184,21767.0,1073910744,0.080402976,True,True,icCutset,False,2,0.06,2682,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.163308,122,75
