CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Minimum Node Support - Cuts Added,Minimum Node Support - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Path Bound Cutting Planes - Cuts Added,Path Bound Cutting Planes - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Minimum Node Support-Enabled,Solution Polishing-Enabled,Solution Polishing-Check Validity,Leaf Bound-Enabled,Leaf Bound-EQP Bound,Leaf Bound-FlowOCT Bound,Leaf Bound-BendOCT Bound,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,Path Bound Cutting Planes-Bound Negative Samples,Path Bound Cutting Planes-Bound Structure,Path Bound Cutting Planes-Cut Focus,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
0.5016,0.0063910484313964,1245,0.1186070442199707,0,0,0,0,0,0,0,0,0,0,16092,35760,0.648888349533081,0.5596,0.2,0.29,0.5596000000000112,1.1271557807922363,1.4973647810561503,0.5208173385524395,34.94882583618164,57.768102892233095,BendRegOCT,2026-06-17 22:45:17,balance-scale,,,4,4,0,20,3,2,0.5016,0.5016,0.0,91.03559279441832,93.0,-114236629,0.249500072,True,True,EQPGS,False,3,0.06,4,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Chain,True,True,False,True,True,0.308412,161.0,96.0
0.667581227436823,0.0086894035339355,3254,0.2275624275207519,0,0,0,0,0,0,0,0,0,0,12,18,0.0051028728485107,0.9383394,0.0,0.0,0.8893140794223924,0.0429141521453857,0.0093683321937264,0.8893140794223924,0.0868949890136718,0.038013217001531,BendRegOCT,2026-06-17 22:45:15,breast-cancer,,,9,9,0,38,2,2,0.6675812274368231,0.6675812274368231,0.0,98.96402215957642,25052.0,-195103588,0.0573656,True,True,EQPGS,False,3,0.04,104,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,0,Basic,False,True,False,False,False,0.156112,103.0,101.0
0.667581227436823,0.0113389492034912,2589,0.3997941017150879,0,0,0,0,0,0,0,0,0,0,102,150,0.0148887634277343,0.9202888,0.0,0.0,0.8748736462093958,0.0635719299316406,0.018573629895257,0.8606069734223895,0.2504558563232422,0.2020730571261248,BendRegOCT,2026-06-17 22:45:19,breast-cancer,,,9,9,0,38,2,2,0.6675812274368231,0.6675812274368231,0.0,106.609445810318,19463.0,464670063,0.047839968,True,True,EQPGS,False,3,0.04,107,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Recursive,True,True,False,False,False,0.151656,115.0,113.0
0.5616,0.0063240528106689,539,0.0573806762695312,0,0,0,0,0,0,0,0,0,0,26820,39336,0.6213970184326172,0.6232,0.3,0.41,0.623200000000004,2.1365890502929688,2.354249375800926,0.620273544397365,24.015716075897217,44.37395585029342,BendRegOCT,2026-06-17 22:44:12,balance-scale,,,4,4,0,20,3,2,0.5616,0.5616,0.0,187.3417501449585,455.0,-85333309,0.205452104,True,True,EQPGS,False,3,0.04,8,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Recursive,True,True,False,True,True,0.282896,193.0,190.0
0.5616,0.0268390178680419,1351,0.1255402565002441,0,0,0,0,0,0,0,0,0,0,3616,5404,0.1457312107086181,0.6232,0.06,0.05,0.6232000000000038,1.5311839580535889,0.1261567535672272,0.5992757307953782,2.2792727947235107,0.7498818243408415,BendRegOCT,2026-06-17 22:45:17,balance-scale,,,4,4,0,20,3,2,0.5616,0.5616,0.0,145.92632484436035,5424.0,1740664210,0.04136056,True,True,EQPGS,False,3,0.04,6,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Basic,False,True,False,True,False,0.152036,216.0,152.0
0.6275812274368231,0.0160548686981201,1437,0.0864162445068359,0,0,0,0,0,0,0,0,0,0,27,39,0.0068552494049072,0.8802888,0.0,0.0,0.7948736462093912,0.046807050704956,0.0177490919635098,0.7252530882989789,0.6449539661407471,0.7460449946819251,BendRegOCT,2026-06-17 22:47:53,breast-cancer,,,9,9,0,38,2,2,0.6275812274368231,0.6275812274368243,0.0,1.3635690212249756,334.0,1257173942,0.018930336,True,True,EQPGS,False,4,0.08,196,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Basic,False,True,False,False,False,0.117948,6.0,4.0
0.6275812274368231,0.0164246559143066,940,0.0527205467224121,0,0,0,0,0,0,0,0,0,0,198,294,0.0100808143615722,0.8802888,0.0,0.0,0.7948736462093912,0.0502181053161621,0.0230778978650613,0.7317729472405738,0.9604671001434326,1.1446547472602662,BendRegOCT,2026-06-17 22:47:53,breast-cancer,,,9,9,0,38,2,2,0.6275812274368231,0.627581227436824,0.0,1.6182529926300049,484.0,1465497378,0.016385704,True,True,EQPGS,False,4,0.08,198,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Recursive,True,True,False,False,False,0.118504,6.0,4.0
0.6275812274368231,0.0168521404266357,1894,0.1122832298278808,0,0,0,0,0,0,0,0,0,0,12,18,0.0050008296966552,0.8983394,0.0,0.0,0.8093140794223879,0.0600550174713134,0.0200064295050522,0.8093140794223879,0.0686089992523193,0.0280278633754038,BendRegOCT,2026-06-17 22:47:53,breast-cancer,,,9,9,0,38,2,2,0.6275812274368231,0.6275812274368231,0.0,2.4460480213165283,1278.0,1425256686,0.022629104,True,True,EQPGS,False,4,0.08,195,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,0,Basic,False,True,False,False,False,0.124996,7.0,5.0
0.6275812274368231,0.0165290832519531,1173,0.070014476776123,0,0,0,0,0,0,0,0,0,0,114,330,0.0120134353637695,0.8802888,0.0,0.0,0.7948736462093912,0.0578858852386474,0.0335608494326396,0.7249623495585897,1.8389878273010252,2.2600214964265897,BendRegOCT,2026-06-17 22:47:53,breast-cancer,,,9,9,0,38,2,2,0.6275812274368231,0.6275812274368231,0.0,2.572483777999878,557.0,2004231848,0.023450088,True,True,EQPGS,False,4,0.08,197,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,1,Chain,True,True,False,False,False,0.127072,7.0,5.0
0.6275812274368231,0.0171740055084228,960,0.0506215095520019,0,0,0,0,0,0,0,0,0,0,188,262,0.0133051872253417,0.8008664,0.0,0.0,0.7321480144404372,0.0501759052276611,0.0238827865198429,0.6747695961570623,0.5859830379486084,0.5880610326672147,BendRegOCT,2026-06-17 22:48:01,breast-cancer,,,9,9,0,38,2,2,0.6275812274368231,0.6275812274368231,0.0,0.7162609100341797,78.0,-2069008645,0.01294028,True,True,EQPGS,False,4,0.08,199,22395007[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,False,False,False,False,False,False,False,Lazy,False,False,Samples,False,LP,Lazy,False,LP,True,2,Basic,False,True,False,True,False,0.0,7.0,5.0
