Subjob id,Array Job id,Accuracy,Worst Class Accuracy,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Solution Polishing-Enabled,Solution Polishing-Check Validity,Solution Polishing-Use Cache,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
21,23578656[].aqua,87.08,85.54,29325,11.201152801513672,0,0,43295,63277,3.3327503204345703,0.9289372,48.37,81.89,0.9289371544043508,83.95309281349182,116.83993078102584,0.923222411456904,320.3833658695221,535.6131642271736,BendWorstOCT,2026-07-10 10:48:31,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8549216867469929,0.913653723037921,0.0686987325288303,3600.005808830261,711.0,-1969255927,1.432911712,False,False,EQP,False,3,0.0001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.267716,3642,3580
313,23572848[].aqua,86.93,85.87,31415,11.183376550674438,0,0,43295,63277,3.282146453857422,0.9281372,59.35,83.19,0.928137154404351,103.31313514709473,128.40414869000992,0.9222974918129836,444.0591170787811,635.6910034434901,BendWorstOCT,2026-07-10 08:32:45,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8572956521739091,0.9148156879538164,0.0670947480417628,3600.0163922309875,589.0,1635425925,0.958618688,False,False,EQP,False,3,0.0002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.929292,3610,3579
17,23578656[].aqua,87.08,85.54,30243,11.519514083862305,0,0,43295,63277,3.368043899536133,0.9265372,48.97,80.38,0.9265371544043506,86.7584810256958,119.52041183583022,0.9205171210016504,344.32101821899414,546.5512054728852,BendWorstOCT,2026-07-10 10:48:31,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8530216867469929,0.9044960567954096,0.0603435655249453,3600.0298731327057,661.0,-1720631519,1.41623664,False,False,EQP,False,3,0.0004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.198256,3643,3582
46,23578656[].aqua,87.08,85.54,23956,8.656982660293579,0,0,43295,63277,3.0340678691864014,0.9249372,39.94,72.63,0.924937154404351,71.86881303787231,106.73714526395648,0.9189921998513952,308.29150199890137,545.13093125733,BendWorstOCT,2026-07-10 10:49:39,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8518216867469864,0.9033576517804612,0.0605008839705465,3600.0058891773224,839.0,46056312,1.276768304,False,False,EQP,False,3,0.0006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.12296,3676,3586
38,23578656[].aqua,87.08,85.54,40126,14.174482345581056,0,0,43295,63277,2.973421096801758,0.9233372,49.17,92.47,0.9233371544043504,79.12710809707642,127.4823571559628,0.9177083480574482,309.0479850769043,570.8626425308848,BendWorstOCT,2026-07-10 10:49:39,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8490216867469879,0.9043154727715206,0.0651264707223085,3600.007008075714,591.0,239536136,1.661844736,False,False,EQP,False,3,0.0008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.410208,3676,3587
32,23578656[].aqua,89.12,85.54,40723,16.54518699645996,0,0,43295,63277,3.4759745597839355,0.9217372,44.14,74.38,0.9217371544043506,81.43830990791321,108.62711610937806,0.916185785258522,350.39014291763306,542.1724717725649,BendWorstOCT,2026-07-10 10:48:31,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8474216867469865,0.8980918217385696,0.0597932951021014,3600.029160022736,664.0,-503839369,1.65488024,False,False,EQP,False,3,0.001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.549416,3643,3584
12,23578656[].aqua,87.08,85.54,28818,10.62142300605774,0,0,43295,63277,3.3366894721984863,0.9137372,49.36,85.17,0.9137371544043508,81.7508590221405,116.2306647175404,0.9082803588964828,367.8013899326325,621.1281218047031,BendWorstOCT,2026-07-10 10:49:11,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8434216867469867,0.895131505058901,0.0613095668803053,3600.0357558727264,717.0,-1898254893,1.37271212,False,False,EQP,False,3,0.002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.172544,3683,3590
11,23578656[].aqua,87.08,85.54,28937,11.317564487457275,0,0,43295,63277,3.5081636905670166,0.8977372,49.32,78.41,0.8977371544043509,87.3079559803009,114.93911172698174,0.8925612015153168,417.2604138851166,578.7794033590718,BendWorstOCT,2026-07-10 10:48:31,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8354216867469865,0.8821598599137022,0.0559456067614278,3600.009486913681,615.0,1836835472,1.417501016,False,False,EQP,False,3,0.004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.251552,3643,3579
22,23578656[].aqua,87.08,85.54,31267,11.16378092765808,0,0,43295,63277,3.3414342403411865,0.8819069,38.52,67.16,0.8819068933715192,84.59294009208679,118.60091099694138,0.8761234878557365,378.0160400867462,603.6343313418489,BendWorstOCT,2026-07-10 10:48:31,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8314216867469877,0.864953833876648,0.0403310951159548,3600.0058450698853,671.0,1043062742,1.500573024,False,False,EQP,False,3,0.006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.312224,3642,3580
305,23572848[].aqua,87.08,85.54,36993,7.251255989074707,0,0,43295,63277,2.9890265464782715,0.8702805,19.2,41.03,0.8702804582052854,41.95555281639099,56.7166482108605,0.863574293041237,220.57563495635983,355.9297633687026,BendWorstOCT,2026-07-10 08:33:23,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.8234216867469865,0.8607064061902846,0.0452802252398711,3600.016741991043,694.0,-121467298,1.050373,False,False,EQP,False,3,0.008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.945992,3652,3589
37,23578656[].aqua,85.75,57.07,40884,9.862844228744509,0,0,43295,63277,2.9587883949279785,0.8614655,13.47,29.8,0.8614654619577388,26.66667413711548,37.73982078932537,0.8530383474849578,149.78404211997986,239.04099165849604,BendWorstOCT,2026-07-10 10:49:39,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.5406521739130455,0.8514911464228564,0.5749333629051566,3600.006117105484,617.0,321525297,1.631753072,False,False,EQP,False,3,0.01,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.55064,3676,3586
303,23572848[].aqua,85.89,66.3,30713,6.003180027008057,0,0,43295,63277,3.4063398838043213,0.8261818,18.92,35.87,0.8261817858713585,36.17545318603516,44.108016539050624,0.8092345045776587,183.13193917274475,206.3217128817912,BendWorstOCT,2026-07-10 08:32:26,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.6030434782608685,0.8061316413549999,0.3367720080147824,3600.008536100388,549.0,-776946340,0.921527456,False,False,EQP,False,3,0.02,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.86514,3612,3584
302,23572848[].aqua,87.08,85.54,34056,5.219553232192993,0,0,43295,63277,3.089132308959961,0.773869,21.77,51.08,0.7738690432286904,46.35211992263794,61.71430244354466,0.7395741022715174,173.25906205177307,226.15770681631523,BendWorstOCT,2026-07-10 08:32:26,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.6954216867469866,0.7107895534600384,0.0220986302353309,3600.006192922592,625.0,-1851893123,0.929714088,False,False,EQP,False,3,0.04,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.898468,3611,3582
34,23578656[].aqua,61.46,34.24,44899,8.092031002044678,0,0,43295,63277,3.071948289871216,0.7259218,25.77,58.88,0.7259218279298458,61.06901407241821,75.41511268027948,0.6824135823721955,225.1768040657044,304.10816801236643,BendWorstOCT,2026-07-10 10:49:39,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.1623913043478269,0.658677810512241,3.05611503126679,3600.072916984558,595.0,-649187642,1.474518816,False,False,EQP,False,3,0.06,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.183244,3676,3579
300,23572848[].aqua,87.08,85.54,48230,6.760067224502564,0,0,43295,63277,2.9065206050872803,0.6807123,30.4,70.83,0.6807123059049843,65.84434604644775,88.89248567348355,0.6358018720287858,213.1560561656952,293.8688052467847,BendWorstOCT,2026-07-10 08:32:22,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.5354216867469865,0.5711236948955878,0.0666801682343364,3600.010945081711,505.0,-1730497881,1.101132008,False,False,EQP,False,3,0.08,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.952156,3608,3582
28,23578656[].aqua,12.49,11.7,32057,9.316872596740724,0,0,85007,125845,4.320558547973633,0.953583,257.28,428.5,0.9535830206960334,409.28384017944336,639.46546855077,0.9535644572058676,888.3623061180115,1567.428867578515,BendWorstOCT,2026-07-10 10:48:32,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.1154117011701174,0.9417898594200232,7.160263213101939,3600.011228084564,28.0,1618583186,1.651006168,False,False,EQP,False,4,0.0001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.358084,3643,3581
44,23578656[].aqua,50.5,39.4,28333,5.936961650848389,0,0,85007,125845,3.823975563049317,0.951983,248.93,486.75,0.9519830206960342,373.6831340789795,678.8763669664554,0.9514295310916742,1295.7169480323792,2774.621714197717,BendWorstOCT,2026-07-10 10:49:40,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.3908217391304358,0.9414008892165738,1.4087730925898765,3600.023055076599,22.0,-1992862327,1.576332824,False,False,EQP,False,4,0.0002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.345276,3677,3589
49,23578656[].aqua,22.15,20.27,27142,4.201960802078247,0,0,85007,125845,3.8782434463500977,0.948783,240.06,457.95,0.9487830204849708,305.45786023139954,530.8405251504339,0.9487799833971614,626.6200611591339,1195.3767480800957,BendWorstOCT,2026-07-10 10:49:40,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.1962702670266962,0.9405485532011794,3.7921092045656017,3600.009353160858,31.0,203939746,1.715667872,False,False,EQP,False,4,0.0004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.252932,3677,3588
39,23578656[].aqua,21.46,20.27,29416,5.25230884552002,0,0,85007,125845,3.878209590911865,0.945583,273.91,520.33,0.9455830206962208,344.91836285591125,601.0815787390508,0.9455767701788672,983.267392873764,2004.093530225505,BendWorstOCT,2026-07-10 10:49:40,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.1930702676984187,0.93696517,3.8529749358589287,3600.01650595665,22.0,893549232,1.535613304,False,False,EQP,False,4,0.0006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.337332,3677,3587
40,23578656[].aqua,25.29,24.06,28846,5.128289222717285,0,0,85007,125845,3.780580759048462,0.942383,277.41,534.11,0.9423830206960332,438.216866016388,828.2621491985,0.942363231241576,920.2887380123138,1921.011367892596,BendWorstOCT,2026-07-10 10:49:40,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.2278240624062308,0.9314901440844892,3.0886381106819107,3600.0116300582886,58.0,1490305373,1.527664896,False,False,EQP,False,4,0.0008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.308984,3677,3586
27,23578656[].aqua,41.68,14.46,23332,5.0838775634765625,0,0,85007,125845,4.288013935089111,0.939183,322.39,525.63,0.9391830206960338,467.2152020931244,750.0782159061914,0.9391326013616548,1020.8166661262512,1834.2501610216973,BendWorstOCT,2026-07-10 10:48:32,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.128578313253012,0.927147862532832,6.210763923371911,3600.0088889598846,38.0,94775117,1.410990992,False,False,EQP,False,4,0.001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.21914,3643,3581
26,23578656[].aqua,51.21,0.54,25226,9.816622018814089,0,0,85007,125845,4.309628248214722,0.9238071,266.53,443.15,0.9238071111414196,457.0212910175324,678.8457457441432,0.9226215213983134,1703.0935220718384,3047.3637204834217,BendWorstOCT,2026-07-10 10:48:32,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,-0.0185652173913043,0.9212982627289042,50.62496497134613,3600.012195110321,19.0,-1005592146,1.496790304,False,False,EQP,False,4,0.002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.205288,3643,3580
23,23578656[].aqua,18.92,13.25,39137,6.940513849258423,0,0,85007,125845,4.339712381362915,0.8998021,223.17,384.47,0.8998020997118505,345.4450891017914,496.43140486030205,0.8975265705283314,1593.4695498943329,2842.273538575577,BendWorstOCT,2026-07-10 10:48:32,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.0845301204819277,0.897516431240647,9.617711487025897,3600.010055065155,43.0,2032387841,1.68983104,False,False,EQP,False,4,0.004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.409096,3643,3581
45,23578656[].aqua,85.89,66.3,35561,8.38007640838623,0,0,85007,125845,3.898882389068604,0.8819406,161.28,308.48,0.8819406099738996,232.8595762252808,364.6652109816896,0.8807604150941539,1129.297166109085,1974.701026558956,BendWorstOCT,2026-07-10 10:49:40,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.6390434782608685,0.8806628083441128,0.3780952913263457,3600.010453224182,365.0,2080435712,2.064985696,False,False,EQP,False,4,0.006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.442476,3677,3587
1,23578656[].aqua,85.89,66.3,37173,7.2054595947265625,0,0,85007,125845,4.199918031692505,0.8699912,118.51,212.85,0.8699912114606432,189.0407359600067,258.7770521572185,0.8681568732959474,1048.0710508823397,1506.397874529596,BendWorstOCT,2026-07-10 10:48:32,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.6390434782608685,0.8679187656495585,0.358152919440732,3600.010662794113,547.0,73862241,2.276721328,False,False,EQP,False,4,0.008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.701532,3644,3583
43,23578656[].aqua,84.6,73.37,42634,9.809128999710085,0,0,85007,125845,3.8922219276428223,0.8602879,102.54,194.79,0.8602878751241989,151.88797307014465,224.44074907674124,0.8565967482630215,598.2280550003052,821.6930018306275,BendWorstOCT,2026-07-10 10:49:40,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.6536956521739108,0.8561536068789583,0.3097128671909616,3600.025845050812,522.0,-1394671482,2.476470688,False,False,EQP,False,4,0.01,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.9146,3677,3587
0,23582897[].aqua,75.83,31.33,57215,11.412569046020508,0,0,85007,125845,4.125866889953613,0.8213958,106.05,191.79,0.8213957749457927,148.62520503997803,211.05341661289484,0.8125736715242591,473.5232088565826,621.8405744196365,BendWorstOCT,2026-07-10 12:02:30,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.2132530120481928,0.8074671659330623,2.786427953245433,3600.056484937668,543.0,1942837357,2.57910384,False,False,EQP,False,4,0.02,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,2.079552,3688,3587
31,23578656[].aqua,70.22,66.3,43619,7.601218938827515,0,0,85007,125845,3.982842683792114,0.7666423,112.87,204.3,0.7666423004713021,257.46714997291565,257.85681173178733,0.7411980022546328,931.7143659591676,1016.0228854010422,BendWorstOCT,2026-07-10 10:48:32,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.5430434782608685,0.7290212091494815,0.3424730032376387,3600.290690898896,574.0,1332744945,2.310195496,False,False,EQP,False,4,0.04,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.660032,3644,3587
35,23578656[].aqua,92.58,0.0,64522,11.015606164932253,0,0,85007,125845,4.018078565597534,0.7222375,133.5,237.24,0.72223746922631,265.2682890892029,303.2596535166073,0.6843385237363844,825.5367941856384,845.6925738936067,BendWorstOCT,2026-07-10 10:49:40,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,-0.06,0.6756201377267028,12.260335628778378,3600.0111830234528,362.0,1823946539,2.844495584,False,False,EQP,False,4,0.06,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.803824,3677,3587
15,23578656[].aqua,43.15,39.95,48854,9.929019927978516,0,0,85007,125845,4.094641208648682,0.6843039,145.73,234.08,0.6843039409473891,315.06657695770264,295.0888999463479,0.6293936371420455,883.0007610321045,819.9009201774277,BendWorstOCT,2026-07-10 10:48:32,ann-thyroid,Quantile Thresholds,5.0,21,15,6,39,3,9,0.1594565217391315,0.6165979839456931,2.8668721556239523,3600.040252923965,424.0,-388191660,2.39787932,False,False,EQP,False,4,0.08,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,1.667548,3644,3584
44,23572848[].aqua,52.48,46.94,3107,1.1715893745422363,0,0,26820,39336,0.7104282379150391,0.8090362,47.65,71.17,0.8090361959807396,63.41107487678528,86.74603703441755,0.802551283830157,168.37942481040955,244.55953180095565,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,9,0.468587755102041,0.6015328280356775,0.2837143554992938,3600.0018858909607,2650.0,-1510784481,0.399564384,False,False,EQP,False,3,0.0001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.517456,3615,3574
43,23572848[].aqua,57.92,46.94,3102,0.8169562816619873,0,0,26820,39336,0.6617627143859863,0.8082362,41.02,65.0,0.8082361959807423,56.74679112434387,82.27262985565109,0.8011503269111666,163.60390520095825,250.487313887332,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,9,0.467987755102041,0.5744252583093948,0.2274365131287377,3600.002088069916,3280.0,1893508281,0.398698552,False,False,EQP,False,3,0.0002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.51774,3615,3579
42,23572848[].aqua,48.32,46.94,3588,1.5393636226654053,0,0,26820,39336,0.6866612434387207,0.8066362,44.11,67.1,0.8066361959807412,62.47951602935791,83.930844503346,0.8001971238113067,157.16125392913818,218.00234432304453,BendWorstOCT,2026-07-10 07:26:00,balance-scale,,,4,4,0,20,3,9,0.466587755102041,0.5468037293023715,0.171920444381974,3600.0145721435547,4608.0,-67422162,0.434335912,False,False,EQP,False,3,0.0004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.47304,3690,3591
41,23572848[].aqua,52.48,46.94,3651,1.2165184020996094,0,0,26820,39336,0.6591176986694336,0.8050362,46.77,74.49,0.8050361959807248,63.20542192459106,92.3448968183726,0.7978051740616707,147.3567910194397,220.49221039879507,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,9,0.4651877551020408,0.5203807781649239,0.1186467667249242,3600.002715110779,7278.0,1017417932,0.395363376,False,False,EQP,False,3,0.0006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.498368,3631,3577
40,23572848[].aqua,52.48,46.94,2926,0.8468995094299316,0,0,26820,39336,0.6911201477050781,0.8034519,47.34,73.3,0.8034518713037879,66.8431441783905,93.08952666053789,0.7969402885047044,165.29769611358645,242.9990006021524,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,9,0.4637877553947987,0.5588078802501014,0.2048784681139694,3600.0030360221863,5540.0,-1835733678,0.399437016,False,False,EQP,False,3,0.0008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.48506,3631,3577
39,23572848[].aqua,57.92,46.94,3167,1.0336334705352783,0,0,26820,39336,0.7006425857543945,0.8020048,49.58,72.05,0.8020048328278966,66.17646408081055,86.61039907896763,0.7959925198689493,158.1181321144104,228.4909289317972,BendWorstOCT,2026-07-10 07:24:46,balance-scale,,,4,4,0,20,3,9,0.4623877551020409,0.5532801341394291,0.1965717691147116,3600.0193009376526,5574.0,-782783523,0.388451728,False,False,EQP,False,3,0.001,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.497052,3647,3583
38,23572848[].aqua,52.48,46.94,3246,1.1340887546539309,0,0,26820,39336,0.6878774166107178,0.7950581,42.41,64.88,0.7950581445745664,65.07066583633423,85.99267805590156,0.7877910235201633,179.85808181762695,275.7031983836588,BendWorstOCT,2026-07-10 07:24:46,balance-scale,,,4,4,0,20,3,9,0.4553877551020409,0.5501128064684396,0.2080096583738251,3600.00305390358,5930.0,-1335467436,0.39917284,False,False,EQP,False,3,0.002,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.495228,3647,3587
37,23572848[].aqua,52.32,46.94,3876,1.4284613132476809,0,0,26820,39336,0.6281299591064453,0.7817425,40.79,64.77,0.781742522939829,55.98021221160889,79.18537638403855,0.7740583997557239,146.60941219329834,233.8077278429096,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,9,0.4413877551020409,0.5013048788087012,0.1357471361950413,3600.002674102783,6241.0,-239048824,0.459872728,False,False,EQP,False,3,0.004,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.505524,3647,3583
36,23572848[].aqua,50.24,48.26,3158,1.1141772270202637,0,0,26820,39336,0.7098832130432129,0.7687425,43.3,66.09,0.7687425229398293,62.86509585380554,84.93688818373413,0.7617327790627192,150.40174007415771,221.766545876159,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,9,0.4406388888888876,0.4960624732359511,0.1257800565148012,3600.00203704834,5206.0,-856467560,0.431205048,False,False,EQP,False,3,0.006,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.53984,3647,3579
35,23572848[].aqua,52.32,46.94,3726,1.9866375923156736,0,0,26820,39336,0.8335165977478027,0.7557425,48.51,63.8,0.7557425229398284,72.52823781967163,83.23284157497224,0.7466745142005538,186.17204785346985,240.08765296367315,BendWorstOCT,2026-07-10 07:24:46,balance-scale,,,4,4,0,20,3,9,0.4133877552433798,0.5102274744678251,0.234258799386623,3600.0278108119965,4973.0,511843441,0.452033848,False,False,EQP,False,3,0.008,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.502264,3648,3584
34,23572848[].aqua,50.24,48.26,4053,1.6014018058776855,0,0,26820,39336,0.7345938682556152,0.7427425,39.13,60.37,0.7427425229398295,57.99667191505432,81.19549747504699,0.7346070897632201,137.04671096801758,199.3363719193862,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,9,0.4026388888888876,0.4579073779193194,0.1372656505757537,3600.002769947052,7567.0,639574362,0.458847528,False,False,EQP,False,3,0.01,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.51122,3662,3576
33,23572848[].aqua,50.4,48.61,4160,2.1409151554107666,0,0,26820,39336,0.6301651000976562,0.6777425,38.16,61.89,0.6777425229398301,55.378896951675415,80.62747761692114,0.6694105514561025,136.59834694862366,212.5535590838948,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,2,0.3461111111111098,0.3461111111111097,0.0,3221.9117579460144,16827.0,-1323539077,0.39349152,False,False,EQP,False,3,0.02,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.491232,3285,3204
32,23572848[].aqua,43.2,40.97,3926,1.5228595733642578,0,0,26820,39336,0.7158000469207764,0.5477465,39.05,63.72,0.5477465151551029,57.87834405899048,81.11050569927829,0.5400658564407012,148.98992896080017,224.87684489232456,BendWorstOCT,2026-07-10 07:24:46,balance-scale,,,4,4,0,20,3,9,0.2097222222222213,0.3091792884818596,0.4742323689201315,3600.015881061554,19339.0,-306246086,0.54708172,False,False,EQP,False,3,0.04,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.55382,3662,3587
31,23572848[].aqua,35.2,30.56,4398,1.1383426189422607,0,0,26820,39336,0.7107992172241211,0.4747971,21.01,38.02,0.4747971164483769,41.816285848617554,45.99261086571183,0.4494525449070803,187.7933459281921,272.611455252567,BendWorstOCT,2026-07-10 07:24:45,balance-scale,,,4,4,0,20,3,2,0.1255555560057774,0.1255555560057774,0.0,2418.9881629943848,21713.0,-282722927,0.44078984,False,False,EQP,False,3,0.06,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,True,2,Recursive,True,True,True,True,True,0.54408,2481,2409
