CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Path Bound Cutting Planes - Cuts Added,Path Bound Cutting Planes - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Solution Polishing-Enabled,Solution Polishing-Check Validity,Leaf Bound-Enabled,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,Path Bound Cutting Planes-Bound Negative Samples,Path Bound Cutting Planes-Bound Structure,Path Bound Cutting Planes-Minimum Support,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,Memory,Walltime,CPUtime
0.7228865979381442,0.0268051624298095,1507,0.235090970993042,0,0.0388319492340087,1302,0.5556037425994873,0,0,0,0,0.96,0.0,0.0,0.9105298489570814,0.080078125,0.0242141641705418,0.8943488185346206,0.1126830577850341,0.0601485284241598,BendRegOCT,2025-08-24 20:35:08,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.7228865979381442,0.7228865979381442,0.0,5.481686115264893,936.0,1219125083,0.10961676,True,True,PBCPBaselineAll,False,3,0.04,1091,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.16436,10,8
0.9661333333333334,0.0086796283721923,2024,0.0997378826141357,3,0.0139811038970947,33646,4.795388698577881,0,0,0,0,0.9992,0.0,0.0,0.9980000000000024,0.0218968391418457,0.0063228588711105,0.9972000000000024,0.0869929790496826,0.0375586536249139,BendRegOCT,2025-08-24 20:34:32,iris,Quantile Thresholds,5.0,4,0,4,16,3,2,0.9778666666666668,0.977866666666667,0.0,41.80208277702332,19988.0,766602545,0.040044872,True,True,PBCPBaselineAll,False,4,0.0008,822,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.13928,46,44
0.7242637362637363,0.0128750801086425,1402,0.1931092739105224,10,0.0219824314117431,1438,0.3418984413146972,0,0,0,0,0.996,0.0,0.0,0.9879999999999975,0.0589139461517334,0.0167221499758753,0.986406921952423,0.2340290546417236,0.2200795996546781,BendRegOCT,2025-08-24 20:34:56,plrx,Quantile Buckets,5.0,12,0,12,60,2,2,0.7592087912087909,0.7592087912087909,0.0,18.295857906341556,861.0,-888714224,0.060557304,True,True,PBCPBaselineAll,False,3,0.004,988,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.162064,22,21
0.7428865979381443,0.0344369411468505,1156,0.2494690418243408,0,0.0557632446289062,1672,0.9618675708770752,0,0,0,0,0.98,0.0,0.0,0.9533189870883768,0.0829579830169677,0.0179356397939313,0.953290810650446,0.126986026763916,0.0546160803324489,BendRegOCT,2025-08-24 20:35:08,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.7428865979381443,0.7428865979381443,0.0,6.187577962875366,1387.0,-568025692,0.097360592,True,True,PBCPBaselineAll,False,3,0.02,1092,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.162224,10,9
0.7428865979381443,0.0334761142730712,1156,0.2483925819396972,0,0.0546357631683349,2016,0.9775474071502686,0,0,0,0,0.98,0.0,0.0,0.9533189870883768,0.0834889411926269,0.0179356397939313,0.953290810650446,0.128080129623413,0.0546160803324489,BendRegOCT,2025-08-24 20:35:08,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.7428865979381443,0.7428865979381443,0.0,6.218445062637329,1387.0,-568025692,0.09735936,True,True,PBCPBaselineAll,False,3,0.02,1093,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.151024,11,9
0.6828865979381443,0.0640676021575927,408,0.0492455959320068,0,0.0046665668487548,12,0.0042672157287597,0,0,0,0,0.92,0.0,0.0,0.8133333333333312,0.1176309585571289,0.0662546838074089,0.7551748895434446,0.1646718978881836,0.130399946717526,BendRegOCT,2025-08-24 20:35:15,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.6828865979381442,0.6828865979381442,0.0,0.2001490592956543,1.0,-1549818855,0.009289784,True,True,PBCPBaselineAll,False,4,0.08,1140,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.012804,5,3
0.9679333333333334,0.0082283020019531,2056,0.0980086326599121,3,0.0134127140045166,49326,5.41163969039917,0,0,0,0,0.9994,0.0,0.0,0.9985000000000024,0.021155834197998,0.0063270599711105,0.9979000000000025,0.0741350650787353,0.0290795156016764,BendRegOCT,2025-08-24 20:34:33,iris,Quantile Thresholds,5.0,4,0,4,16,3,2,0.9800666666666668,0.980066666666667,0.0,42.03223705291748,16691.0,32169639,0.043073304,True,True,PBCPBaselineAll,False,4,0.0006,827,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.14444,46,44
0.6828865979381443,0.0640966892242431,408,0.0490825176239013,0,0.0050528049468994,12,0.0044193267822265,0,0,0,0,0.92,0.0,0.0,0.8133333333333312,0.1174719333648681,0.0662546838074089,0.7551748895434446,0.1647720336914062,0.130399946717526,BendRegOCT,2025-08-24 20:35:15,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.6828865979381442,0.6828865979381442,0.0,0.2001538276672363,1.0,-1549818855,0.00928972,True,True,PBCPBaselineAll,False,4,0.08,1141,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.116176,4,3
0.6828865979381443,0.0544211864471435,412,0.0442943572998046,0,0.0033442974090576,38,0.0193610191345214,0,0,0,0,0.92,0.0,0.0,0.8306314193015779,0.1289060115814209,0.0969503202190565,0.7462479135040431,0.1858079433441162,0.153368630961091,BendRegOCT,2025-08-24 20:35:15,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.6828865979381442,0.6828865979381442,0.0,0.2303390502929687,18.0,-1000428738,0.008443024,True,True,PBCPBaselineAll,False,4,0.08,1142,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.11612,4,3
0.6828865979381443,0.0555479526519775,412,0.044468879699707,0,0.003211498260498,40,0.0201129913330078,0,0,0,0,0.92,0.0,0.0,0.8306314193015779,0.1287000179290771,0.0969503202190565,0.7462479135040431,0.1854901313781738,0.153368630961091,BendRegOCT,2025-08-24 20:35:15,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.6828865979381442,0.6828865979381442,0.0,0.2301621437072754,18.0,-1000428738,0.0084432,True,True,PBCPBaselineAll,False,4,0.08,1143,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.116092,4,3
0.9715333333333334,0.0083975791931152,1857,0.0921125411987304,2,0.0129368305206298,33290,4.656497478485107,0,0,0,0,0.9998,0.0,0.0,0.9995000000000024,0.0211060047149658,0.0063294523858429,0.9993000000000024,0.0833380222320556,0.0374734684980426,BendRegOCT,2025-08-24 20:34:32,iris,Quantile Thresholds,5.0,4,0,4,16,3,2,0.9844666666666668,0.984466666666667,0.0,43.13697695732117,19813.0,-1833987276,0.037309168,True,True,PBCPBaselineAll,False,4,0.0002,834,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.142068,47,45
0.7028865979381442,0.0512146949768066,1117,0.1939444541931152,0,0.0299673080444335,802,0.342433214187622,0,0,0,0,0.94,0.0,0.0,0.8705984568501567,0.0821530818939209,0.0224792665992581,0.8468929867866977,0.1151649951934814,0.0559266646723641,BendRegOCT,2025-08-24 20:35:14,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.7028865979381442,0.7028865979381442,0.0,1.9301660060882568,640.0,418051007,0.059795576,True,True,PBCPBaselineAll,False,4,0.06,1147,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.1424,7,5
0.6193736951983299,0.01544189453125,5245,0.3135554790496826,0,0.011948823928833,274,0.1158924102783203,0,0,0,0,0.96,0.06,0.0,0.919999999999992,0.4190990924835205,0.0802851437791395,0.9079866681316991,0.7328939437866211,0.2043328203667531,BendRegOCT,2025-08-24 20:35:12,tic-tac-toe,,,9,9,0,27,2,2,0.6193736951983302,0.6193736951983302,0.0,3.7318389415740967,212.0,-2057599784,0.053604048,True,True,PBCPBaselineAll,False,3,0.04,664,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.129428,53,7
0.4416,0.0115976333618164,3542,0.1824870109558105,0,0.0076262950897216,6570,1.9954538345336916,0,0,0,0,0.92,0.0,0.0,0.8000000000000089,0.0855669975280761,0.0446338921149247,0.759444444444452,0.1419968605041504,0.1247295311799294,BendRegOCT,2025-08-24 20:34:05,balance-scale,,,4,4,0,20,3,2,0.4416000000000001,0.4416000000000002,0.0,71.27133297920227,5457.0,-1472145067,0.05766276,True,True,PBCPBaselineAll,False,4,0.08,30,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.166144,136,75
0.7028865979381442,0.0512692928314209,1305,0.2277019023895263,0,0.0368788242340087,1170,0.6748595237731934,0,0,0,0,0.94,0.0,0.0,0.8705984568501567,0.0815241336822509,0.0224792665992581,0.8468929867866977,0.1148281097412109,0.0559266646723641,BendRegOCT,2025-08-24 20:35:14,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,2,0.7028865979381442,0.7028865979381442,0.0,2.5671639442443848,761.0,418051007,0.13463008,True,True,PBCPBaselineAll,False,4,0.06,1146,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.160444,7,6
0.7228865979381442,0.060579776763916,1015,0.1881577968597412,0,0.0381901264190673,1150,0.8993518352508545,0,0,0,0,0.96,0.06,0.0,0.9064104967197716,0.4137928485870361,0.0194594225949391,0.9062792877225831,0.5242469310760498,0.05440700433762,BendRegOCT,2025-08-24 20:35:12,wpbc,Quantile Buckets,5.0,32,0,32,158,2,2,0.7228865979381442,0.7228865979381442,0.0,4.645787000656128,895.0,-497888220,0.063490104,True,True,PBCPBaselineAll,False,3,0.04,1088,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.117112,14,7
0.7091212121212122,0.0354435443878173,2099,0.5437860488891602,6,0.0217509269714355,18274,2.594456911087036,0,0,0,0,0.9994,0.14,0.0,0.9987999999999992,1.0075891017913818,0.0067174331462213,0.997858142857142,1.078644037246704,0.0636067836747099,BendRegOCT,2025-08-24 20:34:01,hayes-roth,,,4,4,0,15,3,2,0.8349090909090907,0.8349090909090907,0.0,76.10514116287231,12434.0,-215041596,0.055260592,True,True,PBCPBaselineAll,False,4,0.0006,232,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.15482,134,80
0.6402314814814816,0.0152487754821777,12538,0.6293649673461914,0,0.0156536102294921,1702,0.7983419895172119,0,0,0,0,0.94,0.06,0.0,0.8466203703703873,0.5480339527130127,0.2463816073481809,0.8105375514403428,0.8082489967346191,0.6697474400954098,BendRegOCT,2025-08-24 20:34:05,car_evaluation,,,6,6,0,19,4,2,0.640231481481483,0.640231481481483,0.0,73.91096591949463,990.0,-2009266358,0.1406378,True,True,PBCPBaselineAll,False,4,0.06,153,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.21642,136,83
0.7116212121212122,0.0080053806304931,2134,0.1356856822967529,6,0.0217597484588623,19910,2.7502894401550293,0,0,0,0,0.9999,0.0,0.0,0.9997999999999992,0.0212211608886718,0.0067174331462213,0.999685483870967,0.0752060413360595,0.0490906695863773,BendRegOCT,2025-08-24 20:34:05,hayes-roth,,,4,4,0,15,3,2,0.8399090909090907,0.8399090909090907,0.0,74.01512813568115,13419.0,1870500195,0.045530456,True,True,PBCPBaselineAll,False,4,0.0001,238,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.151664,135,79
0.6621212121212121,0.0079407691955566,2018,0.1214840412139892,6,0.0211336612701416,38852,4.335148334503174,0,0,0,0,0.99,0.0,0.0,0.9799999999999992,0.020993947982788,0.0064280013212188,0.9673737373737366,0.0931019783020019,0.0629890495379177,BendRegOCT,2025-08-24 20:34:05,hayes-roth,,,4,4,0,15,3,2,0.7409090909090907,0.7409090909090907,0.0,74.61263394355774,15230.0,1084288815,0.046346232,True,True,PBCPBaselineAll,False,4,0.01,219,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.145504,138,80
0.6364044943820225,0.0241162776947021,903,0.1016905307769775,0,0.0139157772064208,9102,2.554733991622925,0,0,0,0,0.94,0.0,0.0,0.8527515024823642,0.0647900104522705,0.0405961647624773,0.787080135424948,0.149076223373413,0.1182039602154798,BendRegOCT,2025-08-24 20:34:39,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.6364044943820225,0.6364044943820225,0.0,42.24677109718323,8097.0,-1283768836,0.050913752,True,True,PBCPBaselineAll,False,4,0.06,904,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.147388,46,45
0.7838202247191011,0.0245554447174072,1868,0.2016677856445312,0,0.016585350036621,3742,1.0872502326965332,0,0,0,0,0.96,0.0,0.0,0.9171910112359568,0.0410850048065185,0.0161149518571053,0.8673281606521498,0.1002960205078125,0.0558813390981295,BendRegOCT,2025-08-24 20:34:48,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.7838202247191011,0.7838202247191011,0.0,33.38501214981079,2026.0,-329593875,0.103566072,True,True,PBCPBaselineAll,False,4,0.04,911,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.19306,38,36
0.7140074906367042,0.0128726959228515,697,0.0376968383789062,0,0.0009827613830566,6,0.0038390159606933,0,0,0,0,0.92,0.04,0.0,0.7656179775280928,0.2896208763122558,0.0150616124584243,0.7161131154863782,0.3266479969024658,0.0400661581280974,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7140074906367039,0.7140074906367039,0.0,0.3293638229370117,1.0,165794825,0.009126912,True,True,PBCPBaselineAll,False,3,0.08,601,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097224,68,10
0.992,0.0169117450714111,142,0.0234193801879882,0,0.0008747577667236,26,0.0063562393188476,0,0,0,0,0.998,0.05,0.0,0.9952000000000004,0.3239200115203857,0.0110947882443614,0.9930000000000004,0.3961281776428222,0.0722752752024687,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9920000000000004,0.9920000000000004,0.0,0.3974580764770508,1.0,1122599379,0.003676056,True,True,PBCPBaselineAll,False,4,0.002,587,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.096452,69,10
0.9992,0.0169568061828613,142,0.0234947204589843,0,0.0007708072662353,26,0.005678653717041,0,0,0,0,0.9998,0.05,0.0,0.9995200000000004,0.3237359523773193,0.0109935065231053,0.9993000000000004,0.4043779373168945,0.0765872903165927,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9992000000000002,0.9992000000000002,0.0,0.4053759574890136,1.0,-1414669692,0.003951296,True,True,PBCPBaselineAll,False,4,0.0002,597,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.096452,68,10
0.9968,0.0171964168548584,142,0.023777961730957,0,0.0007667541503906,18,0.0044696331024169,0,0,0,0,0.9992,0.05,0.0,0.9980800000000004,0.323725938796997,0.0110084515231053,0.9972000000000004,0.3994519710540771,0.0660497171053098,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9968000000000002,0.9968000000000002,0.0,0.4078829288482666,1.0,216750759,0.003243096,True,True,PBCPBaselineAll,False,4,0.0008,591,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.096456,69,10
0.7340074906367042,0.0126516819000244,951,0.0480601787567138,0,0.0023407936096191,8,0.0020463466644287,0,0,0,0,0.94,0.04,0.0,0.8224968789013754,0.2898180484771728,0.0140110889870679,0.760000000000002,0.3573861122131347,0.0585249485338285,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7340074906367039,0.7340074906367041,0.0,0.3601231575012207,1.0,1014685357,0.009967728,True,True,PBCPBaselineAll,False,3,0.06,603,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.096576,67,10
0.7140074906367042,0.0130207538604736,697,0.0381302833557128,0,0.0009379386901855,4,0.0009136199951171,0,0,0,0,0.92,0.05,0.0,0.7662621722846461,0.3239068984985351,0.0234890991052831,0.7153830439223711,0.3669209480285644,0.0655254223449959,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7140074906367039,0.7140074906367039,0.0,0.3681349754333496,1.0,-987629454,0.005843184,True,True,PBCPBaselineAll,False,4,0.08,631,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097204,64,10
0.7340074906367042,0.0129082202911376,826,0.0469353199005126,0,0.002453327178955,6,0.0011255741119384,0,0,0,0,0.94,0.05,0.0,0.8226859283039072,0.3236501216888428,0.0257832349385069,0.7452434456928848,0.3679330348968506,0.0621245482733071,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7340074906367039,0.7340074906367039,0.0,0.3707292079925537,1.0,1924213785,0.007362064,True,True,PBCPBaselineAll,False,4,0.06,632,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097164,64,10
0.9984,0.0167016983032226,142,0.0235414505004882,0,0.0008692741394042,44,0.0094754695892333,0,0,0,0,0.9996,0.05,0.0,0.9990400000000004,0.3234999179840088,0.0109985465231053,0.9986000000000004,0.4466838836669922,0.1166635366896538,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9984000000000002,0.9984000000000002,0.0,0.4479098320007324,2.0,1417334253,0.00551136,True,True,PBCPBaselineAll,False,4,0.0004,595,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.09646,68,10
0.9976,0.0167994499206542,142,0.0236768722534179,0,0.0009090900421142,224,0.0457663536071777,0,0,0,0,0.9994,0.05,0.0,0.9985600000000004,0.3239908218383789,0.0106722468083886,0.99813253968254,0.3565878868103027,0.0348010456684187,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9976000000000004,0.9976000000000004,0.0,0.455366849899292,200.0,1248985914,0.003269592,True,True,PBCPBaselineAll,False,4,0.0006,592,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.096656,69,10
0.9976,0.0171937942504882,142,0.0240623950958251,0,0.0007798671722412,236,0.0474681854248046,0,0,0,0,0.9994,0.05,0.0,0.9985600000000004,0.3235549926757812,0.0106722468083886,0.99813253968254,0.3562619686126709,0.0348010456684187,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9976000000000004,0.9976000000000004,0.0,0.4567217826843261,200.0,1248985914,0.003277904,True,True,PBCPBaselineAll,False,4,0.0006,593,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.096552,69,10
0.7140074906367042,0.0130083560943603,697,0.0374121665954589,0,0.0010077953338623,6,0.0038661956787109,0,0,0,0,0.92,0.04,0.0,0.7656179775280928,0.2896568775177002,0.0150616124584243,0.7161131154863782,0.3266739845275879,0.0400661581280974,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7140074906367039,0.7140074906367039,0.0,0.3293690681457519,1.0,165794825,0.00912704,True,True,PBCPBaselineAll,False,3,0.08,600,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.096852,68,10
0.7340074906367042,0.0127303600311279,951,0.0476698875427246,0,0.0022506713867187,6,0.0020906925201416,0,0,0,0,0.94,0.04,0.0,0.8224968789013754,0.2895119190216064,0.0140110889870679,0.760000000000002,0.357213020324707,0.0585249485338285,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7340074906367039,0.7340074906367041,0.0,0.3598649501800537,1.0,1014685357,0.009967696,True,True,PBCPBaselineAll,False,3,0.06,602,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097348,67,10
0.7140074906367042,0.0130269527435302,697,0.0381016731262207,0,0.0010333061218261,4,0.0008831024169921,0,0,0,0,0.92,0.05,0.0,0.7662621722846461,0.3237059116363525,0.0234890991052831,0.7153830439223711,0.3666369915008545,0.0655254223449959,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7140074906367039,0.7140074906367039,0.0,0.3678269386291504,1.0,-987629454,0.005843168,True,True,PBCPBaselineAll,False,4,0.08,630,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097132,65,10
0.7340074906367042,0.0126242637634277,826,0.046121597290039,0,0.0024197101593017,6,0.0011134147644042,0,0,0,0,0.94,0.05,0.0,0.8226859283039072,0.3236801624298095,0.0257832349385069,0.7452434456928848,0.3676230907440185,0.0621245482733071,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7340074906367039,0.7340074906367039,0.0,0.3704121112823486,1.0,1924213785,0.007362,True,True,PBCPBaselineAll,False,4,0.06,633,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097724,64,10
0.7540074906367041,0.0127749443054199,1000,0.05061936378479,0,0.0023131370544433,132,0.0213425159454345,0,0,0,0,0.96,0.04,0.0,0.880332917186852,0.2900328636169433,0.0168870104620899,0.8463603035887698,0.3229579925537109,0.0355705438096563,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7540074906367039,0.7540074906367039,0.0,0.4905908107757568,114.0,-1883065760,0.012855296,True,True,PBCPBaselineAll,False,3,0.04,604,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097632,67,10
0.9984,0.0169024467468261,142,0.0234870910644531,0,0.000777244567871,44,0.009383201599121,0,0,0,0,0.9996,0.05,0.0,0.9990400000000004,0.323887825012207,0.0109985465231053,0.9986000000000004,0.4470028877258301,0.1166635366896538,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9984000000000002,0.9984000000000002,0.0,0.4482309818267822,2.0,1417334253,0.005511344,True,True,PBCPBaselineAll,False,4,0.0004,594,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097208,69,10
0.9992,0.0167734622955322,142,0.0238230228424072,0,0.0007719993591308,26,0.0056777000427246,0,0,0,0,0.9998,0.05,0.0,0.9995200000000004,0.3238410949707031,0.0109935065231053,0.9993000000000004,0.404850959777832,0.0765872903165927,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9992000000000002,0.9992000000000002,0.0,0.4058339595794678,1.0,-1414669692,0.003951392,True,True,PBCPBaselineAll,False,4,0.0002,596,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.097388,68,10
0.7540074906367041,0.0127274990081787,1000,0.0513787269592285,0,0.0022697448730468,146,0.022385835647583,0,0,0,0,0.96,0.04,0.0,0.880332917186852,0.2896180152893066,0.0168870104620899,0.8463603035887698,0.3226261138916015,0.0355705438096563,BendRegOCT,2025-08-24 20:35:23,spect,,,22,22,0,22,2,2,0.7540074906367039,0.7540074906367039,0.0,0.4912559986114502,114.0,-1883065760,0.012855536,True,True,PBCPBaselineAll,False,3,0.04,605,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,False,Lazy,True,True,False,False,LP,Lazy,False,LP,0.10756,67,10
0.992,0.0169534683227539,142,0.0235731601715087,0,0.0007579326629638,26,0.0063264369964599,0,0,0,0,0.998,0.05,0.0,0.9952000000000004,0.3239009380340576,0.0110947882443614,0.9930000000000004,0.3960790634155273,0.0722752752024687,BendRegOCT,2025-08-24 20:35:23,soybean-small,,,21,21,0,45,4,2,0.9920000000000004,0.9920000000000004,0.0,0.3974039554595947,1.0,1122599379,0.003676168,True,True,PBCPBaselineAll,False,4,0.002,586,11043774[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,True,True,Lazy,True,True,False,False,LP,Lazy,False,LP,0.110724,69,10
