,CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,PBS Memory Usage,PBS Walltime,PBS CPUtime
857,142.0,0.0066950321197509,11,0.0454659461975097,0,0,0.9996,0.0,0.0,0.9990109253065796,0.0899889469146728,0.0792175781814839,0.8920584269662936,0.2131679058074951,0.1531186542035152,BendRegOCT,2025-07-25 10:24:04,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.7961528089887641,0.7961528089887641,0.0,0.3219358921051025,65.0,530009382,0.017314256,True,True,Baseline,False,2,0.0004,1074,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.036724,5,3
858,168.0,0.0056307315826416,11,0.0479085445404052,0,0,0.999,0.0,0.0,0.9978032786885268,0.0549209117889404,0.0362797249286687,0.9971666666666688,0.0744409561157226,0.0602413098824271,BendRegOCT,2025-07-25 10:24:03,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.9398202247191012,0.9398202247191012,0.0,1.88207483291626,1161.0,99997548,0.016256512,True,True,Baseline,False,2,0.001,1069,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,5,4
859,168.0,0.0057699680328369,13,0.0532588958740234,0,0,0.9996,0.0,0.0,0.9991213114754118,0.055434226989746,0.0362535555079088,0.9988666666666688,0.0777580738067627,0.0633332953476265,BendRegOCT,2025-07-25 10:24:04,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.9422202247191012,0.9422202247191012,0.0,2.2311131954193115,1334.0,1845160607,0.016410768,True,True,Baseline,False,2,0.0004,1075,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.037236,6,5
860,142.0,0.0068223476409912,11,0.0438294410705566,0,0,0.9999,0.0,0.0,0.9997527313266464,0.0955171585083007,0.0855459784177707,0.8283201237217529,0.1681151390075683,0.1632936598476447,BendRegOCT,2025-07-25 10:24:09,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.797352808988764,0.797352808988764,0.0,0.2724611759185791,88.0,1962370588,0.01659172,True,True,Baseline,False,2,0.0001,1078,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,4,3
861,168.0,0.0055189132690429,13,0.0525786876678466,0,0,0.9994,0.0,0.0,0.9986819672131168,0.053696870803833,0.0362517070940533,0.998300000000002,0.0870490074157714,0.073882218184892,BendRegOCT,2025-07-25 10:24:03,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.941420224719101,0.9414202247191013,0.0,6.417985200881958,1644.0,-1188757129,0.024592544,True,True,Baseline,False,2,0.0006,1073,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.1178,10,9
862,168.0,0.0056047439575195,13,0.0514614582061767,0,0,0.9992,0.0,0.0,0.9982426229508218,0.0548851490020751,0.0362498441940533,0.997738775510206,0.0744261741638183,0.0602351243642525,BendRegOCT,2025-07-25 10:24:03,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.9406202247191012,0.9406202247191012,0.0,7.242087125778198,2471.0,1835197333,0.02409944,True,True,Baseline,False,2,0.0008,1071,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.125816,11,10
863,168.0,0.0055828094482421,13,0.0538251399993896,0,0,0.9998,0.0,0.0,0.9995606557377068,0.0540950298309326,0.0350621371606278,0.9994346938775528,0.0820050239562988,0.0632057508398057,BendRegOCT,2025-07-25 10:24:09,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.9430202247191012,0.9430202247191012,0.0,2.4053192138671875,1162.0,1009806675,0.017512016,True,True,Baseline,False,2,0.0002,1077,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.118228,6,5
864,168.0,0.0055475234985351,13,0.0528006553649902,0,0,0.9999,0.0,0.0,0.9997803278688546,0.0620551109313964,0.045049406571133,0.99971732026144,0.0868370532989502,0.0764139441049979,BendRegOCT,2025-07-25 10:24:09,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.943420224719101,0.9434202247191013,0.0,6.181620121002197,1592.0,-1577953722,0.024596424,True,True,Baseline,False,2,0.0001,1079,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.020844,9,9
865,71.0,0.013552188873291,8,0.0373775959014892,0,0,0.7,0.0,0.0,0.3494382022472,0.0401461124420166,0.0148223475901432,0.1897401162023223,0.0859110355377197,0.0765911319731934,BendRegOCT,2025-07-25 10:24:15,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.0988764044943821,0.0988764044943821,0.0,0.1562600135803222,45.0,850672118,0.00695976,True,True,Baseline,False,3,0.3,1080,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,3,3
866,71.0,0.0111472606658935,11,0.048969030380249,0,0,0.7,0.0,0.0,0.3971910112359693,0.0413060188293457,0.0181609517382923,0.1903708733724431,0.3633191585540771,0.432764367405453,BendRegOCT,2025-07-25 10:24:15,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.0988764044943821,0.0988764044943824,0.0,0.5225892066955566,74.0,-1971680274,0.0156282,True,True,Baseline,False,3,0.3,1081,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,3,3
867,107.0,0.0134463310241699,9,0.0475151538848876,0,0,0.8,0.0,0.0,0.5494382022471811,0.0390009880065918,0.0152281203464973,0.215899974291524,1.3856749534606934,2.01928328625828,BendRegOCT,2025-07-25 10:24:15,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.2011235955056182,0.2011235955056183,0.0,1.4463529586791992,37.0,1111930405,0.019850176,True,True,Baseline,False,3,0.2,1082,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.005068,4,4
868,160.0,0.0111382007598876,18,0.0961883068084716,0,0,0.9,0.0,0.0,0.7971910112359462,0.0379190444946289,0.014294241244593,0.7263600747283251,0.0705089569091796,0.0465920105216159,BendRegOCT,2025-07-25 10:24:15,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.598876404494382,0.598876404494382,0.0,1.806196928024292,551.0,22375077,0.034137312,True,True,Baseline,False,3,0.1,1085,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.050016,5,5
869,160.0,0.0110657215118408,17,0.0739221572875976,0,0,0.8,0.0,0.0,0.597191011235946,0.0415258407592773,0.0167511676614401,0.4088634934124503,0.9181499481201172,1.1635761728441276,BendRegOCT,2025-07-25 10:24:15,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.2988764044943826,0.2988764044943826,0.0,2.085880994796753,414.0,1372058280,0.020806808,True,True,Baseline,False,3,0.2,1083,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,5,5
870,141.0,0.0132508277893066,17,0.0868942737579345,0,0,0.9,0.0,0.0,0.7580524344569204,0.0904219150543212,0.0201743639634745,0.6796165730337007,0.2078900337219238,0.1767620695664477,BendRegOCT,2025-07-25 10:24:15,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.4921348314606741,0.4921348314606741,0.0,3.059659004211426,1054.0,1900094297,0.030372832,True,True,Baseline,False,3,0.1,1084,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,6,5
871,156.0,0.013580322265625,17,0.0883069038391113,0,0,0.92,0.0,0.0,0.8052911133809951,0.0458300113677978,0.0213009184406234,0.7489954077987496,0.1297509670257568,0.1273956740945178,BendRegOCT,2025-07-25 10:24:15,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.5564044943820224,0.5564044943820224,0.0,3.6795499324798575,1022.0,-680411485,0.022018488,True,True,Baseline,False,3,0.08,1086,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,7,6
872,143.0,0.0090649127960205,106,0.2249677181243896,0,0,0.998,0.0,0.0,0.9950000000000024,0.0246570110321044,0.008411843989857,0.9935806451612929,0.0690939426422119,0.0505628653325886,BendRegOCT,2025-07-25 10:21:47,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.9606666666666672,0.9606666666666668,0.0,154.9544448852539,208109.0,-582744596,0.048360704,True,True,Baseline,False,4,0.002,994,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.153624,159,156
873,160.0,0.0111780166625976,20,0.1072123050689697,0,0,0.92,0.0,0.0,0.8371910112359481,0.0382261276245117,0.0135319768423956,0.7796317499012481,0.0619990825653076,0.0424071731050221,BendRegOCT,2025-07-25 10:24:21,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.658876404494382,0.658876404494382,0.0,3.141869068145752,747.0,-54790020,0.039040664,True,True,Baseline,False,3,0.08,1087,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.123272,6,6
874,160.0,0.0111184120178222,22,0.1269950866699218,0,0,0.94,0.0,0.0,0.8771910112359504,0.0364789962768554,0.0127166184058515,0.832167971105294,0.0805041790008544,0.0619165202809645,BendRegOCT,2025-07-25 10:24:21,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.7188764044943821,0.7188764044943821,0.0,5.380443096160889,1111.0,654043371,0.044440192,True,True,Baseline,False,3,0.06,1089,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.085164,8,8
875,156.0,0.0141456127166748,19,0.0913798809051513,0,0,0.96,0.0,0.0,0.9012072119153364,0.0882298946380615,0.0726794694414689,0.86692661181694,0.2305400371551513,0.2795569718366831,BendRegOCT,2025-07-25 10:24:21,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.7164044943820226,0.7164044943820226,0.0,8.875498056411743,2471.0,-521779863,0.025370304,True,True,Baseline,False,3,0.04,1090,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.126604,12,11
876,156.0,0.0139963626861572,17,0.0847065448760986,0,0,0.94,0.0,0.0,0.8527515024823582,0.0655479431152343,0.041620809735798,0.8116959306620037,0.1396420001983642,0.1298591403711904,BendRegOCT,2025-07-25 10:24:21,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.6364044943820225,0.6364044943820228,0.0,11.186093091964722,2328.0,-651140759,0.0330198,True,True,Baseline,False,3,0.06,1088,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.126656,14,14
877,156.0,0.0135407447814941,25,0.1306414604187011,0,0,0.98,0.0,0.0,0.9505462653288742,0.089130163192749,0.07524027000745,0.9349948753390526,0.1704761981964111,0.1558272065195023,BendRegOCT,2025-07-25 10:24:26,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.7964044943820225,0.7964044943820225,0.0,12.833141088485718,2196.0,1580511035,0.036463688,True,True,Baseline,False,3,0.02,1092,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.12804,16,15
878,626.0,0.0088934898376464,33,0.4808318614959717,0,0,0.94,0.0,0.0,0.8799999999999921,0.1453680992126464,0.1130475620694448,0.8622043787805713,0.2201521396636963,0.2362589826623018,BendRegOCT,2025-07-25 10:18:29,tic-tac-toe,,,9,9,0,27,2,2,0.5934446764091861,0.5934446764091861,0.0,373.2342131137848,29944.0,1414694544,0.122109864,True,True,Baseline,False,3,0.06,832,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.238964,377,372
879,159.0,0.0138192176818847,34,0.1768808364868164,0,0,0.992,0.0,0.0,0.9802185061315508,0.0800068378448486,0.0600760634237786,0.973991690537266,0.1498868465423584,0.11962770894765,BendRegOCT,2025-07-25 10:24:27,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.8541123595505619,0.8541123595505618,0.0,17.171393871307373,3796.0,1519012078,0.03903128,True,True,Baseline,False,3,0.008,1096,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.132236,21,20
880,159.0,0.0136651992797851,33,0.1706948280334472,0,0,0.99,0.0,0.0,0.9752731326644384,0.0789909362792968,0.060601100170229,0.9674732546066386,0.1388239860534668,0.1059088136088218,BendRegOCT,2025-07-25 10:24:26,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.8432584269662923,0.8432584269662923,0.0,17.860836029052734,3489.0,1858658788,0.03886572,True,True,Baseline,False,3,0.01,1094,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.132612,21,20
881,159.0,0.0146746635437011,36,0.190554141998291,0,0,0.994,0.0,0.0,0.9851638795986636,0.0781929492950439,0.0599337413697489,0.9804969293764644,0.1325910091400146,0.1076293449043122,BendRegOCT,2025-07-25 10:24:27,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.8681123595505619,0.8681123595505635,0.0,20.69672799110413,3306.0,617702932,0.044672528,True,True,Baseline,False,3,0.006,1098,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.132668,25,23
882,160.0,0.013890266418457,37,0.1946103572845459,0,0,0.998,0.0,0.0,0.9950546265328896,0.1093420982360839,0.1032950095385003,0.993455364576124,0.242650032043457,0.30200607389743,BendRegOCT,2025-07-25 10:24:33,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.8961123595505615,0.8961123595505613,0.0,16.08278512954712,2526.0,1352584765,0.0426138,True,True,Baseline,False,3,0.002,1102,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.127884,19,18
883,160.0,0.0137391090393066,35,0.1867904663085937,0,0,0.996,0.0,0.0,0.9901092530657764,0.1099879741668701,0.1021275801019468,0.9869107291522456,0.2509388923645019,0.3052747600214888,BendRegOCT,2025-07-25 10:24:33,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.8821123595505618,0.8821123595505618,0.0,20.976656913757324,3807.0,139769301,0.042941712,True,True,Baseline,False,3,0.004,1100,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.126732,24,23
884,168.0,0.0110981464385986,24,0.1303975582122802,0,0,0.96,0.0,0.0,0.9171910112359528,0.0325760841369628,0.0126206667679928,0.8827364780724524,0.1073529720306396,0.0885588615382963,BendRegOCT,2025-07-25 10:24:21,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.7838202247191011,0.7838202247191011,0.0,34.364572048187256,4863.0,52147842,0.055099952,True,True,Baseline,False,3,0.04,1091,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.146432,37,37
885,160.0,0.0139312744140625,37,0.202305793762207,0,0,0.999,0.0,0.0,0.9975273099681404,0.0972561836242675,0.0876672009964661,0.9967549649614518,0.1810271739959716,0.1752669799869965,BendRegOCT,2025-07-25 10:24:41,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9031123595505618,0.9031123595505618,0.0,26.717427015304565,2731.0,367079743,0.049223352,True,True,Baseline,False,3,0.001,1104,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.128796,30,29
886,160.0,0.0142271518707275,34,0.1901326179504394,0,0,0.9998,0.0,0.0,0.9995054619936296,0.1014931201934814,0.0890610665178372,0.9993510347553536,0.182589054107666,0.185540185172645,BendRegOCT,2025-07-25 10:25:03,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9087123595505618,0.9087123595505618,0.0,6.967334032058716,1523.0,-1304835253,0.034578464,True,True,Baseline,False,3,0.0002,1112,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.132344,10,9
887,160.0,0.0139880180358886,35,0.194732666015625,0,0,0.9992,0.0,0.0,0.9980218479745128,0.0989091396331787,0.0893450768036708,0.9974018414579786,0.1754560470581054,0.1583371602519977,BendRegOCT,2025-07-25 10:24:52,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.904512359550562,0.904512359550562,0.0,22.65875005722046,2935.0,582287633,0.047202944,True,True,Baseline,False,3,0.0008,1106,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.133044,26,25
888,160.0,0.0140700340270996,35,0.19236421585083,0,0,0.9996,0.0,0.0,0.9990109239872574,0.099855899810791,0.089060014217813,0.9987005579377234,0.1790130138397216,0.1696331515708827,BendRegOCT,2025-07-25 10:24:58,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9073123595505618,0.9073123595505618,0.0,21.773064851760864,2641.0,-907329939,0.047342792,True,True,Baseline,False,3,0.0004,1110,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.135516,26,24
889,426.0,0.0157973766326904,39,0.3887088298797607,0,0,0.96,0.03,0.0,0.8997333333333437,0.2085721492767334,0.0400693080856718,0.879655172413803,0.2560751438140869,0.0971398433709702,BendRegOCT,2025-07-25 10:13:04,balance-scale,,,4,4,0,20,3,2,0.5616,0.5616,0.0,737.8915319442749,85074.0,-1600309784,0.08352488,True,True,Baseline,False,4,0.04,59,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.18438,810,736
890,160.0,0.0136539936065673,34,0.190821886062622,0,0,0.9994,0.0,0.0,0.9985163859808852,0.0986599922180175,0.0890478492310253,0.9980529789768716,0.1637148857116699,0.1607907338082308,BendRegOCT,2025-07-25 10:24:53,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.905912359550562,0.9059123595505618,0.0,28.86446595191956,3268.0,1495379381,0.05213568,True,True,Baseline,False,3,0.0006,1108,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.140136,33,31
891,71.0,0.0241780281066894,7,0.0369753837585449,0,0,0.7,0.0,0.0,0.3494382022471921,0.039849042892456,0.0189183729519868,0.192982311004849,0.0882210731506347,0.0653801196664989,BendRegOCT,2025-07-25 10:25:26,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.0988764044943821,0.0988764044943821,0.0,0.1206510066986084,3.0,-1347800309,0.00568328,True,True,Baseline,False,4,0.3,1116,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.06586,4,3
892,71.0,0.022153615951538,10,0.0450422763824462,0,0,0.7,0.0,0.0,0.3971910112359568,0.0443091392517089,0.019116398819452,0.2150776126692674,0.1066350936889648,0.0947585868227325,BendRegOCT,2025-07-25 10:25:26,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.0988764044943821,0.0988764044943821,0.0,0.2851049900054931,103.0,1394106513,0.01449048,True,True,Baseline,False,4,0.3,1117,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.115148,4,3
893,107.0,0.0244038105010986,9,0.0470466613769531,0,0,0.8,0.0,0.0,0.5494382022471922,0.0422608852386474,0.0208320602709358,0.3804277888087358,0.1444180011749267,0.1446422072358407,BendRegOCT,2025-07-25 10:25:31,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.2011235955056182,0.2011235955056182,0.0,0.2516968250274658,82.0,1594924384,0.00872628,True,True,Baseline,False,4,0.2,1118,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,4,3
894,160.0,0.0223753452301025,17,0.0741922855377197,0,0,0.8,0.0,0.0,0.5971910112359569,0.0429840087890625,0.0187984486820867,0.4637501390588501,0.1022179126739502,0.0976948888335493,BendRegOCT,2025-07-25 10:25:31,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.2988764044943826,0.2988764044943826,0.0,1.143522024154663,506.0,390806860,0.025745008,True,True,Baseline,False,4,0.2,1119,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.124468,4,4
895,160.0,0.0222461223602294,18,0.1083595752716064,0,0,0.9,0.0,0.0,0.7971910112359568,0.0382919311523437,0.0155782310108558,0.6937812828073809,1.0224590301513672,1.3446025354293076,BendRegOCT,2025-07-25 10:25:33,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.598876404494382,0.5988764044943823,0.0,2.7141401767730717,525.0,-713478243,0.037734816,True,True,Baseline,False,4,0.1,1121,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.0,8,5
896,160.0,0.0138204097747802,35,0.190157413482666,0,0,0.9999,0.0,0.0,0.9997527309968158,0.1206700801849365,0.1214467550719297,0.9996893725470624,0.2029790878295898,0.2335396169233385,BendRegOCT,2025-07-25 10:25:14,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.9094123595505618,0.9094123595505618,0.0,21.73835015296936,2213.0,1078496322,0.048509808,True,True,Baseline,False,3,0.0001,1114,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.145768,25,24
897,2890.0,0.0218279361724853,31,2.267965793609619,0,0,0.9,0.0,0.0,0.7893617021275292,0.4652631282806396,0.3525794684338425,0.7876408010011227,0.730532169342041,0.9006090718328011,BendRegOCT,2025-07-25 10:14:01,kr-vs-kp,,,36,36,0,38,2,2,0.5042553191489328,0.504255319148941,0.0,697.8006019592285,1889.0,1429879982,0.513704048,True,True,Baseline,False,3,0.1,398,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.549676,702,696
898,1210.0,0.0088598728179931,37,0.8540613651275635,0,0,0.96,0.0,0.0,0.8977777777778044,0.2632129192352295,0.1951599540922335,0.8873819023569287,0.5183119773864746,0.5915248658645804,BendRegOCT,2025-07-25 10:13:13,car_evaluation,,,6,6,0,19,4,2,0.660231481481483,0.6602314814814856,0.0,750.3842809200287,18525.0,1161604759,0.28829276,True,True,Baseline,False,3,0.04,185,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.332552,754,748
899,160.0,0.022045612335205,19,0.1227593421936035,0,0,0.92,0.0,0.0,0.837191011235957,0.0342059135437011,0.0148021910181927,0.7475493728659645,2.1799490451812744,3.1104030046259585,BendRegOCT,2025-07-25 10:25:38,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.658876404494382,0.6588764044943821,0.0,5.492032051086426,785.0,-1959583812,0.046599504,True,True,Baseline,False,4,0.08,1123,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.003088,9,8
900,160.0,0.0223321914672851,25,0.1432631015777588,0,0,0.94,0.0,0.0,0.8771910112359569,0.0344681739807128,0.0153070156108534,0.8100808725679065,1.9802050590515137,2.6886261853168216,BendRegOCT,2025-07-25 10:25:43,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.7188764044943821,0.7188764044943823,0.0,9.302627086639404,1324.0,862937781,0.052628256,True,True,Baseline,False,4,0.06,1125,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.14524,13,12
901,141.0,0.0240058898925781,17,0.1039950847625732,0,0,0.9,0.0,0.0,0.7580524344569306,0.0469191074371337,0.0248234288955993,0.6207803994813832,2.4346401691436768,4.046086371689566,BendRegOCT,2025-07-25 10:25:31,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.4921348314606741,0.4921348314606745,0.0,22.288658142089844,3363.0,-2138520067,0.049242872,True,True,Baseline,False,4,0.1,1120,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.143796,26,25
902,143.0,0.0091302394866943,105,0.2276685237884521,0,0,0.9999,0.0,0.0,0.9997500000000024,0.0237190723419189,0.008380090003638,0.9996600000000024,0.0755140781402587,0.0633755642867524,BendRegOCT,2025-07-25 10:21:58,iris,Quantile Buckets,5.0,4,0,4,20,3,2,0.9853666666666672,0.9853666666666668,0.0,236.883229970932,203131.0,-400240630,0.053019984,True,True,Baseline,False,4,0.0001,1006,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.160472,241,238
903,2890.0,0.0295004844665527,31,2.473001718521118,0,0,0.9,0.0,0.0,0.7893617021276227,0.4807488918304443,0.4121598476539322,0.7773153942427661,1.2389109134674072,1.7442254233833334,BendRegOCT,2025-07-25 10:14:01,kr-vs-kp,,,36,36,0,38,2,2,0.5042553191489328,0.5042553191489373,0.0,722.5303728580475,1843.0,-393520596,0.440647272,True,True,Baseline,False,4,0.1,416,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.56638,726,720
904,156.0,0.0244982242584228,21,0.1262907981872558,0,0,0.92,0.0,0.0,0.8052911133810029,0.0458149909973144,0.0218979924662554,0.7514100433877686,0.137991189956665,0.1211967721353295,BendRegOCT,2025-07-25 10:25:31,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.5564044943820224,0.5564044943820226,0.0,44.545865058898926,9027.0,963751946,0.046475136,True,True,Baseline,False,4,0.08,1122,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.135648,48,47
905,156.0,0.0241670608520507,27,0.1493978500366211,0,0,0.94,0.0,0.0,0.8527515024823642,0.062669038772583,0.0405961647624773,0.8136834178049795,0.1363821029663086,0.1245227996390206,BendRegOCT,2025-07-25 10:25:38,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.6364044943820225,0.6364044943820226,0.0,68.68354392051697,13541.0,-1283768836,0.052085456,True,True,Baseline,False,4,0.06,1124,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.14772,73,71
906,626.0,0.0155615806579589,33,0.5911259651184082,0,0,0.94,0.0,0.0,0.8799999999999937,0.1552841663360595,0.1078800294664922,0.862186058701138,0.3138711452484131,0.3462136279419487,BendRegOCT,2025-07-25 10:19:26,tic-tac-toe,,,9,9,0,27,2,2,0.5934446764091861,0.5934446764091861,0.0,445.8135471343994,29881.0,1305390846,0.139770608,True,True,Baseline,False,4,0.06,850,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.231968,450,444
907,168.0,0.022754430770874,42,0.3275818824768066,0,0,0.96,0.0,0.0,0.9171910112359568,0.0350480079650878,0.0161149518571053,0.8853859830230757,0.10237717628479,0.0763333163970722,BendRegOCT,2025-07-25 10:25:49,wine,Quantile Thresholds,5.0,13,0,13,52,3,2,0.7838202247191011,0.7838202247191011,0.0,71.73130202293396,5198.0,-329593875,0.09618964,True,True,Baseline,False,4,0.04,1127,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.195152,75,74
908,105.0,0.0080139636993408,66,0.1581854820251464,0,0,0.96,0.0,0.0,0.9200000000000014,0.0287020206451416,0.0130889099507608,0.8874133558748956,0.0864830017089843,0.0724065106924128,BendRegOCT,2025-07-25 10:15:06,monk2,,,6,6,0,15,2,2,0.5813017751479292,0.5813017751479292,0.0,714.8827638626099,394709.0,-920244037,0.122250344,True,True,Baseline,False,4,0.04,563,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.233692,718,711
909,165.0,0.0247442722320556,28,0.1544058322906494,0,0,0.96,0.0,0.0,0.9012072119153404,0.0875380039215087,0.0712153535095331,0.8756128012026783,0.161618947982788,0.1497392734210789,BendRegOCT,2025-07-25 10:25:45,wine,Quantile Buckets,5.0,13,0,13,65,3,2,0.7269662921348315,0.7269662921348315,0.0,88.35960006713867,23368.0,-297655381,0.057606832,True,True,Baseline,False,4,0.04,1126,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.155068,94,90
910,196.0,0.0164744853973388,60,0.4850232601165771,0,0,0.96,0.0,0.0,0.9109747292418832,0.0600969791412353,0.0238305466201769,0.9109747292418832,0.065397024154663,0.0284232587860296,BendRegOCT,2025-07-25 10:13:04,breast-cancer,,,9,9,0,38,2,2,0.6675812274368231,0.6675812274368231,0.0,849.9527628421783,147936.0,-217220408,0.120421336,True,True,Baseline,False,4,0.04,131,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,0.209,919,848
