CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Minimum Node Support - Cuts Added,Minimum Node Support - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Path Bound Cutting Planes - Cuts Added,Path Bound Cutting Planes - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-EC Level,Minimum Node Support-Enabled,Solution Polishing-Enabled,Solution Polishing-Check Validity,Leaf Bound-Enabled,Leaf Bound-EQP Bound,Leaf Bound-FlowOCT Bound,Leaf Bound-BendOCT Bound,Path Bound Cutting Planes-Enabled,Path Bound Cutting Planes-Endpoint Only,Path Bound Cutting Planes-Cut Type,Path Bound Cutting Planes-Bound Negative Samples,Path Bound Cutting Planes-Bound Structure,Path Bound Cutting Planes-Cut Focus,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,Memory,Walltime,CPUtime
0.9996,0.0159175395965576,273,0.0211846828460693,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0,0.0,0.9997333333333338,0.0290160179138183,0.0145952555330139,0.9996793572471784,0.2044861316680908,0.2295369138820333,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9996000000000002,0.9996000000000002,0.0,0.2461481094360351,39.0,1240242803,0.007860656,True,True,EnhancedCuts,False,4,0.0001,599,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.113112,10,4
0.9976,0.0162591934204101,242,0.0180060863494873,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0,0.0,0.9984000000000004,0.0277028083801269,0.0129720711751011,0.9981131165935258,0.2010760307312011,0.2212274316175653,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9976000000000004,0.9976000000000004,0.0,0.2074317932128906,10.0,-1182354385,0.007279368,True,True,EnhancedCuts,False,4,0.0006,593,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.113144,10,4
0.9996,0.016315221786499,273,0.0211517810821533,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0,0.0,0.9997333333333338,0.0298459529876709,0.0145952555330139,0.9996793572471784,0.2080409526824951,0.2295369138820333,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9996000000000002,0.9996000000000002,0.0,0.2505838871002197,39.0,1240242803,0.00786048,True,True,EnhancedCuts,False,4,0.0001,598,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.1132,10,4
0.84,0.0090103149414062,222,0.017552375793457,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.0,0.0,0.9039999999999996,0.0132181644439697,0.0047098711059543,0.9027823240589192,0.0238361358642578,0.0098349319158044,BendRegOCT,2025-09-23 16:17:58,soybean-small,,,21,21,0,45,4,2,0.8400000000000002,0.8400000000000002,0.0,0.0800809860229492,45.0,808559693,0.006043616,True,True,EnhancedCuts,False,3,0.04,545,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.110692,16,3
0.9992,0.0089709758758544,224,0.0159134864807128,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0,0.0,0.9995200000000004,0.0136430263519287,0.0043476020079463,0.9994702702702708,0.0296580791473388,0.0115861710439877,BendRegOCT,2025-09-23 16:17:58,soybean-small,,,21,21,0,45,4,2,0.9992000000000002,0.9992000000000002,0.0,0.067991018295288,71.0,1363944031,0.0057656,True,True,EnhancedCuts,False,3,0.0002,566,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.109936,16,3
0.9968,0.0167598724365234,242,0.0180251598358154,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0,0.0,0.9978666666666672,0.0270421504974365,0.0129693490751011,0.9975583333564976,0.0943920612335205,0.0884243922269552,BendRegOCT,2025-09-23 16:18:06,soybean-small,,,21,21,0,45,4,2,0.9968000000000002,0.9968000000000002,0.0,0.0949461460113525,1.0,1740333409,0.004912232,True,True,EnhancedCuts,False,4,0.0008,591,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.111844,10,3
0.84,0.0162477493286132,303,0.024099588394165,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.0,0.0,0.8933333333333336,0.027087926864624,0.0147213732653191,0.8801953880277034,0.3758478164672851,0.3989821909003768,BendRegOCT,2025-09-23 16:17:58,soybean-small,,,21,21,0,45,4,2,0.8400000000000002,0.8400000000000002,0.0,0.4213628768920898,38.0,-831884061,0.008181448,True,True,EnhancedCuts,False,4,0.04,574,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.114352,16,3
0.76,0.0093200206756591,234,0.018923282623291,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.0,0.0,0.8559999999999992,0.0167138576507568,0.0049641361547245,0.8395744680851056,0.0399129390716552,0.0198141696241128,BendRegOCT,2025-09-23 16:17:58,soybean-small,,,21,21,0,45,4,2,0.7600000000000002,0.7600000000000002,0.0,0.093203067779541,59.0,-59792672,0.006586608,True,True,EnhancedCuts,False,3,0.06,543,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.111132,16,3
0.9725379310344828,0.0284254550933837,2031,0.2322278022766113,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.15,0.0,0.9989999999999968,1.325498104095459,0.0093354553746293,0.9986736842105232,1.3868989944458008,0.0439421350462772,BendRegOCT,2025-09-23 16:15:41,house-votes-84,,,16,16,0,16,2,2,0.9756482758620684,0.9756482758620684,0.0,146.97708415985107,139031.0,-607280686,0.043579112,True,True,EnhancedCuts,False,3,0.0004,265,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.153056,170,148
0.6799999999999999,0.0091586112976074,255,0.0204615592956542,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.0,0.0,0.8080141843971621,0.0160129070281982,0.0059508301036356,0.7871317687882373,0.0293948650360107,0.0140317696653341,BendRegOCT,2025-09-23 16:17:58,soybean-small,,,21,21,0,45,4,2,0.6800000000000002,0.6800000000000002,0.0,0.1044490337371826,75.0,-593490269,0.007290208,True,True,EnhancedCuts,False,3,0.08,541,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.11092,16,3
0.9968,0.0164234638214111,242,0.018195629119873,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0,0.0,0.9978666666666672,0.0271439552307128,0.0129693490751011,0.9975583333564976,0.0942850112915039,0.0884243922269552,BendRegOCT,2025-09-23 16:18:06,soybean-small,,,21,21,0,45,4,2,0.9968000000000002,0.9968000000000002,0.0,0.0948498249053955,1.0,1740333409,0.004912392,True,True,EnhancedCuts,False,4,0.0008,590,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.111808,10,3
0.984,0.0177805423736572,242,0.0198712348937988,0,0,0,0,0,0,0,0,0,0,0,0,0.996,0.0,0.0,0.9893333333333338,0.0307631492614746,0.0129571434744877,0.9850000000000004,0.2051739692687988,0.2060870836745899,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9840000000000004,0.9840000000000004,0.0,0.2075440883636474,1.0,227277439,0.005960152,True,True,EnhancedCuts,False,4,0.004,584,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.11306,10,4
0.992,0.0089678764343261,217,0.0151042938232421,0,0,0,0,0,0,0,0,0,0,0,0,0.998,0.0,0.0,0.9952000000000004,0.0135979652404785,0.0045652833822255,0.9949010000000006,0.0224480628967285,0.0085664936909922,BendRegOCT,2025-09-23 16:17:58,soybean-small,,,21,21,0,45,4,2,0.9920000000000004,0.9920000000000004,0.0,0.048691987991333,16.0,-616517051,0.005400008,True,True,EnhancedCuts,False,3,0.002,556,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.109936,16,3
0.9503196721311477,0.0041356086730957,1282,0.0685532093048095,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0,0.0,0.9998000000000008,0.0144860744476318,0.0031286814073796,0.9997666666666676,0.0243690013885498,0.0126835432692503,BendRegOCT,2025-09-23 16:17:52,monk3,,,6,6,0,15,2,2,0.9503196721311472,0.9503196721311472,0.0,12.202144145965576,13825.0,-305564555,0.020575768,True,True,EnhancedCuts,False,3,0.0001,509,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.121296,22,15
0.996,0.0091361999511718,226,0.0166759490966796,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0.0,0.0,0.9976000000000004,0.0138049125671386,0.0043548945029463,0.9973516209476312,0.0295619964599609,0.0116718691126178,BendRegOCT,2025-09-23 16:17:58,soybean-small,,,21,21,0,45,4,2,0.996,0.996,0.0,0.0878620147705078,172.0,818146414,0.00541352,True,True,EnhancedCuts,False,3,0.001,558,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.110448,16,3
0.9976,0.0162141323089599,242,0.017733097076416,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0,0.0,0.9984000000000004,0.0268781185150146,0.0129720711751011,0.9981131165935258,0.1990401744842529,0.2212274316175653,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9976000000000004,0.9976000000000004,0.0,0.2053861618041992,10.0,-1182354385,0.007279544,True,True,EnhancedCuts,False,4,0.0006,592,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.113388,10,3
0.7140074906367042,0.0110464096069335,733,0.0238523483276367,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.0,0.0,0.7661423220973802,0.0382859706878662,0.0117366462685224,,,,BendRegOCT,2025-09-23 16:18:07,spect,,,22,22,0,22,2,2,0.7140074906367039,0.7140074906367039,0.0,0.0443511009216308,1.0,1831135032,0.005445768,True,True,EnhancedCuts,False,4,0.08,630,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.11184,10,3
0.9498196721311476,0.0040361881256103,1362,0.0728397369384765,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0,0.0,0.9996000000000008,0.0140631198883056,0.0029947616274174,0.9995333333333344,0.0259990692138671,0.0119883787984943,BendRegOCT,2025-09-23 16:17:52,monk3,,,6,6,0,15,2,2,0.9498196721311474,0.9498196721311474,0.0,16.486531972885132,18981.0,2013982196,0.022052184,True,True,EnhancedCuts,False,3,0.0002,506,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.125904,22,19
0.976,0.0182986259460449,240,0.0206384658813476,0,0,0,0,0,0,0,0,0,0,0,0,0.994,0.0,0.0,0.9840000000000004,0.0309300422668457,0.0128111437601011,0.98079613496157,0.2761931419372558,0.2902007785337958,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9760000000000004,0.9760000000000004,0.0,0.2828671932220459,7.0,-635365520,0.007858672,True,True,EnhancedCuts,False,4,0.006,582,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.113612,10,4
0.9503196721311477,0.0040359497070312,1330,0.0733046531677246,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0,0.0,0.9998000000000008,0.0142500400543212,0.0029947496274174,0.9997666666666676,0.0261731147766113,0.0119968446929751,BendRegOCT,2025-09-23 16:17:52,monk3,,,6,6,0,15,2,2,0.9503196721311472,0.9503196721311472,0.0,13.289590120315552,17238.0,-305564555,0.0208534,True,True,EnhancedCuts,False,3,0.0001,508,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.123276,22,16
0.984,0.0193631649017334,242,0.0183534622192382,0,0,0,0,0,0,0,0,0,0,0,0,0.996,0.0,0.0,0.9893333333333338,0.0277049541473388,0.0129571434744877,0.9850000000000004,0.1890320777893066,0.2060870836745899,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9840000000000004,0.9840000000000004,0.0,0.1912469863891601,1.0,227277439,0.005960184,True,True,EnhancedCuts,False,4,0.004,585,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.053664,10,3
0.7540074906367041,0.0057601928710937,974,0.0378198623657226,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.0,0.0,0.8801123595505634,0.0317168235778808,0.0076370680344061,0.8463349384697718,0.0651659965515136,0.0318024152882156,BendRegOCT,2025-09-23 16:18:09,spect,,,22,22,0,22,2,2,0.7540074906367039,0.7540074906367039,0.0,0.2053940296173095,66.0,-769006812,0.017469064,True,True,EnhancedCuts,False,3,0.04,605,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.113288,9,4
0.992,0.01617431640625,242,0.0179817676544189,0,0,0,0,0,0,0,0,0,0,0,0,0.998,0.0,0.0,0.9946666666666673,0.027379035949707,0.0129716444744876,0.9936514351891916,0.2060790061950683,0.2407301815505536,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9920000000000004,0.9920000000000004,0.0,0.2209579944610595,18.0,1447787115,0.007448536,True,True,EnhancedCuts,False,4,0.002,587,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.10934,10,3
0.968,0.0165457725524902,240,0.0174417495727539,0,0,0,0,0,0,0,0,0,0,0,0,0.992,0.0,0.0,0.978666666666667,0.0252459049224853,0.011610620649625,0.9743971566762888,0.2638850212097168,0.3262022639658785,BendRegOCT,2025-09-23 16:18:07,soybean-small,,,21,21,0,45,4,2,0.9680000000000004,0.9680000000000004,0.0,0.2705800533294678,13.0,1233227327,0.007522056,True,True,EnhancedCuts,False,4,0.008,580,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.113348,10,3
0.7540074906367041,0.0057287216186523,1142,0.0410268306732177,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.0,0.0,0.8801123595505634,0.029181957244873,0.0075289322161467,0.8463349384697718,0.0599260330200195,0.03203913616651,BendRegOCT,2025-09-23 16:18:07,spect,,,22,22,0,22,2,2,0.7540074906367039,0.7540074906367039,0.0,0.2608270645141601,75.0,-769006812,0.015496616,True,True,EnhancedCuts,False,3,0.04,604,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.115084,9,4
0.7340074906367042,0.0056748390197753,898,0.0303320884704589,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.0,0.0,0.8222621722846456,0.0318620204925537,0.0078994943166917,0.7477373870896683,0.1450769901275634,0.1265137902033185,BendRegOCT,2025-09-23 16:18:07,spect,,,22,22,0,22,2,2,0.7340074906367039,0.7340074906367039,0.0,0.1501550674438476,1.0,2067686477,0.013574832,True,True,EnhancedCuts,False,3,0.06,602,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.11404,10,4
0.7540074906367041,0.0112168788909912,1248,0.0479352474212646,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.0,0.0,0.8801123595505634,0.0383379459381103,0.0109322245744663,0.8458821210329212,0.0693550109863281,0.0373079168097495,BendRegOCT,2025-09-23 16:18:07,spect,,,22,22,0,22,2,2,0.7540074906367039,0.7540074906367039,0.0,0.2764408588409424,56.0,2042944516,0.014106584,True,True,EnhancedCuts,False,4,0.04,634,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.116436,9,3
0.7340074906367042,0.0111033916473388,976,0.0389316082000732,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.0,0.0,0.8224968789013747,0.0368318557739257,0.0109430112663749,0.7384179453102988,0.1963958740234375,0.1875972275092247,BendRegOCT,2025-09-23 16:18:07,spect,,,22,22,0,22,2,2,0.7340074906367039,0.7340074906367042,0.0,0.1982388496398925,1.0,-1146206866,0.013319256,True,True,EnhancedCuts,False,4,0.06,633,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.115588,9,3
0.7140074906367042,0.0055620670318603,792,0.0266783237457275,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.0,0.0,0.7661423220973802,0.0374448299407959,0.0091624140271378,0.715038554747743,0.0469269752502441,0.0211434885372435,BendRegOCT,2025-09-23 16:18:07,spect,,,22,22,0,22,2,2,0.7140074906367039,0.7140074906367039,0.0,0.0826787948608398,1.0,907472789,0.01328592,True,True,EnhancedCuts,False,3,0.08,600,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.111476,10,4
0.6442424242424242,0.0586473941802978,1937,0.1784949302673339,0,0,0,0,0,0,0,0,0,0,0,0,0.994,0.1,0.0,0.9879999999999992,0.4957170486450195,0.0035300251453819,0.9839999999999992,0.543673038482666,0.0157179509458406,BendRegOCT,2025-09-23 16:16:35,hayes-roth,,,4,4,0,15,3,2,0.6944242424242424,0.6944242424242423,0.0,97.75130414962769,58683.0,-1148267804,0.027544312,True,True,EnhancedCuts,False,3,0.006,193,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.131088,223,104
0.6737424242424243,0.0586726665496826,1815,0.1637451648712158,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.1,0.0,0.9997999999999992,0.4956719875335693,0.0035267267546999,0.9997333333333326,0.5436828136444092,0.0159677315457674,BendRegOCT,2025-09-23 16:16:35,hayes-roth,,,4,4,0,15,3,2,0.7416242424242424,0.7416242424242425,0.0,98.11538696289062,50177.0,-2033652444,0.027751072,True,True,EnhancedCuts,False,3,0.0001,209,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.132832,221,104
0.6702424242424242,0.0587120056152343,1952,0.1708061695098877,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.1,0.0,0.9983999999999992,0.4956650733947754,0.0035268092546999,0.997866666666666,0.5436899662017822,0.0161168037487968,BendRegOCT,2025-09-23 16:16:35,hayes-roth,,,4,4,0,15,3,2,0.7360242424242422,0.7360242424242422,0.0,99.30867886543274,44987.0,-1603597257,0.030141256,True,True,EnhancedCuts,False,3,0.0008,200,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.133716,223,105
0.6542424242424242,0.0585856437683105,1973,0.1659221649169922,0,0,0,0,0,0,0,0,0,0,0,0,0.996,0.1,0.0,0.9919999999999992,0.495758056640625,0.0035250087940001,0.9893333333333324,0.5437140464782715,0.0157812083930411,BendRegOCT,2025-09-23 16:16:35,hayes-roth,,,4,4,0,15,3,2,0.7104242424242424,0.7104242424242422,0.0,99.79340195655824,46292.0,-2068202864,0.031204888,True,True,EnhancedCuts,False,3,0.004,194,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.131696,223,105
0.6342424242424242,0.0586631298065185,1821,0.1701714992523193,0,0,0,0,0,0,0,0,0,0,0,0,0.992,0.1,0.0,0.9839999999999992,0.4957129955291748,0.0035368836098224,0.97880808080808,0.5437090396881104,0.0170606218019484,BendRegOCT,2025-09-23 16:16:35,hayes-roth,,,4,4,0,15,3,2,0.6784242424242424,0.6784242424242423,0.0,101.03893399238586,60992.0,1393322258,0.02640012,True,True,EnhancedCuts,False,3,0.008,191,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.131768,225,106
0.6722424242424242,0.0585834980010986,1951,0.1716768741607666,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.1,0.0,0.9991999999999992,0.4957621097564697,0.0035267507546999,0.9989333333333326,0.5437009334564209,0.0157534664929858,BendRegOCT,2025-09-23 16:16:35,hayes-roth,,,4,4,0,15,3,2,0.7392242424242425,0.7392242424242423,0.0,101.64671111106873,50483.0,58127192,0.027072352,True,True,EnhancedCuts,False,3,0.0004,204,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.128056,225,107
0.6242424242424242,0.0042088031768798,1974,0.1649227142333984,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.1,0.0,0.9799999999999992,0.3196079730987549,0.0035369070098224,0.9741414141414132,0.3677539825439453,0.0176597856683446,BendRegOCT,2025-09-23 16:16:35,hayes-roth,,,4,4,0,15,3,2,0.6624242424242424,0.6624242424242424,0.0,102.62736296653748,59310.0,-798520527,0.029966008,True,True,EnhancedCuts,False,3,0.01,188,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,1,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.133056,227,109
0.667581227436823,0.0087184906005859,3576,0.2851972579956054,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.15,0.0,0.9109747292418832,0.3248050212860107,0.0075412729874867,0.9109747292418832,0.4006860256195068,0.0212080843413123,BendRegOCT,2025-09-23 16:15:42,breast-cancer,,,9,9,0,38,2,2,0.6675812274368231,0.6675812274368231,0.0,157.51323699951172,24606.0,1539054021,0.049668064,True,True,EnhancedCuts,False,3,0.04,65,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.155424,234,160
0.7740074906367042,0.011932373046875,1755,0.1016397476196289,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.0,0.0,0.920000000000002,0.0473809242248535,0.0112471704623093,0.920000000000002,0.0766739845275878,0.0271763686234994,BendRegOCT,2025-09-23 16:18:11,spect,,,22,22,0,22,2,2,0.7740074906367039,0.7740074906367039,0.0,9.99326205253601,3687.0,713523379,0.02861756,True,True,EnhancedCuts,False,4,0.02,637,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.127168,16,13
0.6542424242424242,0.0586163997650146,1914,0.174868106842041,0,0,0,0,0,0,0,0,0,0,0,0,0.996,0.1,0.0,0.9919999999999992,0.4956610202789306,0.0035250087940001,0.9893333333333324,0.5437870025634766,0.0157812083930411,BendRegOCT,2025-09-23 16:16:35,hayes-roth,,,4,4,0,15,3,2,0.7104242424242424,0.7104242424242423,0.0,106.129625082016,64728.0,-2068202864,0.027347592,True,True,EnhancedCuts,False,3,0.004,195,12811232[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,True,2,False,False,False,False,False,False,False,False,True,Lazy,False,False,Samples,False,LP,Lazy,False,LP,False,0,Chain,False,False,0.127912,230,111
