Accuracy,Worst Class Accuracy,Average Leaf Depth,Max Leaf Depth,Leaves Used,CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,EQP Initial Cuts - Auxiliary Vars,EQP Initial Cuts - Cuts,EQP Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Presolve,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Benders Cuts-Relax w,Benders Cuts-EC Level,Solution Polishing-Enabled,Solution Polishing-Check Validity,Solution Polishing-Use Cache,EQP Initial Cuts-Enabled,EQP Initial Cuts-Features Removed,EQP Initial Cuts-H Variant,EQP Initial Cuts-Disaggregate Alpha,EQP Initial Cuts-Group Selection,EQP Initial Cuts-Ignore Dataset Check,EQP Initial Cuts-Filter Dominated,EQP Initial Cuts-Beta Dependence,Memory,Walltime,CPUtime
81.44329896907216,81.08108108108108,3.636363636363636,4,11,0.8358061855670104,0.0498816967010498,3862,2.2965924739837646,0,0,0,0,0,0.9996,0.0,0.0,0.9989944134078208,0.1238131523132324,0.0216014368290373,0.9989944134078208,0.1938140392303466,0.056591727876982,BendWorstOCT,2026-07-09 19:23:01,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.8064108365857948,0.9978813906209876,0.2374354923674468,3600.0026359558105,127106.0,-2128574312,0.41348888,True,False,Baseline,False,4,0.0004,177,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.443256,3604,3574
82.47422680412372,82.43243243243244,3.75,4,12,0.8380061855670103,0.0537800788879394,3805,2.543564796447754,0,0,0,0,0,0.9998,0.0,0.0,0.9994989840348326,0.1823089122772216,0.0217832678798781,0.9994972067039102,0.2710568904876709,0.0600154018870678,BendWorstOCT,2026-07-09 19:23:04,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.821924375874288,0.9989032573289902,0.2153225852031073,3600.001928806305,124865.0,-238059869,0.42491128,True,False,Baseline,False,4,0.0002,178,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.430764,3607,3560
77.31958762886597,77.02702702702703,3.857142857142857,4,14,0.8391061855670103,0.051196813583374,3903,2.508943796157837,0,0,0,0,0,0.9999,0.0,0.0,0.999749492017416,0.1757619380950927,0.0214115676147949,0.9997494382022466,0.2477650642395019,0.0567964268112618,BendWorstOCT,2026-07-09 19:24:09,wpbc,Quantile Thresholds,5.0,32,0,32,127,2,9,0.7688702960452526,0.9994986465726604,0.2999574202744777,3600.001164913177,134550.0,1970077257,0.43850488,True,False,Baseline,False,4,0.0001,179,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.51154,3607,3578
67.9144385026738,67.41573033707866,2.25,3,4,0.7520320855614974,0.0053415298461914,7736,0.6090795993804932,0,0,0,0,0,0.99,0.0,0.0,0.9645580110497264,0.0852820873260498,0.0159531927894503,0.9645580110497264,0.1912260055541992,0.0394149153518077,BendWorstOCT,2026-07-09 19:26:43,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6341573033707878,0.7349122807017563,0.1588801024531569,3600.003616094589,453339.0,-832646082,0.279883656,True,False,Baseline,False,3,0.01,184,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.396328,3605,3568
67.37967914438502,67.19298245614036,2.25,3,4,0.7540320855614974,0.0051674842834472,8300,0.601140022277832,0,0,0,0,0,0.992,0.0,0.0,0.970850828729284,0.0897579193115234,0.0130185574819532,0.9627400000000026,0.210453987121582,0.0707462948160093,BendWorstOCT,2026-07-09 19:27:09,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6399298245614053,0.7402531572071424,0.1567723972147985,3600.000655889511,444341.0,-1530094967,0.308233896,True,False,Baseline,False,3,0.008,185,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.443856,3605,3575
68.18181818181819,68.0701754385965,2.6,3,5,0.7560320855614974,0.0052511692047119,8334,0.5642857551574707,0,0,0,0,0,0.994,0.0,0.0,0.977412520064208,0.0641989707946777,0.0116903621414709,0.9710456140350904,0.1532750129699707,0.0341667200847507,BendWorstOCT,2026-07-09 19:27:39,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6507017551378459,0.7669159043965783,0.1785981801049751,3600.0011010169983,462331.0,886899709,0.332245848,True,False,Baseline,False,3,0.006,186,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.471764,3607,3579
68.85026737967914,68.7719298245614,2.6666666666666665,3,6,0.7580320855614974,0.0049881935119628,8099,0.6535923480987549,0,0,0,0,0,0.996,0.0,0.0,0.9840000000000024,0.13673996925354,0.0239819306783896,0.9803574468085128,0.1752159595489502,0.0562858301055722,BendWorstOCT,2026-07-09 19:28:37,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6637192982456599,0.783893886010364,0.1810623679051507,3600.0010640621185,472971.0,-1181472999,0.324765144,True,False,Baseline,False,3,0.004,187,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.472016,3604,3578
69.6524064171123,69.10112359550561,2.857142857142857,3,7,0.7633903743315508,0.0051016807556152,8428,0.6868619918823242,0,0,0,0,0,0.998,0.0,0.0,0.9880000000000024,0.1478638648986816,0.0267165441001344,0.9880000000000024,0.1898868083953857,0.0611645551137472,BendWorstOCT,2026-07-09 19:29:32,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6770112387582425,0.7520635332025796,0.1108582696234055,3600.000890016556,534493.0,-1862163903,0.305637328,True,False,Baseline,False,3,0.002,188,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.417184,3605,3576
69.6524064171123,69.10112359550561,2.857142857142857,3,7,0.7673903743315508,0.0052676200866699,8158,0.7251746654510498,0,0,0,0,0,0.999,0.0,0.0,0.9940000000000028,0.1393589973449707,0.0145148364352436,0.9940000000000024,0.1706161499023437,0.0361996998070973,BendWorstOCT,2026-07-09 19:30:32,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6840112359550575,0.7995397130029063,0.1688985077657985,3600.0006489753723,369144.0,-936984240,0.238111408,True,False,Baseline,False,3,0.001,189,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.367216,3637,3579
69.25133689839572,69.10112359550561,2.857142857142857,3,7,0.7681903743315508,0.0055088996887207,8139,1.1994011402130127,0,0,0,0,0,0.9992,0.0,0.0,0.9952000000000026,0.1986150741577148,0.0144200527025791,0.9952000000000024,0.2253000736236572,0.0350533312266487,BendWorstOCT,2026-07-09 19:30:39,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.685411236460681,0.7908843416673795,0.1538829531761681,3600.0015630722046,367890.0,-1708783081,0.235285904,True,False,Baseline,False,3,0.0008,190,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.35738,3608,3578
69.25133689839572,69.10112359550561,2.857142857142857,3,7,0.7689903743315508,0.0050694942474365,7901,0.6895432472229004,0,0,0,0,0,0.9994,0.0,0.0,0.974710612691468,0.2265729904174804,0.0806955940914854,0.974617286652081,0.282667875289917,0.1477011056780034,BendWorstOCT,2026-07-09 19:31:04,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6868112359550578,0.7865831718121123,0.1452683512352778,3600.000524044037,441731.0,2102030033,0.300032472,True,False,Baseline,False,3,0.0006,191,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.430332,3605,3576
69.6524064171123,69.10112359550561,2.857142857142857,3,7,0.7697903743315507,0.0051853656768798,7442,0.6695287227630615,0,0,0,0,0,0.9996,0.0,0.0,0.9976000000000012,0.1293730735778808,0.0118846852102588,0.9976000000000012,0.1683690547943115,0.0359783477292833,BendWorstOCT,2026-07-09 19:32:38,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6882112359550575,0.8062677604316655,0.1715411174779446,3600.0007090568542,409031.0,1825962291,0.251495608,True,False,Baseline,False,3,0.0004,192,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.367908,3605,3570
69.25133689839572,69.10112359550561,2.857142857142857,3,7,0.7705903743315508,0.0051925182342529,7718,0.7268476486206055,0,0,0,0,0,0.9998,0.0,0.0,0.9988000000000008,0.1343421936035156,0.0118360162102588,0.9988000000000008,0.1715841293334961,0.0359442438292833,BendWorstOCT,2026-07-09 19:33:11,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.68961179775281,0.7868331859000152,0.1409798794974415,3600.0005280971527,447056.0,-1845901012,0.266165496,True,False,Baseline,False,3,0.0002,193,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.40278,3607,3576
69.6524064171123,69.10112359550561,2.857142857142857,3,7,0.7709903743315508,0.0048887729644775,7833,0.6005527973175049,0,0,0,0,0,0.9999,0.0,0.0,0.9994000000000004,0.1210420131683349,0.0118176142102588,0.9994000000000004,0.1574561595916748,0.0358995168292833,BendWorstOCT,2026-07-09 19:34:11,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6903112359550575,0.799919101311284,0.1587803582605491,3600.0004880428314,464754.0,883574154,0.273617824,True,False,Baseline,False,3,0.0001,194,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.401852,3605,3579
69.38502673796792,66.29213483146067,1.6666666666666667,2,3,0.7420320855614974,0.0109455585479736,15757,1.1862211227416992,0,0,0,0,0,0.98,0.0,0.0,0.9341088396199276,0.0836408138275146,0.0183380573372425,0.9201157148189644,0.2758247852325439,0.0855749926117649,BendWorstOCT,2026-07-09 19:34:12,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6029213487954841,0.7897464598523583,0.3098664716884105,3600.012281894684,144729.0,1769041432,0.392079048,True,False,Baseline,False,4,0.02,198,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.485448,3606,3577
69.38502673796792,66.29213483146067,1.6666666666666667,2,3,0.7220320855614973,0.0107231140136718,14342,1.5187926292419434,0,0,0,0,0,0.96,0.0,0.0,0.8752139037433181,0.3297910690307617,0.0427575064306226,0.8742807017543885,0.4332270622253418,0.0841740117270242,BendWorstOCT,2026-07-09 19:34:13,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.542921348314608,0.6437201741827745,0.1856600890369783,3600.000864982605,100894.0,89534641,0.232846408,True,False,Baseline,False,4,0.04,197,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.319976,3608,3577
69.91978609625669,69.66292134831461,3.333333333333333,4,9,0.7797486631016043,0.0103719234466552,15571,1.604846715927124,0,0,0,0,0,0.9998,0.0,0.0,0.9988000000000008,0.1574161052703857,0.0230068538789411,0.9984000000000008,0.208266019821167,0.0581789862481748,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6948292134831473,0.9638650882825056,0.3871971263998728,3600.001230955124,230659.0,108510536,0.5705736,True,False,Baseline,False,4,0.0002,208,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.68778,3669,3579
69.25133689839572,69.10112359550561,3.125,4,8,0.7767486631016043,0.0102894306182861,16703,1.858826160430908,0,0,0,0,0,0.9992,0.0,0.0,0.9952000000000024,0.1853320598602295,0.0290813767760462,0.9936000000000026,0.2919869422912597,0.0697476357874798,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6846112359550576,0.9562726292134852,0.39681118128225,3600.0007379055023,205485.0,1131652367,0.565316984,True,False,Baseline,False,4,0.0008,205,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.619056,3669,3578
69.78609625668449,69.66292134831461,3.25,4,8,0.7802486631016043,0.0104851722717285,15871,1.6276330947875977,0,0,0,0,0,0.9999,0.0,0.0,0.9994000000000004,0.1608359813690185,0.022562405644945,0.9992000000000004,0.2086179256439209,0.0577116101744423,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6958292134831479,0.9652341189366972,0.3871710187403246,3600.0009598731995,258698.0,536945944,0.635210224,True,False,Baseline,False,4,0.0001,209,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.735536,3669,3579
69.5187165775401,69.47368421052632,3.6,4,10,0.7787486631016043,0.0103600025177001,15840,1.6756858825683594,0,0,0,0,0,0.9996,0.0,0.0,0.9976000000000016,0.1762080192565918,0.0226879992663736,0.9968000000000016,0.2208740711212158,0.0578685956356073,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6907368421052649,0.9574889867841432,0.386184909242508,3600.000801086426,269072.0,-521043786,0.633869232,True,False,Baseline,False,4,0.0004,207,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.753484,3669,3578
68.85026737967914,68.7719298245614,3.0,4,6,0.7607486631016043,0.0102214813232421,16576,1.670961618423462,0,0,0,0,0,0.996,0.0,0.0,0.9843472931562844,0.1061348915100097,0.014396963751802,0.9843472931562844,0.126688003540039,0.0369894474978057,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6637192982456154,0.9286741573033724,0.3991971602424435,3600.001590013504,200446.0,886512693,0.545197,True,False,Baseline,False,4,0.004,202,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.623828,3670,3575
68.58288770053476,67.41573033707866,2.4,3,5,0.7560320855614974,0.0112650394439697,16745,1.537527084350586,0,0,0,0,0,0.994,0.0,0.0,0.9774710144927562,0.171077013015747,0.0259983320038453,0.971412520064208,0.2304160594940185,0.0656367031247232,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.644157303370803,0.9109477267201578,0.4141696786689685,3600.000771999359,214025.0,-1872880171,0.583989624,True,False,Baseline,False,4,0.006,201,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.673392,3670,3575
69.78609625668449,69.66292134831461,3.333333333333333,4,9,0.7777486631016043,0.0101215839385986,15784,1.5926733016967771,0,0,0,0,0,0.9994,0.0,0.0,0.9964000000000024,0.1870510578155517,0.0133371201602875,0.9964000000000024,0.2517931461334228,0.039631597744464,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6912292134831473,0.9537227106227129,0.3797488474435916,3600.0010271072388,244681.0,-1642085895,0.615285952,True,False,Baseline,False,4,0.0006,206,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.700752,3669,3580
67.37967914438502,67.19298245614036,2.0,2,4,0.7540320855614974,0.010711669921875,15326,1.314729928970337,0,0,0,0,0,0.992,0.0,0.0,0.9706114180478844,0.113887071609497,0.0141826363459492,0.9630718232044224,0.1988041400909423,0.0677656308286633,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6399298245614052,0.8910975548641065,0.3924926150689201,3600.000957965851,185801.0,757733416,0.502941472,True,False,Baseline,False,4,0.008,200,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.578724,3670,3575
69.78609625668449,69.64912280701755,3.4444444444444446,4,9,0.7707486631016043,0.0102207660675048,16428,1.8428986072540283,0,0,0,0,0,0.998,0.0,0.0,0.9880000000000024,0.1451020240783691,0.0269727198411344,0.986357446808513,0.1955330371856689,0.0694758280948406,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6784912280702065,0.9459478482859248,0.3941931879892242,3600.0030529499054,239478.0,-2069540354,0.620404032,True,False,Baseline,False,4,0.002,203,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.703952,3670,3575
68.58288770053476,67.41573033707866,2.4,3,5,0.7520320855614974,0.010082721710205,16717,1.2598683834075928,0,0,0,0,0,0.99,0.0,0.0,0.9645580110497264,0.1116831302642822,0.0157487199081343,0.9548479532163768,0.1838259696960449,0.0663408700925826,BendWorstOCT,2026-07-09 19:35:44,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,9,0.6241573035332036,0.8663255521115867,0.3879923333549525,3600.000853061676,224438.0,1653102378,0.607645944,True,False,Baseline,False,4,0.01,199,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.682032,3670,3576
80.62770562770562,68.42105263157895,1.0,1,2,0.909155844155844,0.0940148830413818,16595,8.128908395767212,0,0,0,0,0,0.94,0.12,0.0,0.8640099479277867,2.705181837081909,2.395780290061042,0.862880604550249,3.8717198371887207,3.801834406302604,BendWorstOCT,2026-07-09 19:35:45,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.5642105263157893,0.7600000000000171,0.3470149253731651,3600.038236856461,3206.0,-1894436876,0.906450312,True,False,Baseline,False,3,0.06,211,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.68702,3670,3579
79.43722943722943,77.19298245614036,1.6666666666666667,2,3,0.8891558441558441,0.0989127159118652,17493,8.951282739639282,0,0,0,0,0,0.92,0.12,0.0,0.8221724524860854,3.097620010375977,2.58714012672436,0.818178608248963,7.643502950668335,10.466425542849075,BendWorstOCT,2026-07-09 19:35:45,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.5319298245614035,0.6800000000000171,0.2783641160950191,3600.03831410408,5361.0,65191652,1.03973484,True,False,Baseline,False,3,0.08,210,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.842928,3670,3579
79.491341991342,71.9298245614035,1.0,1,2,0.929155844155844,0.0840098857879638,17374,9.275286436080933,0,0,0,0,0,0.96,0.0,0.0,0.90726030908372,2.0923569202423096,1.8902439508492408,0.9069409000560616,3.985564947128296,3.8034695667731233,BendWorstOCT,2026-07-09 19:35:49,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.6392982456140354,0.84,0.3139407244785943,3600.006031036377,6638.0,270627693,1.025615336,True,False,Baseline,False,3,0.04,212,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.791016,3606,3576
80.46536796536796,73.6842105263158,2.25,3,4,0.959155844155844,0.0857195854187011,15908,11.04034686088562,0,0,0,0,0,0.99,0.0,0.0,0.9757831138197404,1.7796318531036377,0.8234520380710069,0.9757750689479004,3.8352248668670654,1.9155877215402155,BendWorstOCT,2026-07-09 19:37:20,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.6968421052631574,0.9600000000000172,0.3776435045317475,3600.002300977707,4361.0,-730069287,1.00828672,True,False,Baseline,False,3,0.01,214,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.891144,3607,3579
72.94372294372295,72.92015633724176,1.6666666666666667,2,3,0.949155844155844,0.0842275619506836,15709,8.652756214141846,0,0,0,0,0,0.98,0.0,0.0,0.9524023002548712,1.741804122924805,0.8434238902135899,0.9522692442433393,2.432202100753784,1.5577924952914006,BendWorstOCT,2026-07-09 19:37:20,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.6692015633724236,0.9273276323616236,0.3857224536182799,3600.002666950226,4877.0,675899222,1.10068464,True,False,Baseline,False,3,0.02,213,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.895256,3607,3579
71.21212121212122,71.1892797319933,2.6,3,5,0.963155844155844,0.0851697921752929,17487,14.543286561965942,0,0,0,0,0,0.994,0.0,0.0,0.98541313412569,1.7555058002471924,0.7576241513074761,0.985403948862256,3.5933868885040283,2.095229148493301,BendWorstOCT,2026-07-09 19:37:20,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.6818927973199425,0.977765963848194,0.4338998266166295,3600.004161834717,3548.0,1273556036,1.070203656,True,False,Baseline,False,3,0.006,216,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.888404,3607,3579
58.51063829787234,50.0,1.0,1,2,0.7710638297872341,0.0082204341888427,5827,0.5660288333892822,0,0,0,0,0,0.92,0.0,0.0,0.8350387596899164,0.0760409832000732,0.0553703194432367,0.8350387596899164,0.1477630138397216,0.0801400568912465,BendWorstOCT,2026-07-09 19:42:34,thoracic,Quantile Thresholds,5.0,16,13,3,36,2,2,0.3400000005360005,0.3400000005360005,0.0,3352.0694668293,195240.0,1826938896,0.110182376,True,False,Baseline,False,3,0.08,240,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.2279,3358,3333
78.03030303030303,75.43859649122807,2.25,3,4,0.968155844155844,0.077216625213623,15002,8.13285493850708,0,0,0,0,0,0.999,0.0,0.0,0.99756261503858,1.5829520225524902,0.654316554836519,0.9975599978195496,2.279536008834839,1.3201864883017356,BendWorstOCT,2026-07-09 19:38:57,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.7503859649122815,0.9964544861809216,0.3279226061982717,3600.0013060569763,3403.0,632632861,1.11775244,True,False,Baseline,False,3,0.001,219,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,1.02226,3606,3576
77.4891774891775,77.4427694025684,2.6666666666666665,3,6,0.967155844155844,0.083085298538208,16057,12.23770809173584,0,0,0,0,0,0.998,0.0,0.0,0.9951234001162226,1.6683578491210938,0.6770603556600466,0.9950584702732226,4.60767388343811,2.8868921389276445,BendWorstOCT,2026-07-09 19:38:57,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.7624276940256951,0.9931942155148415,0.3026733201028886,3600.002096891403,3662.0,-1656422600,1.236846152,True,False,Baseline,False,3,0.002,218,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,1.006344,3607,3579
77.86796536796537,77.83361250697934,2.857142857142857,3,7,0.968355844155844,0.0756688117980957,18053,13.902984142303469,0,0,0,0,0,0.9992,0.0,0.0,0.998050092030864,1.5830330848693848,0.6362763294813591,0.9980223688353562,3.4307761192321777,2.150498299984024,BendWorstOCT,2026-07-09 19:39:27,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.7727361250698039,0.9973263248880172,0.2906428113451084,3600.022030115128,4436.0,1010294234,1.157724744,True,False,Baseline,False,3,0.0008,220,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,1.004928,3606,3576
77.92207792207792,77.19298245614036,2.6666666666666665,3,6,0.9691792207792208,0.0841536521911621,17331,12.65068793296814,0,0,0,0,0,0.9996,0.0,0.0,0.999025015100268,1.6355128288269043,0.7170155681711844,0.9990187388193584,4.570878982543945,3.572902968505078,BendWorstOCT,2026-07-09 19:40:28,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.7695298245614074,0.9986,0.297675500191498,3600.0066800117493,7277.0,-1695519938,1.508557016,True,False,Baseline,False,3,0.0004,222,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,1.007392,3674,3582
77.92207792207792,75.43859649122807,2.6666666666666665,3,6,0.9703792207792208,0.0816755294799804,15840,9.568244457244871,0,0,0,0,0,0.9999,0.0,0.0,0.9997562583627844,1.631424903869629,0.6316579227393234,0.999755666658785,2.222511053085327,1.1066604810214555,BendWorstOCT,2026-07-09 19:40:28,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.7537859649122807,0.9996880776941992,0.3262227266469926,3600.0035269260406,1664.0,-176839843,1.16308004,True,False,Baseline,False,3,0.0001,224,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,1.001068,3674,3583
79.11255411255411,71.9298245614035,1.0,1,2,0.9699792207792208,0.0832307338714599,17771,10.47335171699524,0,0,0,0,0,0.9998,0.0,0.0,0.999512507550134,1.6735279560089111,0.9420276361091038,0.999511369005583,2.3149969577789307,1.4742090149148332,BendWorstOCT,2026-07-09 19:40:28,ozone-one,Quantile Thresholds,5.0,72,0,72,286,2,9,0.7188982456140358,0.9993609124261408,0.3901284618834369,3600.0044429302216,4585.0,-1959226194,1.161644632,True,False,Baseline,False,3,0.0002,223,23560093[].aqua,3600,1,0,0,0.05,-1,-1,0,-1,inf,True,False,False,1,False,False,True,False,0,Chain,False,False,False,False,False,0.959152,3674,3581
