CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Solution Polishing - Solutions Found,Solution Polishing - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,NodeLimit,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Solution Polishing-Enabled,Solution Polishing-Check Validity,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,Memory,Walltime,CPUtime
91.0,0.0396051406860351,1136,0.0832288265228271,2,0.0108296871185302,0,0,0,0,0.994,0.0,0.0,0.9867500000000008,0.2807328701019287,0.0111617498633114,0.9833743707093828,0.353672981262207,0.0672552901094882,BendRegOCT,2025-08-16 11:10:26,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.904,0.904,0.0,434.3426270484924,526742.0,-1274602335,0.079287952,True,True,SPNoValCheck,False,3,0.006,1152,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.201952,588,424
564.0,0.037524938583374,4006,0.4358508586883545,0,0.0214846134185791,0,0,0,0,0.94,0.0,0.0,0.8800000000000039,0.1222391128540039,0.022838649781766,0.8297023481910302,2.8403711318969727,4.055166968854397,BendRegOCT,2025-08-16 11:17:34,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7437059724349149,0.743705972434916,0.0,15.394781112670898,1173.0,1959739771,0.08702792,True,True,SPNoValCheck,False,4,0.06,1473,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.177852,25,18
75.0,0.0188832283020019,1359,0.1863541603088379,0,0.0400335788726806,0,0,0,0,0.98,0.0,0.0,0.9599999999999986,0.0291948318481445,0.0137852574698388,0.9456539895974724,0.2140648365020752,0.1956186735371402,BendRegOCT,2025-08-16 11:08:07,hepatitis,Quantile Buckets,5.0,19,13,6,43,2,2,0.8574999999999999,0.8574999999999999,0.0,633.4222137928009,356033.0,104337944,0.111992744,True,True,SPNoValCheck,False,4,0.02,1116,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.23158,636,612
1275.0,0.0072183609008789,14782,0.6924722194671631,2,0.0185027122497558,0,0,0,0,0.996,0.0,0.0,0.9916355685131446,0.1235861778259277,0.0381085763069032,0.9904237123421048,0.1687631607055664,0.1094584130117788,BendRegOCT,2025-08-16 10:18:42,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9158775510204054,0.9370145772594984,0.0230784412343591,3600.001116991043,283797.0,-2012383822,0.250002248,True,True,SPNoValCheck,False,3,0.004,795,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.377584,3605,3522
556.0,0.0578584671020507,7884,2.2355406284332275,0,0.2022125720977783,0,0,0,0,0.999,0.0,0.0,0.9974999999999938,0.243985891342163,0.0286737303243834,0.997074074074068,0.4528360366821289,0.1507888668571817,BendRegOCT,2025-08-16 10:18:42,wdbc,Quantile Thresholds,5.0,30,0,30,120,2,9,0.9641528998242536,0.9949999999999936,0.0319939920124316,3600.001673936844,216342.0,1071155249,0.82205196,True,True,SPNoValCheck,False,4,0.001,769,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.835668,3760,3516
91.0,0.0059995651245117,1029,0.0873064994812011,6,0.0128257274627685,0,0,0,0,0.9994,0.0,0.0,0.9986750000000004,0.0250511169433593,0.0111010166307516,0.9983374370709388,0.0914220809936523,0.0664583073089691,BendRegOCT,2025-08-16 11:09:37,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.936400001315112,0.9364000013151124,0.0,545.1965260505676,719062.0,19531417,0.122573944,True,True,SPNoValCheck,False,3,0.0006,1162,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.245368,640,537
1261.0,0.0071992874145507,14562,0.6877915859222412,4,0.04610276222229,0,0,0,0,0.994,0.0,0.0,0.9877570456754384,0.1198158264160156,0.0307928833627674,0.9860563654033294,0.1426458358764648,0.0610035478466725,BendRegOCT,2025-08-16 10:18:46,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9058600583090352,0.9222857142857376,0.0181326638988412,3600.0005741119385,292572.0,1553884546,0.255799992,True,True,SPNoValCheck,False,3,0.006,793,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.361772,3634,3365
1275.0,0.0071461200714111,14025,0.717249870300293,8,0.0236539840698242,0,0,0,0,0.998,0.0,0.0,0.9956355685131442,0.0934579372406005,0.0182595275549664,0.9956355685131442,0.1206748485565185,0.0631337184527349,BendRegOCT,2025-08-16 10:18:56,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9298775510204054,0.9581130758739854,0.0303647774081605,3600.000606775284,275949.0,774831315,0.282527704,True,True,SPNoValCheck,False,3,0.002,797,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.408284,3613,3512
1275.0,0.0073518753051757,14292,0.762542724609375,8,0.0216012001037597,0,0,0,0,0.999,0.0,0.0,0.9978000000000244,0.097236156463623,0.019635342012703,0.9977500000000245,0.1332190036773681,0.0776368180089612,BendRegOCT,2025-08-16 10:18:58,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9368775510204052,0.9535977283770878,0.0178467050880572,3600.000815153122,313615.0,578500429,0.240906904,True,True,SPNoValCheck,False,3,0.001,799,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.355384,3615,3531
564.0,0.0218331813812255,6306,0.7130305767059326,0,0.0342516899108886,0,0,0,0,0.96,0.0,0.0,0.9199999999999876,0.1193270683288574,0.0244963616836479,0.9199999999999876,0.1399979591369629,0.05755097657857,BendRegOCT,2025-08-16 11:15:02,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7837059724349149,0.7837059724349149,0.0,245.02108597755432,8197.0,-1923488686,0.172310816,True,True,SPNoValCheck,False,3,0.04,1445,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.253968,251,235
1275.0,0.0071003437042236,14184,0.6684741973876953,4,0.0205779075622558,0,0,0,0,0.9994,0.0,0.0,0.9986800000000244,0.0952649116516113,0.0213484581231647,0.9985000000000244,0.1378498077392578,0.0710202723554089,BendRegOCT,2025-08-16 10:19:09,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9396775510204052,0.97101865889215,0.0333530452416482,3600.000732898712,308462.0,1041788148,0.318482096,True,True,SPNoValCheck,False,3,0.0006,803,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.44026,3603,3517
1275.0,0.0072815418243408,13785,0.6730608940124512,5,0.0206589698791503,0,0,0,0,0.9996,0.0,0.0,0.9991200000000244,0.1127169132232666,0.0282722195961168,0.9990000000000244,0.153775930404663,0.0884489574313174,BendRegOCT,2025-08-16 10:19:34,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9410775510204054,0.969303206997108,0.0299929117914859,3600.001111984253,321599.0,-295319933,0.30113512,True,True,SPNoValCheck,False,3,0.0004,805,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.423036,3607,3500
1275.0,0.0072736740112304,15353,0.7483775615692139,4,0.0194699764251709,0,0,0,0,0.9999,0.0,0.0,0.9997750000000242,0.1083660125732421,0.028311906577092,0.9997500000000245,0.1483709812164306,0.0885313701508185,BendRegOCT,2025-08-16 10:19:38,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9431775510204052,0.9817142653739476,0.0408583880223295,3600.0039100646973,274546.0,193107972,0.345742336,True,True,SPNoValCheck,False,3,0.0001,809,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.440316,3608,3520
1275.0,0.0073261260986328,13088,0.6873319149017334,5,0.020693302154541,0,0,0,0,0.9998,0.0,0.0,0.9995600000000242,0.1137418746948242,0.0284167496916225,0.9995000000000244,0.1548519134521484,0.0888282809051578,BendRegOCT,2025-08-16 10:19:38,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9424775510204052,0.9617325857815864,0.0204302317231153,3600.0011098384857,356087.0,1150036830,0.257574352,True,True,SPNoValCheck,False,3,0.0002,807,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.36298,3609,3527
2414.0,0.0241353511810302,2584,0.0810644626617431,0,0.0081362724304199,0,0,0,0,0.92,0.0,0.0,,,,,,,BendRegOCT,2025-08-16 11:20:01,seismic-bumps,Quantile Buckets,5.0,15,5,10,43,2,2,0.8542105263157926,0.8542105263157926,0.0,0.1084449291229248,1.0,-134818605,0.01450388,True,True,SPNoValCheck,False,3,0.08,1500,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.117084,5,3
414.0,0.0129170417785644,5330,0.4139456748962402,0,0.0165908336639404,0,0,0,0,0.96,0.0,0.0,0.8992746113989686,0.0903329849243164,0.043792075600973,0.8992746113989686,0.1277880668640136,0.0760729060095089,BendRegOCT,2025-08-16 11:10:41,ILPD,Quantile Buckets,5.0,10,1,9,45,2,2,0.6750259067357505,0.6750259067357518,0.0,562.7982769012451,61702.0,1535650285,0.082875888,True,True,SPNoValCheck,False,3,0.04,1324,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.196208,576,560
2414.0,0.0203115940093994,2584,0.0674636363983154,0,0.0060498714447021,0,0,0,0,0.92,0.0,0.0,,,,,,,BendRegOCT,2025-08-16 11:20:04,seismic-bumps,Quantile Thresholds,5.0,15,5,10,39,2,2,0.8542105263157926,0.8542105263157926,0.0,0.0908610820770263,1.0,-1244299460,0.014432632,True,True,SPNoValCheck,False,3,0.08,1501,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.118152,16,3
2414.0,0.0242414474487304,5168,0.2434196472167968,0,0.0083453655242919,0,0,0,0,0.94,0.0,0.0,0.8799999999999082,0.3285820484161377,0.0920456023906499,0.8799999999999082,0.4008500576019287,0.2078055240955077,BendRegOCT,2025-08-16 11:20:09,seismic-bumps,Quantile Buckets,5.0,15,5,10,43,2,2,0.8742105263157924,0.8742105263157924,0.0,0.4703879356384277,9.0,-292514625,0.128321768,True,True,SPNoValCheck,False,3,0.06,1502,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.133888,8,4
2414.0,0.020524263381958,5168,0.2203006744384765,0,0.0072247982025146,0,0,0,0,0.94,0.0,0.0,0.8750174148605938,0.3175001144409179,0.115253714099605,0.8750174148605938,0.3525691032409668,0.1467481105532366,BendRegOCT,2025-08-16 11:20:17,seismic-bumps,Quantile Thresholds,5.0,15,5,10,39,2,2,0.8742105263157924,0.8742105263157924,0.0,0.3582961559295654,3.0,-965921661,0.12315132,True,True,SPNoValCheck,False,3,0.06,1503,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.0,5,3
2414.0,0.0202045440673828,5168,0.208306074142456,0,0.0066924095153808,0,0,0,0,0.96,0.0,0.0,0.9150174148606264,0.2972719669342041,0.1158694784256406,0.9150174148606264,0.3277108669281006,0.1508708759073684,BendRegOCT,2025-08-16 11:20:23,seismic-bumps,Quantile Thresholds,5.0,15,5,10,39,2,2,0.8942105263157927,0.8942105263157927,0.0,0.4592499732971191,31.0,-2071239017,0.123090936,True,True,SPNoValCheck,False,3,0.04,1505,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.145564,21,3
1211.0,0.0117411613464355,27171,1.524183750152588,3,0.0378413200378418,0,0,0,0,0.98,0.0,0.0,0.9597570456754368,0.121068000793457,0.0395701353299957,0.9552623906705772,0.1884689331054687,0.1414793856269668,BendRegOCT,2025-08-16 10:20:31,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.8390962099125341,0.843236151603518,0.0049338105000085,3600.0032188892365,127437.0,2092260619,0.361409824,True,True,SPNoValCheck,False,4,0.02,817,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.475664,3618,3519
2414.0,0.0250740051269531,5168,0.2449290752410888,0,0.0088825225830078,0,0,0,0,0.96,0.0,0.0,0.9199999999999426,0.3322348594665527,0.0969818235296103,0.9199999999999426,0.402728796005249,0.2108840914139818,BendRegOCT,2025-08-16 11:20:24,seismic-bumps,Quantile Buckets,5.0,15,5,10,43,2,2,0.8942105263157927,0.8942105263157927,0.0,0.6981790065765381,61.0,-541865452,0.1283154,True,True,SPNoValCheck,False,3,0.04,1504,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.133924,29,4
78.0,0.0091500282287597,748,0.0805099010467529,0,0.0142421722412109,0,0,0,0,0.9994,0.0,0.0,0.99870737606497,0.0324060916900634,0.0150292829781829,0.9985208556149716,0.0749721527099609,0.0498920891483859,BendRegOCT,2025-08-16 11:07:28,hepatitis,Quantile Buckets,5.0,19,13,6,43,2,2,0.9708000028951144,0.970800002895114,0.0,798.9511971473694,817929.0,-1412947325,0.121508912,True,True,SPNoValCheck,False,3,0.0006,1102,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.246472,819,789
1284.0,0.0119905471801757,26781,1.6020269393920898,3,0.053234577178955,0,0,0,0,0.99,0.0,0.0,0.9796355685131436,0.1273820400238037,0.0410345322851403,0.975416909621015,0.2026979923248291,0.1393602566270977,BendRegOCT,2025-08-16 10:20:47,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.8858600583090354,0.9285728683007826,0.0482162047956864,3600.0009381771088,162593.0,-1525162953,0.647067696,True,True,SPNoValCheck,False,4,0.01,819,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.703428,3623,3518
1284.0,0.0117642879486083,26996,1.775432825088501,4,0.0594370365142822,0,0,0,0,0.992,0.0,0.0,0.9836355685131436,0.1281719207763672,0.0395177433592892,0.9816101624323436,0.1570439338684082,0.0806981789386785,BendRegOCT,2025-08-16 10:21:01,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.8958600583090353,0.9423022351798094,0.0518408834505193,3600.0010118484497,167996.0,-1558334520,0.701857288,True,True,SPNoValCheck,False,4,0.008,821,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.806672,3615,3492
2414.0,0.0203092098236084,24518,1.474661350250244,0,0.0366058349609375,0,0,0,0,0.98,0.0,0.0,0.9565170278637548,0.3447601795196533,0.1585142187781043,0.9560861713106076,0.4037070274353027,0.2139995115666121,BendRegOCT,2025-08-16 11:20:32,seismic-bumps,Quantile Thresholds,5.0,15,5,10,39,2,2,0.9142105263157928,0.9142105263157928,0.0,32.294942140579224,769.0,-1897767816,0.33501232,True,True,SPNoValCheck,False,3,0.02,1507,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.318032,44,35
292.0,0.0362906455993652,3753,0.8399746417999268,0,0.0374927520751953,0,0,0,0,0.94,0.0,0.0,0.8800000000000003,0.1545228958129882,0.0189108568786192,0.859893686391893,0.2623119354248047,0.1655429388564565,BendRegOCT,2025-08-16 11:08:40,ionosphere,Quantile Buckets,5.0,33,1,32,157,2,2,0.7119088319088313,0.7119088319088313,0.0,733.5053639411926,26463.0,280216894,0.234243192,True,True,SPNoValCheck,False,3,0.06,1202,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.31,786,732
2414.0,0.0217058658599853,23613,1.6347122192382812,0,0.042022705078125,0,0,0,0,0.98,0.0,0.0,0.959999999999977,0.3095340728759765,0.0849555579713726,0.959999999999977,0.4030721187591553,0.2123716643573898,BendRegOCT,2025-08-16 11:20:23,seismic-bumps,Quantile Buckets,5.0,15,5,10,43,2,2,0.9142105263157928,0.9142105263157928,0.0,38.99852108955383,1615.0,-1269791894,0.32781996,True,True,SPNoValCheck,False,3,0.02,1506,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.283304,53,41
1284.0,0.0122685432434082,27013,1.653299331665039,4,0.0529766082763671,0,0,0,0,0.994,0.0,0.0,0.9877570456754372,0.0966870784759521,0.0206143529918083,0.9853644314869044,0.1617679595947265,0.0898061664961803,BendRegOCT,2025-08-16 10:21:21,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.906979591836732,0.9557155637206192,0.0537343643920273,3600.001163005829,177305.0,-1656394644,0.750026328,True,True,SPNoValCheck,False,4,0.006,823,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.805516,3608,3493
1309.0,0.0114798545837402,26930,1.7341432571411133,9,0.0572259426116943,0,0,0,0,0.996,0.0,0.0,0.9916355685131436,0.1233930587768554,0.0353358885826571,0.990128279883406,0.164586067199707,0.0986877075711803,BendRegOCT,2025-08-16 10:21:34,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9308454810495602,0.9698064139941928,0.0418554247056156,3600.001616001129,208348.0,554783475,0.827501048,True,True,SPNoValCheck,False,4,0.004,825,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.869784,3606,3525
91.0,0.0061187744140625,996,0.0762302875518798,6,0.0113627910614013,0,0,0,0,0.9998,0.0,0.0,0.999558333333334,0.0254678726196289,0.0111540551938346,0.9994487362281276,0.0534069538116455,0.0345059048845434,BendRegOCT,2025-08-16 11:08:31,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.9388,0.9388,0.0,804.881520986557,943277.0,-44733040,0.132036192,True,True,SPNoValCheck,False,3,0.0002,1166,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.268356,839,799
564.0,0.0373353958129882,6642,0.9149930477142334,0,0.0534756183624267,0,0,0,0,0.96,0.0,0.0,0.920000000000004,0.1220769882202148,0.0233327187499429,0.920000000000004,0.1520469188690185,0.0674176511541038,BendRegOCT,2025-08-16 11:17:33,credit,Quantile Thresholds,5.0,15,10,5,78,2,2,0.7837059724349149,0.7837059724349149,0.0,278.3915150165558,12931.0,1533767933,0.165522464,True,True,SPNoValCheck,False,4,0.04,1475,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.261884,282,279
91.0,0.0062088966369628,1004,0.0929949283599853,6,0.0394246578216552,0,0,0,0,0.999,0.0,0.0,0.9977916666666672,0.1123387813568115,0.0111516752984385,0.9972290617848976,0.2057869434356689,0.0670035000659086,BendRegOCT,2025-08-16 11:08:30,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.934,0.934,0.0,851.8156609535217,1190098.0,-1247183055,0.193070728,True,True,SPNoValCheck,False,3,0.001,1158,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.336388,881,838
78.0,0.0088465213775634,737,0.0832796096801757,0,0.0136065483093261,0,0,0,0,0.999,0.0,0.0,0.9978456267749513,0.0317299365997314,0.0150973067685869,0.9972692194252432,0.1969280242919922,0.1658742095320359,BendRegOCT,2025-08-16 11:06:35,hepatitis,Quantile Buckets,5.0,19,13,6,43,2,2,0.9680000038155556,0.9680000038155554,0.0,968.1784470081328,1104631.0,1698759148,0.156849408,True,True,SPNoValCheck,False,3,0.001,1098,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.290828,975,960
564.0,0.039149522781372,6658,0.8626999855041504,0,0.0524063110351562,0,0,0,0,0.96,0.0,0.0,0.920000000000004,0.1228570938110351,0.0201129152514644,0.920000000000004,0.1605341434478759,0.0586179494470146,BendRegOCT,2025-08-16 11:17:33,credit,Quantile Buckets,5.0,15,10,5,82,2,2,0.7837059724349149,0.7837059724349149,0.0,348.7809150218964,14494.0,-1654078755,0.167008936,True,True,SPNoValCheck,False,4,0.04,1474,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.24232,354,345
91.0,0.0061304569244384,1103,0.1281173229217529,6,0.0135810375213623,0,0,0,0,0.9996,0.02,0.0,0.9991166666666674,0.3995919227600097,0.0111616272410693,0.9988974724562548,0.444242000579834,0.0344744916082847,BendRegOCT,2025-08-16 11:08:30,fertility,Quantile Buckets,5.0,9,6,3,27,2,2,0.9376,0.9376,0.0,922.7686848640442,1033688.0,121980891,0.159187384,True,True,SPNoValCheck,False,3,0.0004,1164,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.287612,955,913
1320.0,0.0120580196380615,26529,1.7457380294799805,2,0.0572373867034912,0,0,0,0,0.999,0.0,0.0,0.9978000000000244,0.1081268787384033,0.0270915275117926,0.9977500000000245,0.1284139156341552,0.0525138778535091,BendRegOCT,2025-08-16 10:23:54,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9608454810495596,0.9921428571428816,0.0325727463058209,3600.001914978028,253695.0,-1056258923,0.813588824,True,True,SPNoValCheck,False,4,0.001,829,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.909132,3626,3538
1320.0,0.0116045475006103,26026,1.775399923324585,4,0.1098392009735107,0,0,0,0,0.9992,0.0,0.0,0.9982400000000244,0.1128909587860107,0.0248922058502071,0.9980000000000242,0.1466560363769531,0.074065455120666,BendRegOCT,2025-08-16 10:24:01,banknote,Quantile Thresholds,5.0,4,0,4,16,2,9,0.9628454810495598,0.9936120481927952,0.03195379502607,3600.0007660388947,240264.0,1014959616,0.920789976,True,True,SPNoValCheck,False,4,0.0008,831,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.988604,3618,3562
2414.0,0.0329375267028808,2584,0.0746834278106689,0,0.0071244239807128,0,0,0,0,0.92,0.0,0.0,,,,,,,BendRegOCT,2025-08-16 11:24:31,seismic-bumps,Quantile Buckets,5.0,15,5,10,43,2,2,0.8542105263157926,0.8542105263157932,0.0,0.1026039123535156,1.0,-1982737060,0.007639136,True,True,SPNoValCheck,False,4,0.08,1530,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.10144,12,3
2414.0,0.0308306217193603,2584,0.0735526084899902,0,0.006563663482666,0,0,0,0,0.92,0.0,0.0,,,,,,,BendRegOCT,2025-08-16 11:24:49,seismic-bumps,Quantile Thresholds,5.0,15,5,10,39,2,2,0.8542105263157926,0.8542105263157932,0.0,0.1008758544921875,1.0,1395035672,0.007602688,True,True,SPNoValCheck,False,4,0.08,1531,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.050996,12,3
2414.0,0.0327634811401367,5168,0.2236969470977783,0,0.0077991485595703,0,0,0,0,0.94,0.0,0.0,0.8800000000000097,0.3144922256469726,0.1052514577821645,0.8800000000000097,0.3800790309906006,0.2180515374978031,BendRegOCT,2025-08-16 11:24:49,seismic-bumps,Quantile Buckets,5.0,15,5,10,43,2,2,0.8742105263157924,0.8742105263157924,0.0,0.4420950412750244,9.0,-471619229,0.068837944,True,True,SPNoValCheck,False,4,0.06,1532,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.1436,13,3
2414.0,0.0327565670013427,5168,0.21757173538208,0,0.0076212882995605,0,0,0,0,0.96,0.0,0.0,0.92000000000001,0.295975923538208,0.0954706975031,0.92000000000001,0.3599720001220703,0.210501335924789,BendRegOCT,2025-08-16 11:24:55,seismic-bumps,Quantile Buckets,5.0,15,5,10,43,2,2,0.8942105263157927,0.8942105263157927,0.0,0.6665160655975342,57.0,-2119759291,0.068839288,True,True,SPNoValCheck,False,4,0.04,1534,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.00034,4,3
2414.0,0.0305426120758056,5168,0.2204048633575439,0,0.0070328712463378,0,0,0,0,0.94,0.0,0.0,0.8750174148606902,0.3346960544586181,0.1336254347467258,0.8750174148606902,0.3738372325897217,0.1641529810460391,BendRegOCT,2025-08-16 11:24:56,seismic-bumps,Quantile Thresholds,5.0,15,5,10,39,2,2,0.8742105263157924,0.8742105263157924,0.0,0.3819341659545898,3.0,-792930871,0.066681064,True,True,SPNoValCheck,False,4,0.06,1533,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.0,4,3
570.0,0.1307358741760254,7796,0.4039528369903564,0,0.0102932453155517,0,0,0,0,0.99,0.0,0.0,0.9646524064171124,0.215527057647705,0.0252516619313165,0.9593048128342254,0.2492060661315918,0.0480895780081195,BendRegOCT,2025-08-16 10:29:10,transfusion,Quantile Thresholds,5.0,4,0,4,16,2,2,0.7520320855614979,0.7520320855614984,0.0,3346.998908996582,1144928.0,-1680400925,0.323683336,True,True,SPNoValCheck,False,3,0.01,849,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.43252,3399,3296
400.0,0.0100584030151367,5193,0.3664321899414062,0,0.0161299705505371,0,0,0,0,0.98,0.0,0.0,0.952907801418431,0.0807478427886962,0.0317926571072716,0.952907801418431,0.0901648998260498,0.0416537329936952,BendRegOCT,2025-08-16 11:12:12,thoracic,Quantile Buckets,5.0,16,13,3,39,2,2,0.8310638297872346,0.8310638297872347,0.0,766.1254580020905,151916.0,1664816519,0.09360788,True,True,SPNoValCheck,False,3,0.02,1386,10018603[].aqua,3600,1,0,0,0.05,-1,-1,0,inf,True,False,True,False,False,LP,Lazy,False,LP,0.1908,772,758
